Item ID,Item Description, Item Charge 
3766460,SCREW TITAN OPEN SIDE 7.0x50MM," $1,304.00 "
3766461,SCREW TITAN OPEN SIDE 7.0x55MM," $1,304.00 "
3766462,SCREW TITAN OPEN SIDE 7.0x60MM," $1,304.00 "
3766463,SCREW CORTICAL 3.5MM x 30MM, $62.00 
3766464,SCREW CORTICAL 3.5MM x 34MM, $62.00 
3766469,ROD TITAN HARD 6.0 x 150MM," $1,206.00 "
3766470,ROD TITAN HARD 6.0 x 200MM, $965.00 
3766472,ROD TITAN HARD 6.0 x 300MM, $965.00 
3766473,ROD TITAN HARD 6.0 x 350MM, $965.00 
3766474,ROD TITAN HARD 6.0 x 400MM, $965.00 
3766478,ROD TITAN SOFT 6.0 x 75MM, $916.00 
3766479,ROD TITAN SOFT 6.0 x 100MM," $1,206.00 "
3766480,ROD TITAN SOFT 6.0 x 125MM," $1,206.00 "
3766481,ROD TITAN SOFT 6.0 x 150MM, $965.00 
3766482,HOOK LAMINA SMALL RIGHT," $1,618.00 "
3766483,HOOK LAMINA SMALL LEFT," $1,618.00 "
3766485,HOOK LAMINA MEDIUM RIGHT," $1,618.00 "
3766486,HOOK LAMINA MEDIUM LEFT," $1,618.00 "
3766488,HOOK LAMINA LARGE RIGHT," $1,737.00 "
3766489,SUTURE VICRYL RAPIDE 4-0, $21.00 
3766490,SUTURE VICRYL RAPIDE 3-0, $17.00 
3766491,SUTURE VICRYL RAPIDE 5-0 VR834, $24.00 
3766492,SUTURE VICRYL CT UD BR J495G, $14.00 
3766493,SUTURE ETHIBOND SZ 0 CX450, $49.00 
3766494,SUTURE ETHIBOND SZ O SH/SH, $16.00 
3766496,SCREW CORTICAL 4.5X68MM 214068, $64.00 
3766500,SCREW CANN 7.0 32 x 130MM," $1,004.00 "
3766501,SPLINT WRIST COCK UP UNV LT, $18.00 
3766502,SPLINT WRIST COCK UP UNIV RT, $18.00 
3766505,SOLUTIN POV-IODINE 4 OZ, $4.00 
3766507,SUSPENSORY W/O LEG STRAP XLG, $16.00 
3766508,BINDER ABDOMINAL UNIV 12.5x45, $23.00 
3766509,STICK SEIZURE/BITE, $3.00 
3766510,SPLINT FIBERGLAS SCOTCHCAST 3, $155.00 
3766511,SPLINT FIBERGLAS SCOTCHCAST 4, $186.00 
3766512,SPLINT FIBERGLAS SCOTCHCAST 5, $244.00 
3766513,STOPCOCK 3WAY MALE LUER SLIP, $6.00 
3766515,SPONGE GUAZE STERILE 2'S, $1.00 
3766517,SHEET LAPAROTOMY W/POUCH, $44.00 
3766518,STAPLE SM-35 LOADING UNIT, $249.00 
3766519,STAPLE SM-35W LOADING UNIT, $249.00 
3766520,SHEET X-LG FAN FOLDED, $9.00 
3766521,SHEET U SPLIT, $19.00 
3766523,SET BAG 1 PUMP 1000 ML, $10.00 
3766527,STOCKING EMB KNEE XLG LONG, $9.00 
3766529,STOCKING EMB KNEE LARGE REG, $9.00 
3766531,STOCKING EMB KNEE MEDIUM REG, $9.00 
3766533,SET TUBING FOR INTELIJET, $323.00 
3766534,SCREW CORT 4.5 34MM, $64.00 
3766535,SCREW CANC 4.0X40MM FT 206.040, $70.00 
3766536,SCREW CANC 4.0 45MM FT 206.045, $70.00 
3766542,SUTURE SILK 2-0 C012D, $33.00 
3766543,SUTURE COAT VICRYL 30 J423H, $9.00 
3766545,SUTURE COAT VICRYL 3-0 J738D, $42.00 
3766546,SUTURE COAT VICRYL 3-0 J460H, $9.00 
3766547,SUTURE COAT VICRYL 4-0 J310H, $7.00 
3766548,SUTURE COAT VICRYL 3-0 J205G, $8.00 
3766549,SUTURE COAT VICRYL 2-0, $7.00 
3766551,SUTURE COAT VICRYL 2-0 J726D, $40.00 
3766552,SUTURE COAT VICRYL 2-0 J466H, $8.00 
3766553,SUTURE PROLENE 4-0, $8.00 
3766556,SCREW R/T LOCKING TIB 80MM, $863.00 
3766557,SCREW R/T LOCKING TIB 85MM, $863.00 
3766558,SCREW R/T LOCKING TIB 90MM, $863.00 
3766561,SLING ULTRA SHOULDER LARGE, $121.00 
3766566,STAPLER INTERNAL 29 MM," $1,131.00 "
3766568,STAPLE FIXATION ACL 9.5MM, $272.00 
3766569,STAPLE FIXATION ACL 13.5MM, $272.00 
3766570,STAPLER FIXATION ACL 16.5MM, $272.00 
3766571,SHEET DRAPE 3 QUARTER 60x76, $254.00 
3766572,SHEET STRETCHER AMERILIFT PAT, $920.00 
3766573,SUTURE COATED VICRYL 0 J346H, $8.00 
3766574,SUTURE COAT VICRYL, $7.00 
3766575,SUTURE COATED VICRYL J907G, $29.00 
3766576,SUTURE ETHILON 3-0 18 PS-1, $14.00 
3766578,SUTURE GUT PLAIN 3-0, $6.00 
3766579,SUTURE GUT CHROMIC S174H, $7.00 
3766580,SUTURE GUT CHROMIC 2-0, $13.00 
3766581,SUTURE VICRYL 0 27IN J381H, $8.00 
3766582,SUTURE COATED VICRYL 0, $8.00 
3766583,SUTURE PROLENE #1 30 CT 8435H, $10.00 
3766584,SUTRUE PDS II #1 Z877G, $18.00 
3766585,SUTURE VICRYL 1-0 J341H, $8.00 
3766586,SUTURE COAT VICRYL 2-0 J345H, $7.00 
3766587,SUTURE CHROMIC 4-0 M-2 12DOUB, $18.00 
3766588,SCREW CANC 6.5x35MM FT 218.035, $128.00 
3766589,SCREW CANC 6.5x45MM FT 218.045, $128.00 
3766590,SCREW CANC 6.5x50MM FT 218.050, $128.00 
3766591,SCREW CANC 6.5x90MM 216.090, $138.00 
3766592,SCREW CANC 6.5x110MM 216.110, $138.00 
3766593,STENT URETERAL 6Fx26MM, $468.00 
3766594,SCREW LAG AMBI 110MM, $922.00 
3766595,SCREW LAG AMBI 115MM, $582.00 
3766596,SCREW LAG AMBI 120MM, $688.00 
3766597,SCREW LAG AMBI 125MM, $688.00 
3766598,SCREW LAG AMBI 130MM, $688.00 
3766599,SCREW LAG AMBI 135MM, $688.00 
3766600,SCREW LAG AMBI 140MM, $688.00 
3766601,DRAPE BARIATRIC, $43.00 
3766603,SCREW AMBI SUPRA LAG 100MM, $982.00 
3766604,SCREW AMBI SUPRA LAG 125MM, $727.00 
3766605,SCREW AMBI SUPRA LAG 130MM, $727.00 
3766606,SCREW AMBI SUPRA LAG 135MM, $727.00 
3766607,SCREW AMBI SUPRA LAG 140MM, $727.00 
3766608,SCREW BONE AMBI 28MM, $41.00 
3766609,SOL AMINOSYN II 8.5% 500ML, $232.00 
3766613,SET EXT 4-WAY STOPCOCK 32, $4.00 
3766618,HEAD C TAPER 26MM 0 OFFSET," $1,700.00 "
3766619,HEAD ENDO HEMI HIP, $940.00 
3766620,SUTURE SURGILON, $70.00 
3766621,SYSTEM ANCHOR MITEK 216593," $2,680.00 "
3766622,STRIPPER VEIN DISPOSABLE, $103.00 
3766624,SHEATH PERITONEAL INTRODUCER, $89.00 
3766626,SET IV PIGGYBACK SEC., $3.00 
3766629,SOL DOPAMINE 800MG/D5W 500ML, $328.00 
3766631,SOL SOD CHL .45% 500ML, $99.00 
3766632,SOL SOD CHL .9% 1000ML BTL, $99.00 
3766634,SOL LIPOSYN II 20% 500ML, $253.00 
3766635,SOL GENTAMICIN 100MG, $74.00 
3766638,SOL DEXTROSE RINGER 5% 1000ML, $45.00 
3766639,SOL IMD 10% D5W 500ML, $518.00 
3766640,SOL IMD 10% NS 500ML, $540.00 
3766641,SOL DEXTROSE 20% 1000ML/500ML, $97.00 
3766642,SOL DEXTROSE 10% 500ML, $99.00 
3766644,SYRINGE PCA EMPTY, $11.00 
3766647,SUTURE COAT VICRYL 4-0 J845G, $16.00 
3766649,SUTURE COAT VICRYL 5-0 J834G, $16.00 
3766650,SUTURE PROLENE 4-0 8619G, $21.00 
3766651,SUTURE COAT VICRLY 3-0 J497G, $14.00 
3766653,SUTURE VCRYL UND BR 60 J833G, $16.00 
3766655,SUTURE SLIK 5-0 P-3 640G, $14.00 
3766656,SUTURE PROLENE 6-0 8617G, $20.00 
3766657,SUTURE PROLENE 5-0 8618G, $20.00 
3766669,SUTURE ETHILON PLAIN 4-0, $16.00 
3766671,STOPCOCK HIGH PRESSURE, $8.00 
3766672,SYSTEM ANGIO FILL, $34.00 
3766673,SHEATH INTRODUCER PINNACLE, $66.00 
3766674,SHEATH BANANA PEEL 9FR 30CM, $180.00 
3766675,SPLINT FINGER MALLET 6, $12.00 
3766676,SPLINT FINGER MALLET 5, $10.00 
3766677,SPLINT FINGER MALLET 5 1/2, $12.00 
3766678,SPLINT FINGER MALLET 4, $10.00 
3766681,SPLINT FINGER 18x2 PADDED, $2.00 
3766682,SPLINT FINGER PADDED 3 1/4, $2.00 
3766684,SPLINT FINGER 2 1/4 PADDED, $3.00 
3766685,SPLINT FINGER 3 5/8 PADDED, $7.00 
3766687,KIT CVP 16 GA 6, $74.00 
3766688,SYSTEM IRRIMAX IRRIC, $59.00 
3766691,SUTURE CHROMIC 2-0 811H, $12.00 
3766692,SUTURE CHROMIC 0 27 812H, $13.00 
3766693,SUTURE PDS VL MONO 3-0 Z258H, $9.00 
3766694,SUTURE PDS VL MONO O Z346H, $10.00 
3766695,SUTURE CHROMIC 925H, $14.00 
3766696,SLING SHOULDER IMMOB XLRG, $19.00 
3766697,SPLINT FINGER PADDED 1x18 AL, $8.00 
3766698,SUPPORT ANKLE SWEDO X-SMALL, $78.00 
3766699,SUPPORT ANKLE SWEDO MEDIUM, $98.00 
3766700,SUPPORT ANKLE SWEDO X-LARGE, $120.00 
3766701,SUPPORT ANKLE SWEDO LARGE, $98.00 
3766702,SUPPORT ANKLE SWEDO SMALL, $98.00 
3766703,SET EXT MINIBORE 36, $9.00 
3766704,SUTURE VICRYL 6-0 PS-3 J499G, $15.00 
3766705,SLING SHOULDER ULTRA STD SMALL, $131.00 
3766706,STETHOSCOPE ESOPHAGEAL 18FR, $7.00 
3766710,STRIP CLOSURE WOUND 1/4 x 4, $8.00 
3766717,KIT LAP CHOLE FTC06," $1,135.00 "
3766719,SUTURE MONO 5-0 PC-5 Y822G, $21.00 
3766720,SUTURE VICRYL 2-0 CT-1 J259H, $7.00 
3766721,SET PCA MINIBORE W/Y TYPE OL, $20.00 
3766722,SUTURE ETHILON 5-0 PC3 1865G, $17.00 
3766725,SHEARS LAPAROSONIC LCS," $1,180.00 "
3766744,PLATE-L OBLIQUE TI 2.0MM 3H LF, $756.00 
3766746,PAD HEATING 18X27  TP26E, $25.00 
3766747,DISSECTOR ENDOPATH 5MM BTD05, $24.00 
3766748,GUIDEWIRE EX .014 x 182CM, $660.00 
3766750,SUTURE GUT CHROMIC 4-0 1637G, $26.00 
3766751,PROBE THERMOMETER RECTAL, $120.00 
3766758,KIT SURGILAV STRYKER HH ONLY, $110.00 
3766760,SCREW TSRH 5.5 X 40MM LEGACY," $2,884.00 "
3766761,SCREW TSRH 5.5 x 50MM 86945550," $2,635.00 "
3766762,SCREW TSRH 6.5 x 25MM," $2,200.00 "
3766763,SCREW TSRH 6.5 x 30MM LEGACY," $2,635.00 "
3766764,SCREW TSRH 6.5 x 35MM 86946535," $2,635.00 "
3766766,FAN TIP SPRAY STRYKER HH ONLY, $33.00 
3766768,SUTURE VICRYL 0 CT1 27 JJ31G, $46.00 
3766770,SUTURE ETHIBOND #5 MO-4 D8922, $75.00 
3766771,SUTURE GUT PLAIN 6-0 770G, $61.00 
3766772,SUTURE ETHILON 4-0 P-3 699G, $14.00 
3766776,SUTURE NUROLON 4-0  N104T, $64.00 
3766777,SUTURE VICRYL 3-0 FSL J588H, $10.00 
3766781,SCREW TSRH VA 6.5x50MM LEGACY," $2,079.00 "
3766783,SCREW TSRH VA 7.5x40MM LEGACY," $2,884.00 "
3766785,SCREW TSRH VA 7.5x50MM LEGACY," $2,180.00 "
3766789,STAPLER LINEAR ACCESS STD, $848.00 
3766791,SOL SOD CHLORIDE 5% 500ML, $54.00 
3766792,SOL NORMOSOL R5% DEX1000ML, $53.00 
3766794,SPLINT ELASTIOGEL PAD 4 X 4, $13.00 
3766795,SUTURE VICRYL 0 BLUNT, $10.00 
3766796,SUTURE PROLENE 4-0 8557H, $21.00 
3766797,SCREW CANCELLOUS EXP HD 4.35MM, $600.00 
3766800,SCREW EMERGENCY TI 2.4 x 10MM, $178.00 
3766806,TUBE PENROSE 1/2X18, $2.00 
3766807,TUBE CONN SUCT NC 9/32x6', $3.00 
3766808,TAPE TWILL 1/2x18, $4.00 
3766809,TAP 3.5MM x 4.0 311.34, $443.00 
3766813,TAPE UMBILICAL COTTON 18, $6.00 
3766814,TUBING LATEX IV 1/4 x 3/32, $7.00 
3766816,TIP CAUTERY MODIFIED 139104EXT, $15.00 
3766817,TIP CAUTERY, $21.00 
3766819,TUBE REINFORCED TRACHEAL 6.5, $68.00 
3766828,TUBE NASAL RAC 4.0 UNCUFFED, $10.00 
3766829,TUBE NASAL RAC 4.5 UNCUFFED, $10.00 
3766830,TUBE NASAL RAC 5.0 UNCUFFED, $11.00 
3766831,TUBE NASAL RAC 5.5 UNCUFFED, $11.00 
3766833,TROCAR VERSAPORT 11.5MM, $626.00 
3766843,T BOLT MEDIUM .25 VA Ti," $1,594.00 "
3766847,SUTURE ETHILON 4-0 CLR 691G, $8.00 
3766848,SUTURE ETHIBOND SZ 2-0x523H, $17.00 
3766849,SUTURE ETHIBOND SZ 0 CR Cx27D, $42.00 
3766903,GLIDEWIRE .035 180CM ANGLED, $159.00 
3766904,GLIDEWIRE 0.38 150CM, $126.00 
3766905,GLIDEWIRES 038 180CM ST, $259.00 
3766925,SUTURE PROLENE 3-0, $21.00 
3766927,CATH BALLOON ULTRA THIN 10x4MM, $947.00 
3766928,COVER C ARM DISPOSABLE STERILE, $23.00 
3766929,SCREW R/T LKING TIB 75M 122277, $863.00 
3766930,TROCAR DILATE TIP 11MM D11LT, $105.00 
3766931,RELOAD ENDOPATH REQ TR35B, $452.00 
3766933,MORCELLATOR 15MM TUBES DISPOS, $264.00 
3766934,SEAL MORCELLATOR 20MM, $20.00 
3766935,MORCELLATOR 11MM, $247.00 
3766936,MORCELLATOR 20/11MM, $449.00 
3766937,CAP SEAL MORCELLATOR 15MM, $19.00 
3766938,MORCELLATOR 15/11MM, $449.00 
3766939,MORCELLATOR 20MM, $248.00 
3766940,SUTURE CHROMIC 4-0 G121H, $10.00 
3766941,SUTURE WIRE TEMP PACING 2.0, $41.00 
3766942,GLIDECATH 4 FR 120CM 32-187, $195.00 
3766972,SUTURE SURGILON #1 196972, $37.00 
3766973,BALLOON OPTA LP 4x2x80/5F, $900.00 
3766974,BALLOON OPTA LP 4x4x80/5F, $900.00 
3766975,BALLOON OPTA LP 5x1.5x80/5F, $900.00 
3766976,BALLOON OPTA LP 5x4x80, $630.00 
3766977,BALLOON OPTA LP 6x1.5x80/5F, $630.00 
3766978,BALLOON OPTA LP 8x2x80/6F, $900.00 
3766979,BALLOON OPTA LP 8x4x80/6F, $900.00 
3766980,BALLOON OPTA LP 9x2x80/6F, $900.00 
3766981,STENT SMART 018/6x20x135," $2,700.00 "
3766982,STENT SMART 018/6x30x135," $2,990.00 "
3766983,STENT SMART 018/6x40x135," $2,990.00 "
3766984,STENT SMART 018/8x20x135," $2,700.00 "
3766985,STENT SMART 018/8x30x135," $2,990.00 "
3766986,STENT SMART 018/8x40x135," $2,990.00 "
3766987,STENT SMART 018/10x20x135," $2,700.00 "
3766988,STENT SMART 018/10x30x135," $2,990.00 "
3766989,STENT SMART 018/10x40x135," $2,990.00 "
3766990,BALLOON OPTA LP 5F/6x4x80, $900.00 
3766991,BALLOON OPTA LP 5F/7X2X80, $900.00 
3766992,BALLOON OPTA LP 5F/7X4X80, $630.00 
3766993,SUTURE CHROMIC 3-0 DHL 982H, $19.00 
3766994,SUTURE COATED VICRYL 0 J376H, $9.00 
3767017,PUTTY ALLOMATRIX C 5CC," $2,695.00 "
3767023,DEVICE ARROW TREROTOLA 5F SET," $1,656.00 "
3767024,BALLOON P3 4x2x80, $686.00 
3767025,BALLOON P3 4x4x80, $686.00 
3767026,BALLOON P3 5x2x80, $686.00 
3767027,BALLOON P3 5x4x80, $686.00 
3767028,BALLOON P3 6x2x80, $686.00 
3767029,BALLOON P3 6x4x80, $686.00 
3767030,BALLOON P3 7x2x80, $686.00 
3767031,BALLOON P3 7x4x80, $686.00 
3767032,BALLOON P3 8x2x80, $686.00 
3767033,BALLOON P3 8x4x80, $686.00 
3767034,BALLOON P3 10x2x80, $686.00 
3767035,BALLOON P3 10x4x80, $686.00 
3767036,BALLOON P3 12x2x80, $686.00 
3767037,BALLOON RETRIEVAL 8.5MM, $476.00 
3767038,BRUSH CYTOLOGY RAPID EXCHANGE, $428.00 
3767039,JAGTAIL EXTENSION, $360.00 
3767040,STENT PROTEGE 6/20/120," $2,325.00 "
3767041,STENT PROTEGE 6/30/120," $2,325.00 "
3767042,STENT PROTEGE 7/40/80," $2,325.00 "
3767043,STENT PROTEGE 8/30/80," $2,325.00 "
3767044,STENT PROTEGE 8/40/80," $2,325.00 "
3767045,CATH 20CM SZ 5F/70CM, $648.00 
3767046,PORT PASV 6.6F," $1,890.00 "
3767047,PICC PASV 5F KIT, $460.00 
3767048,PICC PASV 6F DUAL KIT, $620.00 
3767050,SPLINT WRIST XLG 6IN LEFT, $20.00 
3767051,SPLINT WRIST XLG 6IN RIGHT, $21.00 
3767052,WALLSTENT BILIARY PERMALINE," $2,950.00 "
3767054,BALLOON P3 4x4x135, $686.00 
3767055,BALLOON P3 5x4x135, $686.00 
3767056,BALLOON P3 5x2x135, $686.00 
3767057,BALLOON P3 4x2x135, $686.00 
3767058,BALLOON SYNERGY 8x4x75, $944.00 
3767059,BALLOON SYNERGY 8x2x75, $946.00 
3767060,BALLOON SYNERGY 7x2x75, $947.00 
3767061,BALLOON SYNERGY 6x2x75, $944.00 
3767062,GUIDE CATH 6F/55CM/J CURVE, $200.00 
3767063,GUIDE CATH 6F/55CM/MPA1, $200.00 
3767064,GUIDE CATH 6/55/HS, $200.00 
3767065,GUIDE CATH 6F/100/RAD, $512.00 
3767066,EMBOL COIL 5x15, $206.00 
3767067,EMBOL COIL 8x10, $219.00 
3767068,EMBOL COIL 15x15, $206.00 
3767069,GUIDE CATH 6/100/HYBRID, $512.00 
3767070,CATH 5.5/80/MIK, $76.00 
3767071,BLADE SAG SAW ZS-038, $46.00 
3767072,BLADE SAG SAW ZS-031, $46.00 
3767073,BLADE SAG SAW ZS-037, $46.00 
3767074,BLADE SAG SAW ZS-018, $46.00 
3767075,BLADE SAG SAW ZS-104, $46.00 
3767076,BLADE SAG SAW ZS-032, $46.00 
3767077,BLADE SAG SAW ZS-039, $46.00 
3767079,SOL 5% DEXTROSE 250ML, $13.00 
3767080,SUPPLEMENT FEED VITAL HN, $10.00 
3767081,CATH H/S ELLIPTOSPHERE 5FR, $112.00 
3767082,CANNULA RMI FEM FLEX II 18FR, $714.00 
3767083,CANNULA RMI FEM FLEX II 20FR, $714.00 
3767084,STENT EXP BILIARY SD 4X15X90," $2,100.00 "
3767085,STENT EXP BILIARY SD 5X15X90," $2,100.00 "
3767086,STENT EXP BILIARY SD 6X14X90," $2,050.00 "
3767087,STENT WALLSTNT ILIAC 10x20X135," $3,000.00 "
3767088,STENT WALLSTENT ILIAC 9x52x135," $3,000.00 "
3767089,STENT WALLSTNT ILIAC 10x39x135," $2,611.00 "
3767090,STENT WALLSTNT ILIAC 10x49x136," $3,000.00 "
3767091,STENT WALLSTENT ILIAC 9x51x135," $3,984.00 "
3767092,STENT WALLSTNT ILIAC 10x69x135," $3,984.00 "
3767093,KIT INSERTION FEMORAL CANNULA, $189.00 
3767095,CANNULA FEM FLEX VENOUR 24FR," $1,025.00 "
3767096,CANNULA FEM FLEX VENOUR 20FR," $1,310.00 "
3767097,CANNULA FEM FLEX FEMORAL 24FR, $200.00 
3767098,CANNULA FEM FLEX FEMORAL 22FR, $200.00 
3767099,STENT PARAMOUNT 7x26," $2,400.00 "
3767100,STENT PARAMOUNT 8x26," $2,400.00 "
3767101,STENT PARAMOUNT 6x26," $2,400.00 "
3767102,MASK 02 VENTURI ADULT MLT VNT, $6.00 
3767103,CATH 5F/40CM/KMP, $67.00 
3767104,PACK COLORADO ALGO NEWBORN, $45.00 
3767105,TAP 1.5MM DRILL BIT, $346.00 
3767107,BLADE IRRIGATING 3.5MM, $340.00 
3767108,TRAY BONE MARROW TRAP, $234.00 
3767109,WALLSTENT DUODENAL 10FR NG," $3,420.00 "
3767110,STAPLER CIRCULAR 33MM," $1,333.00 "
3767111,STAPLER CIRCULAR 29MM," $1,333.00 "
3767112,SUTURE FIBERWIRE #2 AR-7200, $47.00 
3767113,RINGMASTER WIRE ACCESS, $20.00 
3767121,BALLOON VIATRAC 14 PLUS 5.0X15, $780.00 
3767126,BUR CARBIDE METAL CUT 23CM 6LB, $356.00 
3767127,WHEEL DIAMOND MET CUT 225DW6LB, $544.00 
3767128,HOOK WIDE BLADE," $1,968.00 "
3767129,HOOK WIDE BLADE SMALL GROOVE," $2,243.00 "
3767130,HOOK NARROW BLADE," $1,968.00 "
3767131,HOOK NARROW BLADE SMALL GROOVE," $1,968.00 "
3767132,HOOK ANGLED BLADE," $1,968.00 "
3767133,HOOK EXTENDED BODY," $1,968.00 "
3767134,HOOK LEFT OFFSET," $1,968.00 "
3767135,HOOK STRD BLADE RPD," $1,968.00 "
3767136,HOOK NARROW BLADE RPD," $1,968.00 "
3767137,HOOK RIGHT ANGLED," $1,968.00 "
3767138,HOOK LEFT ANGLED," $1,968.00 "
3767139,SCREW 5.5x35MM," $2,635.00 "
3767140,SCREW 6.5x55MM," $2,079.00 "
3767141,SCREW 7.5x30MM," $2,635.00 "
3767142,SCREW 7.5x35MM," $2,635.00 "
3767143,SCREW 7.5x55MM," $2,884.00 "
3767145,KIT NC PAP LG, $75.00 
3767147,SPLINT CMC THUMB R MED, $80.00 
3767148,SUPPORT THUMB RIGHT NEOPRENE, $46.00 
3767149,SPLINT CMC THUMB R SM, $80.00 
3767150,CATH MASS TRANSIT KIT 3F/135," $1,572.00 "
3767151,DYNAMC TIP QUAD 6F 2MMx1MMx5MM," $1,854.00 "
3767152,EP XT QUAD 6F 2MMx1MMx2 5 2MM," $1,854.00 "
3767153,EP XT QUAD 6F 2MMx1MMx5MM," $1,854.00 "
3767154,EP XT QUAD 7F 2MMx1MMx5MM," $1,854.00 "
3767155,LIGATOR BANDING SAEED SIX SHOT, $842.00 
3767157,TRAY EPIDURAL SINGLE SHOT, $52.00 
3767158,NEEDLE TUOHY 20Gx3.5IN 18312, $17.00 
3767159,NEEDLE TUOHY 20Gx4.5IN 18324, $20.00 
3767160,NEEDLE TUOHY 20Gx6IN 18328, $47.00 
3767165,INSYNC BIV 8040," $16,400.00 "
3767166,BALLOON C S 6215, $400.00 
3767167,KIT CATH C S   GUIDEWIRE," $1,920.00 "
3767168,LEAD C S 2187," $2,600.00 "
3767169,LEAD 402365," $2,625.00 "
3767170,CS CATH KIT 6218  GUIDEWIRE," $1,920.00 "
3767171,LEAD SCREW IN 5076," $1,820.00 "
3767222,DRESSING TENDER FIX TAPE 2IN, $21.00 
3767223,DRESSING XEROFORM 5x9 non-occl, $6.00 
3767226,HUNTER TENDON ROD 6MM," $1,780.00 "
3767227,ADAPTOR KIT 2872," $2,100.00 "
3767228,ROD HUNTER TENDON 3MM," $1,780.00 "
3767229,CATHETER MOREFLOW 28CM, $860.00 
3767230,GUIDE Z2 6F JL3.5SH, $188.00 
3767231,LEAD ATRIAL 5554 - C1116," $1,840.00 "
3767232,BI-V PACING CABLE BS-101-97, $76.00 
3767233,SNARE SOFT MINI OVAL, $64.00 
3767235,SPLINT THUMB COMCOOL LEFT SM, $80.00 
3767236,SPLINT THUMB COMCOOL LEFT LG, $80.00 
3767237,SPLINT THUMB COMCOOL LEFT MED, $81.00 
3767238,SPLINT THUMB COMCOOL RT LG, $81.00 
3767239,HANDLE STENT GRAFT," $2,925.00 "
3767240,INTRODUCER 22Fx25CM," $1,212.00 "
3767241,OIL MINERAL STERILS, $140.00 
3767242,INTRODUCER 16Fx35CM, $484.00 
3767243,BALLOON OCCLUSION 27MM 65CM, $960.00 
3767244,BALLOON OCCLUSION 33MM 65CM, $960.00 
3767245,STENT GRAFT 26X15X135," $15,550.00 "
3767246,STENT GRAFT 26X15X165," $15,950.00 "
3767247,STENT GRAFT ILIAC 15x55," $4,450.00 "
3767248,AORTIC EXT CUFF 26x3.75CM," $4,450.00 "
3767249,STENT GRAFT ILIAC 15X115," $6,100.00 "
3767250,ELECTRODE LETZ 10x10MM DLP-SQ1, $57.00 
3767251,ELECTRODE LETZ 25x8MM DLP-B11, $60.00 
3767252,STENT SET PRELOADED OASIS 10F, $402.00 
3767253,STENT SET PRELOADED OASIS 10F, $402.00 
3767254,BALLOON 3x2x150 SYNERGY, $720.00 
3767255,BALLOON 3x4x135 SYNERGY, $944.00 
3767256,BALLOON 8x4x40 DIAMOND," $1,052.00 "
3767258,SET MICRO PUNCTURE PEEL AWAY, $299.00 
3767259,WRAP COMPRESSION SURE PRESS, $38.00 
3767260,STENT NIR 9 CELL 14MM," $2,691.00 "
3767261,STENT NIR 9 CELL 19MM," $2,691.00 "
3767263,FOAM BODY REPLACEMENT, $59.00 
3767264,FOAM BODY REPLACEMENT FOR BABY, $49.00 
3767265,GUIDE MATCH ONE 6F FL3.5 SH, $246.00 
3767266,GUIDE MATCH ONE 6F FL4 SH, $246.00 
3767267,GUIDE MATCH ONE 6F JL3.5 SH, $246.00 
3767268,GUIDE MATCH ONE 6F JL4 SH, $220.00 
3767269,GUIDE MATCH ONE 6F CLS3.5 SH, $246.00 
3767270,GUIDE MATCH ONE 6F CLS4 SH, $246.00 
3767271,GUIDE MATCH ONE 6F VL4 SH, $280.00 
3767272,GUIDE MACH ONE 6F FR3.5 SH, $220.00 
3767273,GUIDE MATCH ONE 6F FR4 SH, $220.00 
3767274,GUIDE MATCH ONE 6F ART3 SH, $246.00 
3767275,GUIDE MATCH ONE 6F ART 3.5 SH, $246.00 
3767276,GUIDE MATCH ONE 6F ART4 SH, $246.00 
3767277,SUPPLEMENT PROSURE 57024, $6.00 
3767301,WAFER STOMAHESI 2.75 W/FLANG, $14.00 
3767302,WAFER STOMAHESI 2.25 W/FLANG, $14.00 
3767305,WASH BODY NO RINSE 8 OZ, $5.00 
3767313,WRAP CSR 1-STEP 30 x 30 REG, $206.00 
3767314,WRAP CSR 1-STEP 36 x 36 MED, $271.00 
3767315,WRAP CSR 1-STEP 45 x 45 MED, $211.00 
3767316,WIRE BEADED 18 GA, $34.00 
3767317,SOL WATER STERILE INJECTION, $12.00 
3767319,WRAP KNEE POST ARTHROSCOP UNIV, $42.00 
3767320,WALKER LEG XLG SL2001-16, $174.00 
3767325,SCREW CANN 4.5MM x 68MM PT, $758.00 
3767326,SCREW CANN 4.5MM x 64MM PT, $758.00 
3767327,SCREW CANN 4.5X56MM PT 214.556, $758.00 
3767328,SCREW CANN 4.5MM x 54MM PT, $758.00 
3767329,SCREW CANN 4.5MM x 52MM PT, $758.00 
3767330,SCREW CANN 4.5X50MM PT 214.550, $758.00 
3767331,SCREW CANN 4.5MM x 46MM PT, $758.00 
3767332,SCREW CANN 4.5MM x 44MM PT, $758.00 
3767333,SCREW CANN 4.5MM x 42MM PT, $758.00 
3767334,SCREW CANN 4.5MM x 40MM PT, $758.00 
3767335,SCREW CANN 4.5MM x 38MM PT, $758.00 
3767336,SCREW CANN 4.5MM x 36MM PT, $758.00 
3767338,SCREW CANN 4.5MM x 32MM PT, $758.00 
3767339,SCREW CANN 4.5X30MM PT 214.530, $758.00 
3767340,SCREW CANN 4.5MM x 28MM PT, $758.00 
3767341,SCREW CANN 4.5X26MM PT 214.526, $758.00 
3767342,SCREW CANN 4.5X24MM PT 214.524, $758.00 
