"Hospital
Code",Hospital Description,"Chargemaster
Department
Code",Chargemaster Department Description,"Charge
Code",Charge Description,Price,Zero-Price Explanation
338,Banner Lassen Medical Center,300,LABORATORY,3077260,LAB AB COCCIDIOIDES IGG, 63.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077278,LAB AB COCCIDIOIDES IGM, 63.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3109378,LAB AB COCCIDIOIDES NS, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077526,LAB AB COXIELLA BRUNETII, 7.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077534,LAB AB COXSACKIE, 3.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3110327,LAB AB CRYPTOCOCCUS IFA, 94.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077229,LAB AB CYTOMEGALOVIRUS, 7.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077245,LAB AB CYTOMEGALOVIRUS IGM NS, 31.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077617,LAB AB DEOXYRIBONUCLEASE, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077625,LAB AB DIPTHERIA, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077633,LAB AB DNA STRANDED DOUBLE, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077641,LAB AB DNA STRANDED SINGLE, 21.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077658,LAB AB EBV EARLY AG, 4.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077666,LAB AB EBV EBNA, 3.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077690,LAB AB EBV VCA, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077674,LAB AB EBV VCA IGG, 3.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077682,LAB AB EBV VCA IGM, 3.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077716,LAB AB EHRLICHIA, 30.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3105616,LAB AB ENA CENTROMERE B, 7.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3110897,LAB AB ENA CHROMATIN, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3110871,LAB AB ENA JO1, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077732,LAB AB ENA RNP, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077757,LAB AB ENA SCLERODERMA, 10.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3110905,LAB AB ENA SM/RNP, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077765,LAB AB ENA SMITH, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077773,LAB AB ENA SS-A/RO, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077781,LAB AB ENA SS-B/LA, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077799,LAB AB ENCEPHALITIS CALIFORNIA, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077807,LAB AB ENCEPHALITIS EQUINE EASTERN, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077823,LAB AB ENCEPHALITIS EQUINE WEST NS, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077815,LAB AB ENCEPHALITIS SAINT LOUIS NS, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077831,LAB AB ENTEROVIRUS, 30.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077872,LAB AB FL SCR ADRENAL, 43.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077880,LAB AB FL SCR ANTICENTROMERE, 49.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3104304,LAB AB FL SCR ANTIMYOCARDIAL, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119096,LAB AB FL SCR CYTOPLASM NEUTROPHIL, 30.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077906,LAB AB FL SCR ENDOMYSIAL, 10.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3071966,LAB AB FL SCR MITOCHONDRIAL, 11.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079951,LAB AB FL SCR MOG, 649.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077963,LAB AB FL SCR MUSCLE SMOOTH, 6.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077971,LAB AB FL SCR MUSCLE STRIATED, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077856,LAB AB FL SCR NS, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077948,LAB AB FL SCR PARIETAL, 55.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3111390,LAB AB FL SCR PURKINJE, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077955,LAB AB FL SCR RETICULUM, 29.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077989,LAB AB FL TITER, 36.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078011,LAB AB FL TITER HU, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079969,LAB AB FL TITER MOG, 786.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3113495,LAB AB FL TITER NS, 53.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078052,LAB AB FL TITER PURKINJE, 75.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3106648,LAB AB FTA CONFIRM, 10.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078110,LAB AB FUNGUS NOT SPECIFIED, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078128,LAB AB GIARDIA LAMBLIA, 17.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078169,LAB AB HAEMOPHILUS INFLUENZA IGG, 12.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078136,LAB AB HELICOBACTER PYLORI, 28.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3112604,LAB AB HELICOBACTER PYLORI NS, 15.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078144,LAB AB HELMINTH NONSPECIFIED, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078185,LAB AB HEPATITIS A IGM, 28.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078201,LAB AB HEPATITIS B CORE IGM, 54.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3118460,LAB AB HEPATITIS B CORE IGM NS, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078219,LAB AB HEPATITIS B CORE TOTAL, 55.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3109527,LAB AB HEPATITIS B CORE TOTAL NS, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078227,LAB AB HEPATITIS B SURFACE, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078235,LAB AB HEPATITIS BE, 58.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3109543,LAB AB HEPATITIS BE NS, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078243,LAB AB HEPATITIS C, 59.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078250,LAB AB HEPATITIS C CONFIRMATORY, 199.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3022746,LAB AB HEPATITIS C NS, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078268,LAB AB HEPATITIS DELTA AGENT, 35.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078276,LAB AB HERPES SIMPLEX NONSPECIFIC, 16.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078284,LAB AB HERPES SIMPLEX TYPE 1, 50.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3109444,LAB AB HERPES SIMPLEX TYPE 1 NS, 19.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078292,LAB AB HERPES SIMPLEX TYPE 2, 73.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3110830,LAB AB HERPES SIMPLEX TYPE 2 NS, 19.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078300,LAB AB HETEROPHILE SCR, 91.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3104312,LAB AB HETEROPHILE SCR NS, 10.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3026051,LAB AB HISTOPLASMA COMP FIXATION, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078326,LAB AB HISTOPLASMA IMMUNODIFFUSION, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078334,LAB AB HIV-1, 37.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078342,LAB AB HIV-1&HIV-2 RESULT SGL, 52.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078359,LAB AB HIV-2, 51.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078441,LAB AB HTLV/HIV CONFIRMATORY, 189.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3105723,LAB AB HTLV/HIV CONFIRMATORY NS, 167.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078425,LAB AB HTLV-I, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3111671,LAB AB ID IG PLATELET ASSOCIATED, 27.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078748,LAB AB ID LEUKOCYTE, 55.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078755,LAB AB ID LEUKOCYTE NS, 3.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3104239,LAB AB ID PLATELET NS, 17.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078649,LAB AB INFLUENZA, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078631,LAB AB INFLUENZA A, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078656,LAB AB INFLUENZA B, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078672,LAB AB INSULIN, 39.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078680,LAB AB INTRINSIC FACTOR, 9.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078698,LAB AB ISLET CELL NS, 29.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3117785,LAB AB JOHN CUNNINGHAM VIRUS," 1,398.00 ",
338,Banner Lassen Medical Center,300,LABORATORY,3078714,LAB AB LEGIONELLA, 21.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078722,LAB AB LEISHMANIA, 39.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078730,LAB AB LEPTOSPIRA SCR, 45.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3112026,LAB AB LEPTOSPIRA TITER, 103.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3106036,LAB AB LYME DISEASE CONFIRMATORY, 54.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078797,LAB AB LYME DISEASE IGG, 15.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3110921,LAB AB LYME DISEASE IGG IGM, 15.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078805,LAB AB LYME DISEASE IGM, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078854,LAB AB MICROSOMAL EA, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078862,LAB AB MICROSOMAL LIVER-KIDNEY EA, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078870,LAB AB MICROSOMAL THYROID EA, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078888,LAB AB MUMPS, 11.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078896,LAB AB MUMPS IGG, 4.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078920,LAB AB MYCOPLASMA IGG, 10.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3103595,LAB AB MYCOPLASMA IGG NS, 4.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3078938,LAB AB MYCOPLASMA IGM, 4.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3111093,LAB AB PARAINFLUENZA, 16.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079092,LAB AB PARVOVIRUS B19 IGG, 11.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079100,LAB AB PARVOVIRUS B19 IGM, 11.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3106176,LAB AB PEPTIDE CYCLIC CITRUL, 10.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3108768,LAB AB PROTOZOA BABESIA, 8.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079225,LAB AB RICKETTSIA, 20.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079258,LAB AB RSV, 21.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079274,LAB AB RUBELLA IGG, 6.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079282,LAB AB RUBELLA IGM NS, 6.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079290,LAB AB RUBELLA TITER, 3.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079308,LAB AB RUBEOLA IGG, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079316,LAB AB RUBEOLA IGM, 6.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079324,LAB AB RUBEOLA TITER NS, 11.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3111119,LAB AB STRONGYLOIDES, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3021243,LAB AB SYPHILIS SCR, 3.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3115011,LAB AB SYPHILIS SCR NS, 17.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079431,LAB AB TETANUS, 12.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079449,LAB AB THYROGLOBULIN, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3110137,LAB AB THYROGLOBULIN NS, 20.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079456,LAB AB TOXOPLASMA, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079464,LAB AB TOXOPLASMA IGG NS, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079472,LAB AB TOXOPLASMA IGM NS, 19.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119666,LAB AB TREPONEMA PALLIDUM CONF, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079498,LAB AB TRICHINELLA, 43.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079506,LAB AB VARICELLA-ZOSTER, 61.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079514,LAB AB VARICELLA-ZOSTER IGG, 61.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3109667,LAB AB VARICELLA-ZOSTER IGG NS, 3.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079522,LAB AB VARICELLA-ZOSTER IGM, 61.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3109659,LAB AB VARICELLA-ZOSTER IGM NS, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3120391,LAB AB VIRUS HEPATITIS E (IGG), 21.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079530,LAB AB VIRUS NONSPECIFIED, 15.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119393,LAB AB VIRUS ZIKA IGM, 275.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3107489,LAB AB WEST NILE VIRUS IGM NS, 22.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3107497,LAB AB WEST NILE VIRUS NS, 22.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062577,LAB ACID AMINOLEVULINIC DELTA, 63.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062585,LAB ACID AMINOLEVULINIC DELTA URINE, 25.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3076726,LAB ACID ASCORBIC BLOOD, 33.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3064888,LAB ACID FOLIC RBC, 23.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3064896,LAB ACID FOLIC SERUM, 19.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3073665,LAB ACID HOMOVANILLIC, 17.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3073681,LAB ACID HYDROXYINDOLACETIC 5-, 11.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3074713,LAB ACID MUCOPOLYSACCHARIDES QN, 56.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3108792,LAB ACID MYCOPHENOLIC NS, 31.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3074960,LAB ACID ORGANIC SINGLE METHY QN NS, 14.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3075249,LAB ACID PHOSPHATASE PROSTATIC, 20.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3075231,LAB ACID PHOSPHATASE TOTAL, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3076544,LAB ACID URIC BLOOD, 117.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3076569,LAB ACID URIC OTHER SOURCE, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3076577,LAB ACID URIC URINE, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3116134,LAB ACID VALPROIC FREE, 26.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3115698,LAB ACID VALPROIC TOTAL, 279.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3116126,LAB ACID VALPROIC TOTAL NS, 26.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3076643,LAB ACID VANILLYLMANDELIC URINE, 32.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3113339,LAB ACIDS AMINO 2-5 QN SPEC EA NS, 102.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062551,LAB ACIDS AMINO 6+ QN SPEC EA, 119.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062569,LAB ACIDS AMINO 6+ QN URINE SPEC EA, 80.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062536,LAB ACIDS AMINO SGL QN SPEC EA, 12.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062932,LAB ACIDS BILE TOTAL, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3064771,LAB ACIDS FATTY NONESTERIFIED, 15.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3074978,LAB ACIDS ORGANIC EA QL, 47.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3074994,LAB ACIDS ORGANIC TOTAL EA QN, 157.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3064532,LAB ACTIVITY ENZYME NONRADIOACTIVE, 149.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3105608,LAB ACYLCARNITINES QN EA, 65.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3027943,LAB ADALIMUMAB & AB QN SERUM, 473.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062320,LAB ADENOSINE CYCLIC AMP, 156.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062411,LAB AFP AMNIOTIC FLUID, 43.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062429,LAB AFP SERUM, 11.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3071321,LAB AFP SERUM MATERNAL, 8.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3107356,LAB AFP-L3 ISOFORM FRAC & AFP TOTAL, 45.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3063203,LAB AG CARCINOEMBRYONIC, 87.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3108941,LAB AG CARCINOEMBRYONIC NS, 26.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3111655,LAB AG CELL MONONUC QN EA AG, -   ,This charge code represents a service that is priced at the time of charge entry.
338,Banner Lassen Medical Center,300,LABORATORY,3078995,LAB AGG PARTICLE SCR CRYPTO, 10.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3089000,LAB AGG PARTICLE SCR EA AB, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3104338,LAB AGG PARTICLE SCR H INFLUENZA, 2.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079001,LAB AGG PARTICLE SCR HEMOPHILUS, 33.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079019,LAB AGG PARTICLE SCR NEISS, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079027,LAB AGG PARTICLE SCR NEISS GRP A, 2.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079035,LAB AGG PARTICLE SCR NEISS GRP B, 2.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079043,LAB AGG PARTICLE SCR NEISS GRP C, 2.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079068,LAB AGG PARTICLE SCR STREP B, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079050,LAB AGG PARTICLE SCR STREP PNEUMO, 2.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3111416,LAB AGG PARTICLE TITER STREPTOZYME, 30.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077286,LAB AGGLUTININ COLD SCR, 21.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077294,LAB AGGLUTININ COLD TITER, 21.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3076940,LAB AGGLUTININS FEBRILE AG EA, 20.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119054,LAB ALBUMIN OTHER SOURCE QN EA NS, 12.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062346,LAB ALBUMIN SERUM/PLASMA/WHL BLD, 19.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3105509,LAB ALBUMIN SERUM/PLASMA/WHL BLD NS, 12.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062379,LAB ALCOHOL BREATH, 33.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062387,LAB ALDOLASE, 8.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062395,LAB ALDOSTERONE, 399.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062403,LAB ALDOSTERONE URINE, 55.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3075272,LAB ALKALINE PHOSPHATASE, 75.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3075264,LAB ALKALINE PHOSPHATASE ISOENZYMES, 7.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3095015,LAB ALKALINE PHOSPHATASE NS, 7.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3106440,LAB ALLERGEN IGG QN/SEMI QN EA, -   ,This charge code represents a service that is priced at the time of charge entry.
338,Banner Lassen Medical Center,300,LABORATORY,3079175,LAB ALLG IGE QL SCR MULTI, 67.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079944,LAB ALLG IGE QL SCR MULTI NS, 4.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119062,LAB ALLG IGE QN/SEMI QN CRUDE EA, 1.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119070,LAB ALLG IGE QN/SEMI QN CRUDE EA NS, 1.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119377,LAB ALLG IGE QN/SEMI QN EA, 25.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062452,LAB ALPHA-1-ANTITRYPSIN PHENOTYPE, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062445,LAB ALPHA-1-ANTITRYPSIN TOTAL NS, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3110582,LAB ALPHA2-MACROGLOBULIN QN, 22.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062478,LAB ALUMINUM, 20.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062486,LAB AMIKACIN, 20.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3105343,LAB AMIKACIN PEAK, 59.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062619,LAB AMMONIA, 115.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062650,LAB AMYLASE, 214.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062668,LAB AMYLASE FLUID BODY, 52.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062684,LAB AMYLASE URINE, 53.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3076973,LAB ANA SCR, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3109352,LAB ANA TITER NS, 24.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062700,LAB ANDROSTANEDIOL GLUCURONIDE, 97.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062718,LAB ANDROSTENEDIONE, 9.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062742,LAB ANGIOTENSIN 2, 300.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119633,LAB ANGIOTENSIN I CONVERT ENZ CSF, 11.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062734,LAB ANGIOTENSIN I CONVERTING ENZYME, 7.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079555,LAB ANTIPLASMIN ALPHA-2, 68.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3076999,LAB ANTISTREPTOLYSIN O SCR, 91.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3077005,LAB ANTISTREPTOLYSIN O TITER, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119815,LAB APOLIPOPROTEIN A1 EA NS, 27.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062775,LAB APOLIPOPROTEIN B EA, 54.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062759,LAB APOLIPOPROTEIN EA, 11.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062783,LAB ARSENIC BLOOD NS, 13.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062791,LAB ARSENIC URINE, 32.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3086147,LAB ASSAY HEPARIN, 66.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062080,LAB ASSESSMENT LEUKOCYTE FECAL, 4.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3115193,LAB B CELLS CD19 COUNT TOTAL NS, 55.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3074929,LAB BANDS OLIGOCLONAL, 16.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3074937,LAB BANDS OLIGOCLONAL CSF, 12.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062957,LAB BILIRUBIN DIRECT, 99.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3062973,LAB BILIRUBIN TOTAL, 133.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3108719,LAB BILIRUBIN TOTAL FLUID BODY NS, 5.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3119823,LAB BILIRUBIN TOTAL NS, 8.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3118957,LAB BIOASSAY PANTOTHENIC ACID B5, 75.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3028065,LAB BIOTIN, 100.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3031754,LAB BIOTINIDASE SPEC EA, 18.00 ,
338,Banner Lassen Medical Center,300,LABORATORY,3079571,LAB BLEEDING TIME, 219.00 ,
