CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
SFH,Saint Francis Hospital,PSEUDOEPHED 60MG TB,$24.50
SFH,Saint Francis Hospital,PYRAZINAMIDE 250MG TB,$10.56
SFH,Saint Francis Hospital,PYRAZINAMIDE 500MG TB,$28.55
SFH,Saint Francis Hospital,PYRIDOSTIGMINE 60MG TB,$24.90
SFH,Saint Francis Hospital,PYRIDOSTIGMINE180MGXRTB,$29.72
SFH,Saint Francis Hospital,PYRIDOXINE 25MG TB,$0.19
SFH,Saint Francis Hospital,PYRIDOXINE 50MG TB,$22.22
SFH,Saint Francis Hospital,PYRIDOXINE 100MG TB,$20.96
SFH,Saint Francis Hospital,PYRIMETHAMINE 25MG TB,$5.16
SFH,Saint Francis Hospital,QUETIAPINE 50MG XR TB,$32.10
SFH,Saint Francis Hospital,QUETIAPINE 12.5MG TB,$11.86
SFH,Saint Francis Hospital,QUETIAPINE 25MG TB,$31.11
SFH,Saint Francis Hospital,QUETIAPINE 100MG TB,$42.05
SFH,Saint Francis Hospital,QUETIAPINE 200MG TB,$73.02
SFH,Saint Francis Hospital,QUETIAPINE 50MG TB,$25.43
SFH,Saint Francis Hospital,QUETIAPINE 300MG TB,$101.35
SFH,Saint Francis Hospital,QUETIAPINE 400MG TB,$84.94
SFH,Saint Francis Hospital,QUETIAPINE 200MG XR TB,$60.68
SFH,Saint Francis Hospital,QUETIAPINE 300MG XR TB,$79.54
SFH,Saint Francis Hospital,QUETIAPINE 400MG XR TB,$93.52
SFH,Saint Francis Hospital,QUETIAPINE 150MG XR TB,$73.16
SFH,Saint Francis Hospital,QUINAPRIL 5MG TB,$29.64
SFH,Saint Francis Hospital,QUINAPRIL 10MG TB,$26.63
SFH,Saint Francis Hospital,QUINAPRIL 20MG TB,$27.96
SFH,Saint Francis Hospital,QUINAPRIL 40MG TB,$25.66
SFH,Saint Francis Hospital,QUINIDINE 200MG TB,$25.10
SFH,Saint Francis Hospital,QUINIDINE 300MG TB,$25.79
SFH,Saint Francis Hospital,QUINIDINE 300MG XR TB,$29.66
SFH,Saint Francis Hospital,QUINIDIN GLUC324MG XR TB,$28.37
SFH,Saint Francis Hospital,QUINIDINE/DM10MG/20MG CP,$68.23
SFH,Saint Francis Hospital,QUININE 300MG CP,$25.18
SFH,Saint Francis Hospital,QUININE 324MG CP,$39.74
SFH,Saint Francis Hospital,QUININE 260MG TB,$24.93
SFH,Saint Francis Hospital,RALOXIFENE 60MG TB,$38.25
SFH,Saint Francis Hospital,RAMELTEON 8MG TB,$23.78
SFH,Saint Francis Hospital,RAMIPRIL 1.25MG CP,$24.99
SFH,Saint Francis Hospital,RAMIPRIL 2.5MG CP,$25.74
SFH,Saint Francis Hospital,RAMIPRIL 5MG CP,$26.04
SFH,Saint Francis Hospital,RAMIPRIL 10MG CP,$27.87
SFH,Saint Francis Hospital,RALTEGRAVIR 400MG TB,$123.65
SFH,Saint Francis Hospital,RANITIDINE 150MG TB,$28.70
SFH,Saint Francis Hospital,RANITIDINE 300MG TB,$43.66
SFH,Saint Francis Hospital,RANOLAZINE 500MG XR TB,$26.23
SFH,Saint Francis Hospital,RASAGILINE 0.5MG TB,$70.04
SFH,Saint Francis Hospital,RASAGILINE 1MG TB,$70.04
SFH,Saint Francis Hospital,REPAGLINIDE 0.5MG TB,$12.21
SFH,Saint Francis Hospital,REPAGLINIDE 1MG TB,$10.37
SFH,Saint Francis Hospital,REPAGLINIDE 2MG TB,$11.40
SFH,Saint Francis Hospital,RIFABUTIN 150MG CP,$69.60
SFH,Saint Francis Hospital,RIFAXIMIN 200MG TB,$35.02
SFH,Saint Francis Hospital,RIFAXIMIN 550 MG TB,$118.14
SFH,Saint Francis Hospital,RIBAVIRIN 200MG CP,$80.30
SFH,Saint Francis Hospital,RIVAROXABAN 15MG TB,$58.80
SFH,Saint Francis Hospital,RISPERIDONE 0.5MG DT,$58.96
SFH,Saint Francis Hospital,RISPERIDONE 1MG DT,$68.82
SFH,Saint Francis Hospital,RISPERIDONE 2MG DT,$110.77
SFH,Saint Francis Hospital,RIFAMPIN 150MG CP,$17.65
SFH,Saint Francis Hospital,RIFAMPIN 300MG CP,$42.25
SFH,Saint Francis Hospital,RIVAROXABAN 20MG TB,$55.47
SFH,Saint Francis Hospital,RITONAVIR 100 MG TB,$58.71
SFH,Saint Francis Hospital,RIVAROXABAN 10MG TB,$56.57
SFH,Saint Francis Hospital,RISPERIDONE 1MG TB,$45.07
SFH,Saint Francis Hospital,RISPERIDONE 2MG TB,$52.43
SFH,Saint Francis Hospital,RISPERIDONE 3MG TB,$69.41
SFH,Saint Francis Hospital,RISPERIDONE 4MG TB,$83.02
SFH,Saint Francis Hospital,ROSIGLITAZONE 2MG TB,$42.46
SFH,Saint Francis Hospital,ROSIGLITAZONE 4MG TB,$52.09
SFH,Saint Francis Hospital,ROSIGLITAZONE 8MG TB,$81.11
SFH,Saint Francis Hospital,RIVASTIGMINE 1.5MG CP,$40.67
SFH,Saint Francis Hospital,RIVASTIGMINE 4.5MG CP,$25.55
SFH,Saint Francis Hospital,RITONAVIR 100 MG CP,$42.90
SFH,Saint Francis Hospital,ROPINIROLE 0.25MG TB,$17.37
SFH,Saint Francis Hospital,ROPINIROLE 0.5MG TB,$17.37
SFH,Saint Francis Hospital,ROPINIROLE 1MG TB,$17.37
SFH,Saint Francis Hospital,ROPINIROLE 2MG TB,$17.37
SFH,Saint Francis Hospital,ROPINIROLE 5MG TB,$17.99
SFH,Saint Francis Hospital,ROPINIROLE 4MG TB,$17.99
SFH,Saint Francis Hospital,SALSALATE 500MG TB,$24.24
SFH,Saint Francis Hospital,SALSALATE 750MG TB,$26.31
SFH,Saint Francis Hospital,ROPINIROLE 3MG TB,$17.99
SFH,Saint Francis Hospital,SAQUINAVIR 200MG CP,$47.44
SFH,Saint Francis Hospital,ROSUVASTATIN 5MG TB,$26.52
SFH,Saint Francis Hospital,ROSUVASTATIN 10MG TB,$25.26
SFH,Saint Francis Hospital,ROSUVASTATIN 20MG TB,$25.02
SFH,Saint Francis Hospital,ROSUVASTATIN 40MG TB,$39.72
SFH,Saint Francis Hospital,RUFINAMIDE 400MG TB,$50.53
SFH,Saint Francis Hospital,SACUBIT/VALSAR 24-26MGTB,$41.96
SFH,Saint Francis Hospital,SACUBIT/VALSAR 49-51MGTB,$44.48
SFH,Saint Francis Hospital,SACUBIT/VALS 97-103MG TB,$41.96
SFH,Saint Francis Hospital,SELEGILINE 5MG TB,$43.86
SFH,Saint Francis Hospital,SENNA 8.6MG TB,$23.09
SFH,Saint Francis Hospital,DOCUSATE/SENNA TB,$22.80
SFH,Saint Francis Hospital,SERTRALINE 25MG TB,$40.95
SFH,Saint Francis Hospital,SERTRALINE 50MG TB,$41.12
SFH,Saint Francis Hospital,SERTRALINE 100MG TB,$44.44
SFH,Saint Francis Hospital,SEVELAMER 400MG TB,$24.48
SFH,Saint Francis Hospital,SEVELAMER 800MG TB,$34.21
SFH,Saint Francis Hospital,SEVELAMER CARB 800MG TB,$20.91
SFH,Saint Francis Hospital,SERTRALINE 12.5MG TB,$9.38
SFH,Saint Francis Hospital,SILDENAFIL 25MG TB,$111.37
SFH,Saint Francis Hospital,SILDENAFIL 50MG TB,$111.37
SFH,Saint Francis Hospital,SILDENAFIL 20MG TB,$95.61
SFH,Saint Francis Hospital,SIMETHICONE 80MG TB,$22.71
SFH,Saint Francis Hospital,SIMETHICONE 125MG CP,$21.69
SFH,Saint Francis Hospital,SIMETHICONE 180MG CP,$2.86
SFH,Saint Francis Hospital,SIMVASTATIN 5MG TB,$41.86
SFH,Saint Francis Hospital,SIMVASTATIN 10MG TB,$44.28
SFH,Saint Francis Hospital,SIMVASTATIN 20MG TB,$68.54
SFH,Saint Francis Hospital,SIMVASTATIN 40MG TB,$72.79
SFH,Saint Francis Hospital,SIMVASTATIN 80MG TB,$75.56
SFH,Saint Francis Hospital,SITAGLIPTIN 100MG TB,$51.63
SFH,Saint Francis Hospital,SITAGLIPTIN 50MG TB,$51.63
SFH,Saint Francis Hospital,SIROLIMUS PER 1MG TB,$84.42
SFH,Saint Francis Hospital,NA BICARBONATE 650MG TB,$21.10
SFH,Saint Francis Hospital,NA CL 1GM TB,$22.01
SFH,Saint Francis Hospital,SORAFENIB 200MG TB,$341.22
SFH,Saint Francis Hospital,SOD/POT/PHOS 278/250/ TB,$26.04
SFH,Saint Francis Hospital,SOLIFENACIN 5MG TB,$37.29
SFH,Saint Francis Hospital,SOLIFENACIN 10MG TB,$37.29
SFH,Saint Francis Hospital,SOTALOL 80MG TB,$43.41
SFH,Saint Francis Hospital,SOTALOL 160MG TB,$59.12
SFH,Saint Francis Hospital,SPIRONOLACTONE 12.5MG TB,$1.39
SFH,Saint Francis Hospital,SPIRONOLACTONE 25MG TB,$24.63
SFH,Saint Francis Hospital,SPIRONOLACTONE 50MG TB,$27.26
SFH,Saint Francis Hospital,SPIRONOLACTONE 100MG TB,$35.20
SFH,Saint Francis Hospital,STAVUDINE 30MG CP,$78.29
SFH,Saint Francis Hospital,STAVUDINE 40MG CP,$80.61
SFH,Saint Francis Hospital,STAVUDINE 20MG CP,$75.81
SFH,Saint Francis Hospital,STAVUDINE 15MG CP,$39.29
SFH,Saint Francis Hospital,SUCRALFATE 1GM TB,$25.66
SFH,Saint Francis Hospital,SMX-TMP 400/80MG TB,$24.48
SFH,Saint Francis Hospital,SMX-TMP 800/160MG TB,$24.01
SFH,Saint Francis Hospital,SULFASALAZIN 500MG EC TB,$23.94
SFH,Saint Francis Hospital,SUMATRIPTAN 25MG TB,$186.12
SFH,Saint Francis Hospital,SUMATRIPTAN 50MG TB,$186.12
SFH,Saint Francis Hospital,SUMATRIPTAN 100MG TB,$125.95
SFH,Saint Francis Hospital,TACROLIMUS PER 1MG CP,$55.18
SFH,Saint Francis Hospital,TACROLIMUS 0.5MG CP,$25.49
SFH,Saint Francis Hospital,TADALAFIL 20MG TB,$218.36
SFH,Saint Francis Hospital,TAMOXIFEN 10MG TB,$36.60
SFH,Saint Francis Hospital,TEDIZOLID 200MG TB,"$1,539.61"
SFH,Saint Francis Hospital,TAMSULOSIN .4MG CP,$34.55
SFH,Saint Francis Hospital,TEMAZEPAM 15MG CP,$24.48
SFH,Saint Francis Hospital,TEMAZEPAM 7.5MG CP,$29.50
SFH,Saint Francis Hospital,TEMAZEPAM 30MG CP,$24.63
SFH,Saint Francis Hospital,TEMOZOLOMIDE 5MG CP,$123.11
SFH,Saint Francis Hospital,TENOFOVIR 300MG TB,$160.77
SFH,Saint Francis Hospital,TERBINAFINE 250MG TB,$113.05
SFH,Saint Francis Hospital,TERBUTALINE 2.5MG TB,$24.24
SFH,Saint Francis Hospital,TERBUTALINE 5MG TB,$27.77
SFH,Saint Francis Hospital,TETRACYCLINE 250MG CP,$21.10
SFH,Saint Francis Hospital,TETRACYCLINE 500MG CP,$25.34
SFH,Saint Francis Hospital,THEOPHYLLINE 100MG XR TB,$24.08
SFH,Saint Francis Hospital,THEOPHYLLINE 200MG XR TB,$25.86
SFH,Saint Francis Hospital,THEOPHYLLINE 300MG XR TB,$25.13
SFH,Saint Francis Hospital,THEOPHYLLINE 450MG XR TB,$28.95
SFH,Saint Francis Hospital,THEOPHYLLINE400MG XR24TB,$8.64
SFH,Saint Francis Hospital,THEOPHYLLINE100MG XR24CP,$22.58
SFH,Saint Francis Hospital,THIAMINE 50MG TB,$23.14
SFH,Saint Francis Hospital,THIAMINE 100MG TB,$22.37
SFH,Saint Francis Hospital,THIOGUANINE 40MG TB,$59.89
SFH,Saint Francis Hospital,THIORIDAZINE 10MG TB,$26.31
SFH,Saint Francis Hospital,THIORIDAZINE 25MG TB,$25.86
SFH,Saint Francis Hospital,THIORIDAZINE 50MG TB,$26.31
SFH,Saint Francis Hospital,THIOTHIXENE 1MG CP,$24.95
SFH,Saint Francis Hospital,THIOTHIXENE 5MG CP,$28.98
SFH,Saint Francis Hospital,THIOTHIXENE 10MG CP,$30.08
SFH,Saint Francis Hospital,TIAGABINE 4MG TB,$36.96
SFH,Saint Francis Hospital,THYROID DESICTD 15MG TB,$21.19
SFH,Saint Francis Hospital,THYROID DESICTED 30MG TB,$25.54
SFH,Saint Francis Hospital,THYROID DESICTED 60MG TB,$28.28
SFH,Saint Francis Hospital,THYROID DESICTED 90MG TB,$25.54
SFH,Saint Francis Hospital,THYROID DESICTD 120MG TB,$25.86
SFH,Saint Francis Hospital,TICAGRELOR 60MG TB,$30.48
SFH,Saint Francis Hospital,THYROID DESICTD 180MG TB,$26.65
SFH,Saint Francis Hospital,TICAGRELOR 90MG TB,$30.10
SFH,Saint Francis Hospital,TIZANIDINE 4MG TB,$10.67
SFH,Saint Francis Hospital,TOLVAPTAN 15MG TB,"$1,582.30"
SFH,Saint Francis Hospital,TOLVAPTAN 30MG TB,"$1,492.74"
SFH,Saint Francis Hospital,TOLTERODINE 2MG XR CP,$55.67
SFH,Saint Francis Hospital,TOLTERODINE 4MG XR CP,$56.72
SFH,Saint Francis Hospital,TOPIRAMATE 25MG TB,$33.79
SFH,Saint Francis Hospital,TOPIRAMATE 100MG TB,$51.77
SFH,Saint Francis Hospital,TORSEMIDE 5MG TB,$3.11
SFH,Saint Francis Hospital,TORSEMIDE 10MG TB,$3.46
SFH,Saint Francis Hospital,TORSEMIDE 20MG TB,$4.29
SFH,Saint Francis Hospital,TORSEMIDE 100MG TB,$15.92
SFH,Saint Francis Hospital,TRANYLCYPROMINE 10MG TB,$28.19
SFH,Saint Francis Hospital,TRAMADOL 50MG TB,$27.14
SFH,Saint Francis Hospital,TRAMADOL 25MG TB,$2.64
SFH,Saint Francis Hospital,TRAZODONE 25MG TB,$1.32
SFH,Saint Francis Hospital,TRAZODONE 50MG TB,$23.31
SFH,Saint Francis Hospital,TRAZODONE 300MG TB,$71.48
SFH,Saint Francis Hospital,TRAZODONE 100MG TB,$25.22
SFH,Saint Francis Hospital,TRAZODONE 150MG TB,$26.63
SFH,Saint Francis Hospital,TRETINOIN 10MG CP,$177.56
SFH,Saint Francis Hospital,TRIAMTER-HCTZ 37.5/25 TB,$25.13
SFH,Saint Francis Hospital,TRIAMTER-HCTZ 75/50 TB,$23.31
SFH,Saint Francis Hospital,TRIAMTR-HCTZ18.75/12.5TB,$1.28
SFH,Saint Francis Hospital,TRIFLUOPERAZINE 1MG TB,$26.92
SFH,Saint Francis Hospital,TRIFLUOPERAZINE 2MG TB,$28.80
SFH,Saint Francis Hospital,TRIFLUOPERAZINE 5MGTB,$28.57
SFH,Saint Francis Hospital,TRIHEXYPHENIDYL 2MGTB,$21.85
SFH,Saint Francis Hospital,TRIHEXYPHENIDYL 1MGTB,$0.57
SFH,Saint Francis Hospital,TRIHEXYPHENIDYL 5MGTB,$24.01
SFH,Saint Francis Hospital,TRIMETHOBENZAMIDE300MGCP,$11.48
SFH,Saint Francis Hospital,TRIPROLIDN/PSE 2.5/60 TB,$23.42
SFH,Saint Francis Hospital,TROSPIUM 20MG TB,$18.04
SFH,Saint Francis Hospital,TROSPIUM 60MG XR CP,$49.94
SFH,Saint Francis Hospital,URSODIOL 300MG CP,$44.72
SFH,Saint Francis Hospital,VARENICLINE 0.5MG TB,$15.40
SFH,Saint Francis Hospital,VALACYCLOVIR 500MG TB,$55.15
SFH,Saint Francis Hospital,DIVALPROX NA 125MG XR CP,$27.16
SFH,Saint Francis Hospital,VALPROATE 250MG CP,$22.42
SFH,Saint Francis Hospital,VALGANCICLOVIR 450MG TB,$316.87
SFH,Saint Francis Hospital,VALSARTAN 80MG TB,$19.08
SFH,Saint Francis Hospital,VALSARTAN 320MG TB,$26.51
SFH,Saint Francis Hospital,VANCOMYCIN 125MG CP,$92.57
SFH,Saint Francis Hospital,VANCOMYCIN 250MG CP,$168.28
SFH,Saint Francis Hospital,VENLAFAXINE 150MG XR CP,$47.71
SFH,Saint Francis Hospital,VENLAFAXINE 37.5MG XR CP,$40.92
SFH,Saint Francis Hospital,VENLAFAXINE 75MG XR CP,$43.97
SFH,Saint Francis Hospital,VENLAFAXINE 25MG TB,$14.09
SFH,Saint Francis Hospital,VERAPAMIL 40MG TB,$22.72
SFH,Saint Francis Hospital,VERAPAMIL 80MG TB,$22.80
SFH,Saint Francis Hospital,VERAPAMIL 120MG TB,$24.11
SFH,Saint Francis Hospital,VERAPAMIL 240 XR TB,$34.05
SFH,Saint Francis Hospital,VERAPAMIL 180MG XR TB,$31.63
SFH,Saint Francis Hospital,VERAPAMIL 120MG XR TB,$26.54
SFH,Saint Francis Hospital,VARENICLINE 1MG TB,$17.34
SFH,Saint Francis Hospital,VILAZODONE 10MG TB,$32.51
SFH,Saint Francis Hospital,VILAZODONE 40MG TB,$32.51
SFH,Saint Francis Hospital,VILAZODONE 20MG TB,$32.51
SFH,Saint Francis Hospital,VITAMIN A 10MU CP,$20.75
SFH,Saint Francis Hospital,MVI VIT B COMPLEX FA TB,$24.58
SFH,Saint Francis Hospital,VITAMIN B-12 500MCG TB,$0.35
SFH,Saint Francis Hospital,VITAMIN B-12 100MCG TB,$20.75
SFH,Saint Francis Hospital,VITAMIN D 1000U TB,$0.21
SFH,Saint Francis Hospital,ERGOCALCIFEROL 400U TB,$0.18
SFH,Saint Francis Hospital,VITAMIN D3 400U CP,$0.16
SFH,Saint Francis Hospital,VITAMIN D3 200U TB,$0.15
SFH,Saint Francis Hospital,VITAMIN D3 400U TB,$0.19
SFH,Saint Francis Hospital,VITAMIN E 400U CP,$21.10
SFH,Saint Francis Hospital,VITAMIN E 1000U CP,$23.90
SFH,Saint Francis Hospital,MVI PRENATAL FA DOCUS TB,$2.52
SFH,Saint Francis Hospital,MVI RENAL FORMULA TB,$4.62
SFH,Saint Francis Hospital,VORICONAZOLE 200MG TB,$390.70
SFH,Saint Francis Hospital,VORTIOXETINE 5MG TB,$55.19
SFH,Saint Francis Hospital,VORTIOXETINE 10MG TB,$55.19
SFH,Saint Francis Hospital,VORTIOXETINE 20MG TB,$60.72
SFH,Saint Francis Hospital,WARFARIN 1.25MG TB,$5.16
SFH,Saint Francis Hospital,WARFARIN 0.5MG TB,$4.80
SFH,Saint Francis Hospital,WARFARIN 2.5MG TB,$24.71
SFH,Saint Francis Hospital,WARFARIN 1MG TB,$24.33
SFH,Saint Francis Hospital,WARFARIN 3MG TB,$24.99
SFH,Saint Francis Hospital,WARFARIN 2MG TB,$24.56
SFH,Saint Francis Hospital,WARFARIN 4MG TB,$7.47
SFH,Saint Francis Hospital,WARFARIN 5MG TB,$9.75
SFH,Saint Francis Hospital,WARFARIN 6MG TB,$9.50
SFH,Saint Francis Hospital,WARFARIN 7.5MG TB,$11.00
SFH,Saint Francis Hospital,WARFARIN 10MG TB,$26.84
SFH,Saint Francis Hospital,ZIDOVUDINE 100MG CP,$33.09
SFH,Saint Francis Hospital,ZINC SULFATE 220MG TB,$0.40
SFH,Saint Francis Hospital,ZINC SULFATE 220MG CP,$21.04
SFH,Saint Francis Hospital,ZOLPIDEM 6.25MG XR TB,$35.68
SFH,Saint Francis Hospital,ZOLMITRIPTAN 2.5 MG TB,$216.06
SFH,Saint Francis Hospital,ZOLMITRIPTAN 5 MG TB,$143.28
SFH,Saint Francis Hospital,ZOLPIDEM 5MG TB,$39.09
SFH,Saint Francis Hospital,ZOLPIDEM 10MG TB,$49.48
SFH,Saint Francis Hospital,ZIPRASIDONE 20MG CP,$63.32
SFH,Saint Francis Hospital,ZIPRASIDONE 40MG CP,$63.32
SFH,Saint Francis Hospital,ZIPRASIDONE 60MG CP,$63.32
SFH,Saint Francis Hospital,ZONISAMIDE 100MG CP,$31.47
SFH,Saint Francis Hospital,ZIPRASIDONE 80MG CP,$63.32
SFH,Saint Francis Hospital,ZONISAMIDE 25MG CP,$4.64
SFH,Saint Francis Hospital,ZOLPIDEM 12.5MG XR TB,$35.68
SFH,Saint Francis Hospital,ABACAVIR 20MG/ML 5ML LQ,$22.95
SFH,Saint Francis Hospital,APAP 80M/.8M 15ML LQ,$72.46
SFH,Saint Francis Hospital,APAP 160M/5M 5ML LQ,$20.96
SFH,Saint Francis Hospital,APAP 650M/25M 25ML LQ,$26.83
SFH,Saint Francis Hospital,APAP 500M/15M 12.5ML LQ,$25.86
SFH,Saint Francis Hospital,APAP 160M/5M 20.3ML LQ,$3.64
SFH,Saint Francis Hospital,APAP 80M/.8M 1ML LQ,$1.62
SFH,Saint Francis Hospital,CHAR/SORB25GM/120ML LQ,$106.05
SFH,Saint Francis Hospital,CHAR/SORB50GM/240ML LQ,$61.90
SFH,Saint Francis Hospital,ACYCLOVIR 40MG/ML 5ML LQ,"$1,269.68"
SFH,Saint Francis Hospital,CHARCOAL 25GM/120ML LQ,$146.58
SFH,Saint Francis Hospital,CHARCOAL 30GM/120ML LQ,$104.00
SFH,Saint Francis Hospital,ALBUTEROL2MG/5ML 10ML LQ,$47.54
SFH,Saint Francis Hospital,ALGINIC AC/AL/MAG360MLLQ,$35.88
SFH,Saint Francis Hospital,AL/MG OH 360ML LQ,$30.88
SFH,Saint Francis Hospital,AL/MG OH/SIM 30ML ES LQ,$31.01
SFH,Saint Francis Hospital,AL/MG OH/SIM 30ML LQ,$5.85
SFH,Saint Francis Hospital,AL CARBON 400/5 360ML LQ,$88.00
SFH,Saint Francis Hospital,AL OH 320/5 30ML LQ,$4.39
SFH,Saint Francis Hospital,AL OH 600/5 360ML LQ,$53.81
SFH,Saint Francis Hospital,AMANTADINE 10M/M 10ML LQ,$12.38
SFH,Saint Francis Hospital,AMANTADINE 10M/M 5ML LQ,$31.02
SFH,Saint Francis Hospital,AMINOCAPRO AC 250 5ML LQ,$62.46
SFH,Saint Francis Hospital,AMOXIC/CLAV600/5 125PWLQ,$344.70
SFH,Saint Francis Hospital,AMOXIC/CLAV400/5 50PWLQ,$185.39
SFH,Saint Francis Hospital,AMOXIC/CLAV250/5 75PWLQ,$310.38
SFH,Saint Francis Hospital,AMOXICILLN 125/5 80ML LQ,$54.66
SFH,Saint Francis Hospital,AMOXICILN 250/5 100ML LQ,$36.48
SFH,Saint Francis Hospital,AMOXICILLIN PED DS LQ,$42.28
SFH,Saint Francis Hospital,AMOXICILLN 250/5 80ML LQ,$92.32
SFH,Saint Francis Hospital,AMPICILLN 125/5 100ML LQ,$49.24
SFH,Saint Francis Hospital,AMPICILLIN 250/5 5ML LQ,$475.61
SFH,Saint Francis Hospital,AMPICILLN 250/5 100ML LQ,$62.12
SFH,Saint Francis Hospital,ATOVAQUONE 750/5 5ML LQ,$129.79
SFH,Saint Francis Hospital,AZITHROMY200/5 22.5ML LQ,$339.98
SFH,Saint Francis Hospital,AZITHROMYCIN 1GM PWLQ,$259.50
SFH,Saint Francis Hospital,FIBER 4GM PWLQ,$3.79
SFH,Saint Francis Hospital,BISMUTH SUBSALI 240ML LQ,$54.19
SFH,Saint Francis Hospital,COLONIC LAVAGE 2L PWLQ,$171.02
SFH,Saint Francis Hospital,COLONIC LAVAGE 4L PWLQ,$214.39
SFH,Saint Francis Hospital,BROMPHEN/PSE 5ML LQ,$1.55
SFH,Saint Francis Hospital,CAFFEINE CIT 60MG/3ML LQ,$498.29
SFH,Saint Francis Hospital,CA GLUBIONT1.8/5 1ML LQ,$0.27
SFH,Saint Francis Hospital,CA GLUBIONT1.8/5 60ML LQ,$17.30
SFH,Saint Francis Hospital,CA GLUBIONT1.8/5 5ML LQ,$59.39
SFH,Saint Francis Hospital,CARBAMAZEPINE100/5 5MLQ,$35.13
SFH,Saint Francis Hospital,CARBAMAZEPIN200/10 10MLQ,$20.57
SFH,Saint Francis Hospital,CARBAMIDE PEROXID15ML LQ,$22.09
SFH,Saint Francis Hospital,CARBAMIDE PEROXID60ML LQ,$36.69
SFH,Saint Francis Hospital,CEPHALEXIN250/5 200 PWLQ,$214.41
SFH,Saint Francis Hospital,CEPHALEXIN250/5 100 PWLQ,$126.02
SFH,Saint Francis Hospital,PHENOL 1.4% 180ML SP,$32.72
SFH,Saint Francis Hospital,CHLORAL HYD500/5 5ML LQ,$24.25
SFH,Saint Francis Hospital,CHLORHEXIDINE 15ML LQ,$5.61
SFH,Saint Francis Hospital,CHOLESTYRAMINE 4GM PWLQ,$20.08
SFH,Saint Francis Hospital,CHOLESTYRAMINE 5GM PWLQ,$36.27
SFH,Saint Francis Hospital,CITRATE MG 300ML LQ,$30.09
SFH,Saint Francis Hospital,CLARITHROMY250/5 100PWLQ,$604.36
SFH,Saint Francis Hospital,CLINDAMYCIN 75/5 5MLPWLQ,$205.72
SFH,Saint Francis Hospital,CLINDAMYCIN 75/5 100PWLQ,$327.92
SFH,Saint Francis Hospital,CLONIDINE CMPD LQ,$0.64
SFH,Saint Francis Hospital,SMX-TMP 200-40/5 20MLLQ,$28.06
SFH,Saint Francis Hospital,DEXTROMETHORP60MG/10MLLQ,$5.43
SFH,Saint Francis Hospital,DEXAMETHASONE .5/5ML LQ,$53.28
SFH,Saint Francis Hospital,DM 30MG/5ML LQ,$2.93
SFH,Saint Francis Hospital,DIAZOXIDE50MG/ML 30ML LQ,"$1,518.45"
SFH,Saint Francis Hospital,DIAZOXIDE50MG/ML 1ML LQ,$48.64
SFH,Saint Francis Hospital,DICYCLOMINE 10MG/5ML LQ,$3.86
SFH,Saint Francis Hospital,DIGOXIN .05MG/1ML LQ,$4.48
SFH,Saint Francis Hospital,DIGOXIN .05MG/ML 60ML LQ,$355.52
SFH,Saint Francis Hospital,DIPHENHYDRA12.5MG/5ML LQ,$22.00
SFH,Saint Francis Hospital,DIPHENHYDRA12.5/5 10 LQ,$6.64
SFH,Saint Francis Hospital,DIPHENHYDRA 2.5MG/1ML LQ,$0.14
SFH,Saint Francis Hospital,DIPHENOXYLATE/ATRP 5 LQ,$4.85
SFH,Saint Francis Hospital,DIPHENOXYLATE/ATRP 60LQ,$68.08
SFH,Saint Francis Hospital,DOCUSATE 10/1 30ML LQ,$26.83
SFH,Saint Francis Hospital,DOCUSATE 100MG/10ML LQ,$4.35
SFH,Saint Francis Hospital,ATROP/HYOS/PB/SCOP10MLLQ,$24.32
SFH,Saint Francis Hospital,ERGOCALCIFERL8000U/ML LQ,$17.07
SFH,Saint Francis Hospital,ERGOCALCIF8000U/ML 60 LQ,$564.64
SFH,Saint Francis Hospital,ERYTHROMY200MG/5ML LQ,$84.19
SFH,Saint Francis Hospital,ERYTHROMY200/5 100ML LQ,$243.93
SFH,Saint Francis Hospital,FAMOTIDINE20MG/2.5MLPWLQ,$45.91
SFH,Saint Francis Hospital,FERR SULF 15MG/ML50ML LQ,$67.23
SFH,Saint Francis Hospital,FERROUS SULF 1ML LQ,$1.55
SFH,Saint Francis Hospital,FERROUS SULF75/.6 50 LQ,$153.24
SFH,Saint Francis Hospital,FERROUS SULF 300MG/5MLLQ,$23.46
SFH,Saint Francis Hospital,FUROSEMIDE10MG/ML 1ML LQ,$1.13
SFH,Saint Francis Hospital,FLUOXETINE20MG/5ML LQ,$59.16
SFH,Saint Francis Hospital,FUROSEMIDE10MG/ML60ML LQ,$62.32
SFH,Saint Francis Hospital,FUROSEMIDE PED DS LQ,$1.31
SFH,Saint Francis Hospital,FUROSEMIDE10MG/ML10ML LQ,$160.44
SFH,Saint Francis Hospital,GABAPENTIN 250MG/5ML LQ,$8.95
SFH,Saint Francis Hospital,GI COCKTAIL LQ,$46.56
SFH,Saint Francis Hospital,GLUCOSE 40% 25GM GL LQ,$26.34
SFH,Saint Francis Hospital,GLUCOSE 40% 15GM GL LQ,$63.69
SFH,Saint Francis Hospital,GLUCOSE 40% 37.5GM GL LQ,$25.08
SFH,Saint Francis Hospital,GABAPENTIN 250/5 1ML LQ,$2.17
SFH,Saint Francis Hospital,GLYCERIN 50% 220ML LQ,$348.34
