CODE,BILLING DESCRIPTION,DEPT NAME,CHARGE
2780000546,SCREW 7.3 TI CANN 60MM 409.860,SURGERY,"1,038.00"
2780000547,SCREW 7.3 TI 65MM 409.865,SURGERY,"1,038.00"
2780000548,SCREW 7.3 TI CANN 85MM 409.885,SURGERY,"1,038.00"
2780000549,SCREW 7.3 TI CAN 110MM 408.910,SURGERY,"1,038.00"
2780001918,SCREW 7.3 TICANNULATED 408.850,SURGERY,"1,038.00"
2780001919,SCREW 7.3 TICANNULATED 408.860,SURGERY,"1,038.00"
2780001920,SCREW 7.3 TICANNULATED 408.915,SURGERY,"1,038.00"
2780000210,PLATE-T 4.5 6H 115MM 416549,SURGERY,"1,040.67"
2720002023,PROTAC 002877,SURGERY,"1,049.00"
3600230083,AFTER HOURS FEE,SURGERY,"1,052.00"
3600230039,ADD'L OR-1/2 HR,SURGERY,"1,056.00"
2720000508,CATH CONQUEST BALLOON 5X4,SURGERY,"1,060.00"
2720000509,CATH CONQUEST BALLOON 10X4,SURGERY,"1,060.00"
2720000510,CATH CONQUEST BALLOON 8X4,SURGERY,"1,060.00"
2780000150,DRESSING PERMACOL 2X4.5,SURGERY,"1,061.00"
2780000163,PERMACOL 2CMX4CMX1.00MM 002673,SURGERY,"1,061.00"
2780000068,GRAFT VASCULAR 6X60CM 296850,SURGERY,"1,066.19"
2700000909,LIGHT MAX 3D LARGE LEFT,SURGERY,"1,070.00"
2700000910,LIGHT MAX 3D LARGE RIGHT,SURGERY,"1,070.00"
2780000149,CANULA 75MM X 7.3 SHORT THREAD,SURGERY,"1,076.00"
2700000086,FORCEPS BIOPOLAR FENESTRATED,SURGERY,"1,080.00"
2720002015,SNARE KIT 15MM 003403,SURGERY,"1,080.00"
2720002016,SNARE KIT 20MM 003404,SURGERY,"1,080.00"
2720002017,SNARE KIT 35MM 003406,SURGERY,"1,080.00"
2720002050,SET ANGIOJET PUMP 002905,SURGERY,"1,080.00"
2720000527,SET AMPLATE DILATOR 260-250,SURGERY,"1,081.00"
2720006021,PACK ARTHROPLASTY A&B 004907,SURGERY,"1,082.00"
2720002049,BIT DRILL 4.0MM CALIBRATED4749,SURGERY,"1,085.00"
3600213588,BILATERAL MASTECTOMY GYNECOMAS,SURGERY,"1,092.00"
2780000164,PERMACOL 2X5X0.5 P050205,SURGERY,"1,098.00"
2720001125,IRRIGATOR ENDOWRIST SUCT DVINC,SURGERY,"1,100.00"
2720002012,SNARE KIT 30MM 03405,SURGERY,"1,100.00"
2780002009,GRAFT HEMASHIELD GOLD 14X7X40,SURGERY,"1,100.00"
2780000458,DEVICE MYNX GRIP CLOSURE 6F,SURGERY,"1,110.00"
2780000459,DEVICE MYNX GRIP CLOSURE 5F,SURGERY,"1,110.00"
2720002009,DEVICE NEPHROMAX INFLATION,SURGERY,"1,120.00"
2720002047,BALLOON UROMAX 004545,SURGERY,"1,121.00"
2720002088,PLUG MESH X-LG 004665,SURGERY,"1,122.00"
2720002046,KIT DRAPE FOR ROBOTICS 000899,SURGERY,"1,123.00"
3600230077,EPIDURAL BLOCK,SURGERY,"1,123.00"
2780000086,STENT BILIARY SMART 14/40/80,SURGERY,"1,124.00"
2780000270,MESH SYMBOTEX SYM 20X15CM,SURGERY,"1,124.22"
2720002094,ADAPTER LOCKING TITANIUM 04817,SURGERY,"1,125.00"
2783010252,STENT POLARIS GENESIS 7X59MM,SURGERY,"1,125.00"
2783010253,STENT POLARIS GENESIS 7X39MM,SURGERY,"1,125.00"
2720002008,GUIDEWIRE ANGLED 001760,SURGERY,"1,126.00"
2780000154,PUTTY MTF DBX 002918,SURGERY,"1,128.00"
2720000641,STAPLER EGIA 30 ARTIC/VAS GRAY,SURGERY,"1,138.20"
2720002040,TOOL SCREW REMOVAL 004341,SURGERY,"1,143.00"
2720002041,TUBE SPARE REAMER 4.5MM 004462,SURGERY,"1,143.00"
2720002038,BALLOON ERCP DILAT QBD-8X3 713,SURGERY,"1,144.00"
2720002039,CATH BALLOON HURRICANE RX 8/4,SURGERY,"1,144.00"
2780001978,ANCHOR 5.5 BIO COMPOSITE004858,SURGERY,"1,144.00"
2780002013,GRAFT HEMASHIELD GOLD 18X9MM,SURGERY,"1,155.00"
3600230146,"SCAR REVISION,MAJOR",SURGERY,"1,158.00"
3600230151,CAPSULECTOMY MIN-BIL,SURGERY,"1,158.00"
3600230154,MASTOPEXY,SURGERY,"1,158.00"
3600230158,BLEPHAROPLASTY,SURGERY,"1,158.00"
3600230159,BLEPHAROPLASTY,SURGERY,"1,158.00"
3600230166,CHEEK/CHIN IMPLANTS,SURGERY,"1,158.00"
3600230167,DERMABRASION,SURGERY,"1,158.00"
2720002004,STPLER PRM PLS CEEA 25 DSP WHT,SURGERY,"1,160.00"
2780000153,CHIPS CANELLOUS OSTEOTECH 0202,SURGERY,"1,162.00"
2720006056,KIT PREP W/ RESTRICTORS,SURGERY,"1,166.00"
2720001121,KIT FLUORESCENCE IMAGNG DVINCI,SURGERY,"1,170.00"
2720001139,ORTHOPEDIC PROTECTOR ALEXIS SM,SURGERY,"1,170.00"
2780000148,INTERCEED ADHESION BARRIER,SURGERY,"1,170.00"
2720002034,UNIT SINGLE USE LOAD TA30-V3L,SURGERY,"1,173.00"
2780000500,TUBE GASTROSTOMY MOSS 5-17719,SURGERY,"1,176.00"
2720001971,SULU EGIA 60 ARTICULATING MED,SURGERY,"1,180.00"
2720002002,NEEDLE STRAIGHT DELIVERY SYS,SURGERY,"1,181.00"
2720002032,COIL STONE CONE 10MM NITINO584,SURGERY,"1,189.00"
2720002033,COIL STONE CONE 7MM NITINOL585,SURGERY,"1,189.00"
2780000152,ADHESIVE SEPRAFILM BARRIER4781,SURGERY,"1,193.00"
2780000151,PORT MRI IMPLANTED 002777,SURGERY,"1,197.00"
2780000196,LOCK BIOSWIVEL 2.9MMX10.7CM,SURGERY,"1,197.00"
2720000577,GRASPER DBL FENESTRATED ROBOTI,SURGERY,"1,200.00"
2720000646,HOOK CAUTERY ROBOTICS 420183,SURGERY,"1,200.00"
2720001538,SHEATH DRYSEAL 12FR 28CM,SURGERY,"1,200.00"
2720001893,SCISSOR 8MM ENDOWRIST CURVED,SURGERY,"1,200.00"
2720001908,FORCEPS GYRUS LYONS 001181,SURGERY,"1,200.00"
2720001041,TURBOVAC 90 SUPER AMBIENT,SURGERY,"1,205.00"
2780001921,PLATE CLOVERLEAF 241.83 005111,SURGERY,"1,213.00"
2720002000,NEEDLE CURVED DELIVERY SYSTEM,SURGERY,"1,227.00"
2720001732,BASKET DAKOTA 1.9FR X 120CM,SURGERY,"1,234.80"
2720001998,LIGASURE PRECISE 002075,SURGERY,"1,236.00"
2780001922,GORETEX DUALMESS BIOMATERIAL,SURGERY,"1,240.00"
2720000638,STAPLER EGIA 45 CVD/ART TRI TA,SURGERY,"1,241.70"
2780000127,LOCK BIO SWIVEL 5.5 002107,SURGERY,"1,250.00"
2780000194,LOCK BIO SWIVEL 4.5 002110,SURGERY,"1,250.00"
2780000195,LOCK BIOSWIVEL 4.75X19 002111,SURGERY,"1,250.00"
2720000688,ARTHROWAND SABER 30 HOOK A4330,SURGERY,"1,255.00"
3600230147,"AUGMENTATION, MASTOPEXY",SURGERY,"1,255.00"
3600230338,AUGMENTATION,SURGERY,"1,255.00"
2720000639,STAPLER EGIA 45 ARTIC TRI BLAC,SURGERY,"1,255.50"
3600230152,CAPSULECOTMY MAJ-UNI,SURGERY,"1,256.00"
2780000075,EXOSEAL 5FR,SURGERY,"1,260.00"
2720000640,STAPLER EGIA ARTIC/VASC GRAY,SURGERY,"1,264.44"
2780000243,IMP BREAST INSPIRE SRM 640CC,SURGERY,"1,275.00"
2780000244,IMP BREAST INSPIRE SRM 685CC,SURGERY,"1,275.00"
2780000245,IMP BREAST INSPIRE SRM 755CC,SURGERY,"1,275.00"
2780000247,IMP BREAST INSPIRE SRM 210CC,SURGERY,"1,275.00"
2780000248,IMP BREAST INSPIRE SRM 195CC,SURGERY,"1,275.00"
2780000249,IMP BREAST INSPIRE SRM 175CC,SURGERY,"1,275.00"
2780000250,IMP BREAST INSPIRE SRM 140CC,SURGERY,"1,275.00"
2780000251,IMP BREAST INSPIRE SRM 240CC,SURGERY,"1,275.00"
2780000252,IMP BREAST INSPIRE SRM 255CC,SURGERY,"1,275.00"
2780000253,IMP BREAST INSPIRE SRM 275CC,SURGERY,"1,275.00"
2780000254,IMP BREAST INSPIRE SRM 295CC,SURGERY,"1,275.00"
2780000255,IMP BREAST INSPIRE SRM 310CC,SURGERY,"1,275.00"
2780000256,IMP BREAST INSPIRE SRM 330CC,SURGERY,"1,275.00"
2780000257,IMP BREAST INSPIRE SRM 345CC,SURGERY,"1,275.00"
2780000258,IMP BREAST INSPIRE SRM 360CC,SURGERY,"1,275.00"
2780000259,IMP BREAST INSPIRE SRM 375CC,SURGERY,"1,275.00"
2780000260,IMP BREAST INSPIRE SRM 405CC,SURGERY,"1,275.00"
2780000261,IMP BREAST INSPIRE SRM 445CC,SURGERY,"1,275.00"
2780000262,IMP BREAST INSPIRE SRM 485CC,SURGERY,"1,275.00"
2780000263,IMP BREAST INSPIRE SRM 520CC,SURGERY,"1,275.00"
2780000264,IMP BREAST INSPIRE SRM 560CC,SURGERY,"1,275.00"
2780000265,IMP BREAST INSPIRE SRM 600CC,SURGERY,"1,275.00"
3600230088,SINUS IRRIGATION,SURGERY,"1,284.00"
3600230134,REMOVAL MYRINGOTO,SURGERY,"1,284.00"
3600230223,"CIRCUMCISION,PED.",SURGERY,"1,284.00"
2720002013,BASKET ERCP TRAPEZOID RX,SURGERY,"1,295.00"
2720002538,BASKET TRAPEZOID RX OTW 510880,SURGERY,"1,295.00"
2720004908,ARTICULATOR RELOAD 45MM ETHI,SURGERY,"1,295.00"
3600230164,"OTOPLASTY,UNILATERAL",SURGERY,"1,303.00"
2720000571,TIP RUMI WHITE 6CM,SURGERY,"1,315.44"
2720002502,ENDO GIA 60 STAPLER,SURGERY,"1,316.00"
2720000570,TIP RUMI BLUE 8CM,SURGERY,"1,316.04"
2720000572,TIP RUMI GREEN 10CM,SURGERY,"1,316.04"
2720002634,BRUSH CYTOLOGY 2.2FR CYB-2,SURGERY,"1,318.26"
2720000573,CUP RUMI 4.0,SURGERY,"1,320.00"
2720000574,CUP RUMI 3.5,SURGERY,"1,320.00"
2720000575,CUP RUMI 3.0,SURGERY,"1,320.00"
2720000606,NEEDLE DRIVERS MEGA ROBOTICS,SURGERY,"1,320.00"
2720002928,GRASPER COBRA 420190,SURGERY,"1,320.00"
2780000146,PLATE 4.5MM BROAD LCDCP 240.44,SURGERY,"1,324.00"
2720000532,GRASPER PIRANHA FLEXIBLE,SURGERY,"1,327.00"
2780001923,TPLATE 3.5MM LCP 4HOLE 241.141,SURGERY,"1,332.00"
2780000145,PUSHLOCK 2.9 BIOCOMPOSITE,SURGERY,"1,338.00"
2780000144,SCREW 12.7 DHS/DCS LAG 15,SURGERY,"1,339.00"
2720000644,KIT HEYMAN UROLOGY,SURGERY,"1,342.74"
2720001991,FORCEP BIOPSY 220130 CUP,SURGERY,"1,349.00"
2720000438,FORCEPS 8MM TENACULUM ROBOTICS,SURGERY,"1,350.00"
2720006101,CATH SABER 2X2 48002002X,SURGERY,"1,350.00"
2720006102,CATH SABER 2X4 48002004X,SURGERY,"1,350.00"
2720006103,CATH SABER 2X10 48002010X,SURGERY,"1,350.00"
2720006105,CATH SABER 2.5X2 48002502X,SURGERY,"1,350.00"
2720006106,CATH SABER 2.5X4 48002504X,SURGERY,"1,350.00"
2720006107,CATH SABER 2.5X10 48002510X,SURGERY,"1,350.00"
2720006109,CATH SABER 3X2 48003002X,SURGERY,"1,350.00"
2720006115,CATH SABER 3.5X10 48003510X,SURGERY,"1,350.00"
2780000041,CATH GROSHONG 8FR SINGLE LUMEN,SURGERY,"1,350.00"
3600230148,AUG & DONUT MAST,SURGERY,"1,352.00"
3600230155,MASTOPEXY,SURGERY,"1,352.00"
3600230156,MASTOPEXY,SURGERY,"1,352.00"
3600230169,FOREHEAD LIFT,SURGERY,"1,352.00"
3600230170,"GENIPLASTY,SLIDING",SURGERY,"1,352.00"
3600230172,"RHINOPLASTY,MAJOR",SURGERY,"1,352.00"
2720001990,MEIER WIRE 002214,SURGERY,"1,360.00"
2720002568,CATH BALLOON ESOP DIL 18-19-20,SURGERY,"1,360.00"
2780000125,LOCK BIOPUSH 002106,SURGERY,"1,360.00"
2780000126,LOCKS PUSH 4.5X18MM 002113,SURGERY,"1,360.00"
2720001915,FIBER LASER MICRON 400 001101,SURGERY,"1,364.00"
2720001916,LASER FIBER 270 MICRON 002040,SURGERY,"1,364.00"
2720002541,CATH BALLOON HURRICANE RX 10/4,SURGERY,"1,374.00"
2720006071,CATH GEENEN DILATION G21613,SURGERY,"1,374.00"
2720006104,CATH SABER 2X20 48002020X,SURGERY,"1,375.00"
2720006108,CATH SABER 2.5X20 48002520X,SURGERY,"1,375.00"
2720006110,CATH SABER 3X4 48003004X,SURGERY,"1,375.00"
2720006111,CATH SABER 3X10 48003010X,SURGERY,"1,375.00"
2720006112,CATH SABER 3X20 48003020X,SURGERY,"1,375.00"
2720006113,CATH SABER 3.5X2 48003502X,SURGERY,"1,375.00"
2720006114,CATH SABER 3.5X4 48003504X,SURGERY,"1,375.00"
2780002011,129419 FEMORAL CEMEN REST 25MM,SURGERY,"1,385.00"
2780001968,TRAPEASE 004381,SURGERY,"1,389.00"
2720001545,INSTERSTIM LEAD INTRO 322095,SURGERY,"1,400.00"
2720001985,WIRE STORQ .035X300CM 004644,SURGERY,"1,410.00"
2720006100,CATH SABER PTA 150CM 48003004X,SURGERY,"1,425.00"
2720001984,ABSORBATACK 15 - 004794,SURGERY,"1,437.00"
2720000643,NEEDLEDRIVER LG SUTURE CUT,SURGERY,"1,440.00"
2720001888,HOLDER NEEDLE CUT 001820,SURGERY,"1,440.00"
2720001889,NEEDLE HOLDER MEGA SUPERCUT,SURGERY,"1,440.00"
2720002543,RETRACTOR ROBOTICS LG GRAPTOR,SURGERY,"1,440.00"
2720000502,CATH SLALOM BALLOON 3X4X150,SURGERY,"1,442.00"
2720001982,BALLOON DILATOR 00823,SURGERY,"1,442.00"
3600230141,ARM LIFT (BILAT),SURGERY,"1,448.00"
3600230142,SAL (1 AREA),SURGERY,"1,448.00"
3600230153,CAPSULECTOMY MAJ-BIL,SURGERY,"1,448.00"
3600230160,BLEPHAROPLASTY,SURGERY,"1,448.00"
3600230161,BLEPHAROPLASTY,SURGERY,"1,448.00"
2720001882,FORCEPS GYRUS PK ROBOTICS,SURGERY,"1,450.00"
2780000014,IMPLANT MEDPORE SURGICAL 7210,SURGERY,"1,460.00"
2720001981,CLIP APPLIER TI GOLD 10MM,SURGERY,"1,466.00"
2780000124,LOCK BIOPUSH 4.5 SELF PUNCTURE,SURGERY,"1,480.00"
3600230236,STONE BASKET EXTRACTION,SURGERY,"1,493.00"
2720002539,GUIDEWIRE JAGTOME RX39.025/260,SURGERY,"1,495.00"
2780000219,PLATE PDS FLEXIBLE 50X40X.5,SURGERY,"1,495.00"
2780001935,HEMOSPLINT 27 STRAIGHT 001809,SURGERY,"1,500.00"
2720000809,SCREWDRIVER 3.5MM HEXAGONAL,SURGERY,"1,510.00"
2720001099,STAPLER RADIAL EGIARADMT,SURGERY,"1,519.00"
2720001986,SUPER QUICK ANCHOR PLUS 003782,SURGERY,"1,528.00"
2780000142,GYNEMESH PS 001777,SURGERY,"1,540.00"
2780000143,POWERPORT 005202,SURGERY,"1,540.00"
2780001924,PORT SMART CT 002779,SURGERY,"1,540.00"
2780213450,POWER PORT REF:1808069,SURGERY,"1,540.00"
3600230024,CYSTOSCOPY,SURGERY,"1,541.00"
3600230183,CYSTO W/DILATATION,SURGERY,"1,541.00"
3600230165,"OTOPLASTY,BILATERAL",SURGERY,"1,544.00"
3330213060,INTERSTITIAL RAD SCE COMPLEX,SURGERY,"1,556.00"
2780001925,DUAL MESH PLUS 1DLMCP02,SURGERY,"1,560.00"
2720001879,DRILL CANNULATED 000956,SURGERY,"1,562.00"
2780000047,LOCK SWIVEL PEEK 5.5MM,SURGERY,"1,562.00"
2780001927,PLATE 4.5 NARROW LCP 224.561,SURGERY,"1,562.00"
2720000687,SCREWDRIVER STARDRIVE QC/T15,SURGERY,"1,564.90"
2720002501,SCAPEL HARMONIC 5MM LCS,SURGERY,"1,565.00"
2700000150,KIT PERCUTANEOUS 2.9MM AR-1923,SURGERY,"1,575.00"
2720003501,BALLOON SPACEMAKER DISSECTOR,SURGERY,"1,580.85"
3600230201,CYSTO W/URETHRA DILAT,SURGERY,"1,595.00"
2720001976,FIBER LASER 273MICRON 002247,SURGERY,"1,600.00"
2780000042,IMPLANT 120CC STYLE 168,SURGERY,"1,600.00"
2780001928,GRAFT KNITTED STRAIGHT 22MM,SURGERY,"1,600.00"
2780001929,GRAFT STRAIGHT 24MM X 40CM,SURGERY,"1,600.00"
2780001930,LIFEPORT LVTX5013 002070,SURGERY,"1,600.00"
2780000227,SLING REPLIFORM 4X7 BS820243,SURGERY,"1,605.00"
3600230018,LARYNGOSCOPY,SURGERY,"1,608.00"
3600230199,"CYSTO,HYDRODILATION",SURGERY,"1,608.00"
2780001931,GRAFT STRAIGHT 001693,SURGERY,"1,620.00"
2780001932,GRAFT STRAIGHT 18MM X 40CM,SURGERY,"1,620.00"
2780001933,GRAFT VASCULAR STRAIGHT 8X40,SURGERY,"1,620.00"
2780001934,LIFEPORT LVTX7013,SURGERY,"1,620.00"
2720000501,CATH SAVVY BALLOON 3X4X150,SURGERY,"1,632.00"
3600230140,BUTTOCKS LIFT,SURGERY,"1,643.00"
3600230149,AUG & WISE MASTO,SURGERY,"1,643.00"
3600230157,MASTOPEXY,SURGERY,"1,643.00"
3600230339,THIGH LIFT,SURGERY,"1,643.00"
2780000083,FILTER IVC DENALI JGLAR DL900J,SURGERY,"1,650.00"
2780000084,FILTER IVC DENALI FEMOR DL900F,SURGERY,"1,650.00"
2780000138,EVICEL 001075,SURGERY,"1,650.00"
2720000525,FIBER LASER 600 MICRON,SURGERY,"1,652.00"
3600230019,"TOOTH EXTRACT,I&D ABSCESS",SURGERY,"1,654.00"
2720001042,STAPLER EGIA 45 ARTIC MED,SURGERY,"1,656.00"
2780000137,PUTTY DBX 2.5CC 002916,SURGERY,"1,664.00"
2720002626,TUBE TRACH PERC RHINO G12565,SURGERY,"1,678.65"
2720001951,LOOPS TURP 005312,SURGERY,"1,680.00"
2720001974,GUIDE WIRE STRAIGHT 300CM,SURGERY,"1,686.00"
3600230203,"CAUTERIZATION P/O,TONSIL BLD",SURGERY,"1,688.00"
3600230061,ANTRAL WINDOWS,SURGERY,"1,694.00"
2720002540,GUIDEWIRE DREAMTON RX44 30/260,SURGERY,"1,700.00"
3600230330,EAR EXAM & CLEANING W/ANESTHES,SURGERY,"1,717.00"
2780000136,PELVICOL 4X7CM 002655,SURGERY,"1,728.00"
2720001944,HARMONIC ACE 001784,SURGERY,"1,733.00"
2780000031,GRAFT DISTAFLO 7MMX60CM,SURGERY,"1,735.00"
3600210151,BONE HARVEST,SURGERY,"1,739.00"
2720000600,CATH BALLOON AORTIC Q50-65P,SURGERY,"1,740.00"
2700000023,CONTROLLER AEROFORM DOSAGE,SURGERY,"1,745.00"
2780001936,PROSTHESIS VASCULAR 26MMX30CM,SURGERY,"1,748.00"
2720004007,LOOPS LINA GOLD MONOPOLAR XITE,SURGERY,"1,750.00"
3600230196,REMOVAL LIFEPORT CATH,SURGERY,"1,750.00"
2720001886,LIGASURE LS1500 002073,SURGERY,"1,751.00"
2720001950,ELECTRODE BUTTON 000992,SURGERY,"1,760.00"
3600230117,SHOULDER MANIPULA,SURGERY,"1,764.00"
2720001969,LIGASURE SHORT 5MM 002076,SURGERY,"1,784.00"
2780001942,PLATE 3.5MM RECON 245.06,SURGERY,"1,789.00"
2720001540,FIBER LASER 550 MICRON,SURGERY,"1,800.00"
2780001937,HEMOSPLINT 42CM 001810,SURGERY,"1,800.00"
2720001989,DRILL BIT 2.7 MM CANNULATED,SURGERY,"1,802.00"
2780001938,GRAFT VASCULAR 8X40CM 001705,SURGERY,"1,804.00"
2720001880,DRILL BIT 3.2MM CANN 000946,SURGERY,"1,811.00"
2780001943,GRAFT CARBON FILL 45CM 001682,SURGERY,"1,814.00"
2720001968,GELPORT HAND ACCESS DEVICE 100,SURGERY,"1,820.00"
3600213581,"CORRECTION, HAMMERTOE",SURGERY,"1,831.00"
3600213583,"AMP TOE, MTP JOINT",SURGERY,"1,831.00"
3600213584,"AMP TOE, INTERPHALANGEAL JOINT",SURGERY,"1,831.00"
2780001944,PLATE 4.5MM BROAD LCDCP 229.46,SURGERY,"1,833.00"
2720001884,LIGASURE MAX 002074,SURGERY,"1,840.00"
2780000141,PORT POWER IMPLANTABLE 002778,SURGERY,"1,840.00"
2780001945,GRAFT VASCULAR 4-7MM X 45CM,SURGERY,"1,850.00"
2720001941,SEALER BLUNT TIP LIGASURE 5MM,SURGERY,"1,851.00"
3600230143,"SAL,MULTIPLE AREA",SURGERY,"1,852.00"
2720001970,BIPOLAR CUTTING FORCEPS 5MM,SURGERY,"1,860.00"
2780000140,CARTILAGE COSTAL FF LRG 40X10,SURGERY,"1,868.00"
2780001940,GRAFT CARBON FILLED 40 X6MM,SURGERY,"1,869.00"
2780001946,GRAFT BIFURCATION 001678,SURGERY,"1,869.00"
3600213579,"AMP, AK 2ND CLOSURE, SCAR REV",SURGERY,"1,870.00"
3600213580,"AMP, BK, 2ND CLOSURE, SCAR REV",SURGERY,"1,870.00"
2780000139,CANCELLOUS CHIPS 30CC 000201,SURGERY,"1,872.00"
2780000080,GRAFT PROPATEN 4X7X45CM,SURGERY,"1,875.00"
3600213582,"AMP, METATARSAL W/TOE, SINGLE",SURGERY,"1,883.00"
3600230310,VAG.EXAM UNDER ANES.,SURGERY,"1,890.00"
3600230316,MANIP.& INJ.JOINT,SURGERY,"1,890.00"
2780001947,GRAFT BIFURCATION 18X9MM 01679,SURGERY,"1,891.00"
2780001948,GRAFT BIFURCATION 20X10MM,SURGERY,"1,891.00"
3600230162,"FACE LIFT,MINI",SURGERY,"1,895.00"
2780000135,PORT MRI HARD BASE IMPLANTED,SURGERY,"1,915.00"
2720001959,ABSORBATACK 30 004795,SURGERY,"1,917.00"
2780001941,"MESH,PARIETEX COMPOSITE SZ 15",SURGERY,"1,932.00"
2720002493,VITAGEL 2133 - 005370,SURGERY,"1,940.00"
3600230026,CIRCUMCISION/ADULT,SURGERY,"1,944.00"
3600230123,REMOVAL F/B SIMPLE,SURGERY,"1,944.00"
3600230125,MEATOTOMY,SURGERY,"1,944.00"
3600230195,REMOVAL HICKMAN CATH,SURGERY,"1,944.00"
3600230202,CAUT. OF EPISTAXIS,SURGERY,"1,944.00"
3600230297,REM DIALYSIS CATH,SURGERY,"1,944.00"
3600230312,RECTAL EXAM,SURGERY,"1,944.00"
2720000248,BALLOON DISSECTOR SM PLUS,SURGERY,"1,944.95"
3600230200,"CYSTO,BLADDER WASH.OR BRUSHING",SURGERY,"1,964.00"
2720001936,NEEDLE SUREFIRE SCORPION002426,SURGERY,"1,971.00"
2780000078,POWERPORT 9.5F DUAL LUMEN CATH,SURGERY,"1,980.00"
2780001949,GRAFT VASCULAR 8MMX40CM  01702,SURGERY,"1,982.00"
2780001950,GRAFT HEMOSHIELD 10MMX30CM,SURGERY,"1,983.00"
2720001186,CATH PRIOTT OCCLUSION 12FR,SURGERY,"1,995.00"
2720002605,INTERSTIM EXTERNAL NEUROST3531,SURGERY,"2,000.00"
2780000104,BREAST IMP STYLE168 ROUND450CC,SURGERY,"2,000.00"
2780000106,BREAST IMP STYLE168 ROUND150CC,SURGERY,"2,000.00"
2780000107,BREAST IMP STYLE168 ROUND480CC,SURGERY,"2,000.00"
2780000108,BREAST IMP STYLE168 ROUND510CC,SURGERY,"2,000.00"
2780000114,BREAST IMP STYLE168 ROUND550CC,SURGERY,"2,000.00"
2780000115,BREAST IMP STYLE168 ROUND600CC,SURGERY,"2,000.00"
2780000134,PELVICOL 002654,SURGERY,"2,000.00"
2780000540,IMPLANT STYLE 168 ROUND 180CC,SURGERY,"2,000.00"
2780000541,IMPLANT STYLE168 ROUND 330CC,SURGERY,"2,000.00"
2780000542,IMPLANT STYLE ROUND 390CC,SURGERY,"2,000.00"
2780000544,IMPLANT STYLE168 ROUND 420CC,SURGERY,"2,000.00"
3600210001,O.R. CHARGES 1ST 60 MIN INP,SURGERY,"2,016.00"
2780000091,PERMACOL 3X8X1.0MM P1000308,SURGERY,"2,037.00"
2780000092,PERMACOL 3X8X1.0MM P100308,SURGERY,"2,037.00"
2780000284,MESH VENTRALT ECHO 15X25,SURGERY,"2,040.00"
2720000012,GRASPER FLEXIBLE DISPOSABL5405,SURGERY,"2,052.00"
2780001952,GRAFT FOLD 18X30 HEMASHIELD,SURGERY,"2,054.00"
3600230070,CONDYLECT/1-2 TOES,SURGERY,"2,071.00"
3600230030,LIPOMAS/MOLES ETC.,SURGERY,"2,074.00"
3600230184,"CYSTO,BLADDER BX",SURGERY,"2,074.00"
3600230243,"CYSTO, DVIU",SURGERY,"2,074.00"
2780000043,GRAFT SURGISIS 4 LAYER TISSUE,SURGERY,"2,080.00"
3600230275,SKIN GRAFT,SURGERY,"2,112.00"
2720001026,ENDO GIA UNIVERSAL XL 535160,SURGERY,"2,115.36"
2780001953,GRAFT VASCULAR 30 CM 001698,SURGERY,"2,117.00"
2780000133,PORT BARD 10FR 002775,SURGERY,"2,122.00"
3600230296,CYSTO W/REM FB,SURGERY,"2,142.00"
3600230137,ABDOMINOPLASTY MINI,SURGERY,"2,144.00"
3600230331,TESTICULAR IMPLANT-COSMETIC,SURGERY,"2,147.00"
2720000431,XCISE LINA MORCELLATOR,SURGERY,"2,160.00"
3600230261,LARYNGOSCOPY/BX,SURGERY,"2,203.00"
3600230287,"CYSTO,FULG.BLADDER",SURGERY,"2,203.00"
2720002516,GRASPER FLEXIBLE 001717,SURGERY,"2,237.00"
2780001955,"MEDI-PORT,0657525 X-PORT ISP",SURGERY,"2,240.00"
2780000278,MESH VENTRALT ST 7X9 ELLIPSE,SURGERY,"2,242.50"
3600230295,CYSTO W/STENT REM.,SURGERY,"2,244.00"
2780000275,GRAFT DYNAFLO BYPASS 8X60CM,SURGERY,"2,245.00"
2780001954,GRAFT VASCULAR 60CM 001700,SURGERY,"2,275.00"
2720002614,COOLED PROBE RF CRP-17-50,SURGERY,"2,300.00"
2720002615,COOLED PROBE RF CRP-17-75,SURGERY,"2,300.00"
2720002616,COOLED PROBE RF CRP-17-100,SURGERY,"2,300.00"
2720002617,COOLED PROBE RF CRP-17-150,SURGERY,"2,300.00"
2780000048,IMPLANT 275CC STYLE 68LP,SURGERY,"2,300.00"
2780000049,IMPLANT 225CC STYLE 68LP,SURGERY,"2,300.00"
2780000050,IMPLANT 200CC STYLE 68LP,SURGERY,"2,300.00"
2780000051,IMPLANT 175CC STYLE 68LP,SURGERY,"2,300.00"
2780000052,IMPLANT 150CC STYLE 68LP,SURGERY,"2,300.00"
2780000053,IMPLANT 240C STYLE 68HP,SURGERY,"2,300.00"
2780000054,IMPLANT 125CC STYLE 68LP,SURGERY,"2,300.00"
2780000056,IMPLANT 250CC STYLE 68LP,SURGERY,"2,300.00"
2780000999,IMPLANT 425CC STYLE 68HP,SURGERY,"2,300.00"
2780001000,IMPLANT 465CC STYLE 68HP,SURGERY,"2,300.00"
2780001001,IMPLANT 500CC STYLE 68HP,SURGERY,"2,300.00"
2780001002,IMPLANT 550CC STYLE 68HP,SURGERY,"2,300.00"
2720006066,BLADE SKIMMER 3.5MM 22.5CM,SURGERY,"2,306.45"
