chg_code,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,Rev Code,chg_amt_1,cpt4_ext_id,gl_stat
5458336,CILASTATIN IMIPENEM INJ 500MG,02/11/2013 06:29:58:05,A,600,15482,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,23/06/2015 00:00,636,0,J0743,
5458344,SODIUM BICARBONATE 50 MEQ,07/25/2012 10:54:40:14,A,600,1476,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5458815,PAMELOR 10 MG,07/25/2012 10:54:40:14,A,600,1477,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5458849,NAVANE 10 MG,07/25/2012 10:54:40:14,A,600,1478,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5458856,ENALAPRIL MALEATE     5MG,02/11/2013 06:29:58:05,A,600,11083,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,,
5458864,ENALAPRIL MALEATE     10MG,02/11/2013 06:29:58:05,A,600,11084,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,,
5458906,TRIFLURIDINE 1%,07/25/2012 10:54:40:14,A,600,1479,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5459102,ATIVAN 2 MG,07/25/2012 10:54:40:14,A,600,15115,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,13/11/2014 00:00,636,0,J2060,
5459136,PROCTOZONE-HC 2.5 PERCENT,07/25/2012 10:54:40:14,A,600,1481,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5459169,MS CONTIN 30 MG 30 MG,07/25/2012 10:54:40:14,A,600,1482,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5459185,PROCARDIA 20 MG,07/25/2012 10:54:40:14,A,600,1483,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5459193,CEFTRIAXONE NA INJ  500MG,02/11/2013 06:29:58:05,A,600,15477,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,23/06/2015 00:00,636,0,J0696,
5459201,CEFTRIAXONE NA INJ    1GM,02/11/2013 06:29:58:05,A,600,15476,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,23/06/2015 00:00,636,0,J0696,
5459227,TRANDATE 100 MG,07/25/2012 10:54:40:14,A,600,1484,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5459235,VANCOCIN HCL 125 MG,07/25/2012 10:54:40:14,A,600,1485,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5459243,VANCOCIN HCL 250 MG,07/25/2012 10:54:40:14,A,600,1486,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5459268,FLAGYL 250 MG,07/25/2012 10:54:40:14,A,600,1487,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5459276,FLAGYL 500 MG,07/25/2012 10:54:40:14,A,600,15444,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,17/06/2015 00:00,258,0,,
5460019,RITUXIMAB 50ML (10MG/ML),07/25/2012 10:54:40:14,A,600,4504,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/02/2011 00:00,636,0,J9310,
5460027,RITUXIMAB 10ML (10MG/ML),07/25/2012 10:54:40:14,A,600,4505,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/02/2011 00:00,636,0,J9310,
5460035,BUPIVACCIAINE INJECTION,11/21/2012 14:49:25:537,A,600,9795,25,smcshane,11/21/2012 14:49:25:537,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,21/11/2012 00:00,250,0,,
5460092,PERFLUTREN LIPID MICROPHERE,07/25/2012 10:54:40:14,A,600,14983,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,06/08/2014 00:00,254,0,Q9957,
5460373,ZOSYN 2.25 + SOD CHLOR KIT INJ,02/11/2013 06:29:58:05,A,600,15540,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,23/06/2015 00:00,636,0,J2543,
5461033,MOTRIN 200 MG,07/25/2012 10:54:40:14,A,600,1489,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461041,BREVIBLOC 100 MG,07/25/2012 10:54:40:14,A,600,17125,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,14/04/2016 00:00,258,0,,
5461058,TRIAZOLAM 0.125 MG,07/25/2012 10:54:40:14,A,600,2675,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461074,FLUNISOLIDE 0.025% SPRAY,07/25/2012 10:54:40:14,A,600,1491,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461082,OCEAN SPRAY 0.65% NASAL SPR,07/25/2012 10:54:40:14,A,600,1492,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461090,PEPCID 20 MG,07/25/2012 10:54:40:14,A,600,1493,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461116,ALBUTEROL SULFATE 5 MG,07/25/2012 10:54:40:14,A,600,1494,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461124,CEFOTETAN 1 G,07/25/2012 10:54:40:14,A,600,1495,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461132,CEFOTETAN 2 G,07/25/2012 10:54:40:14,A,600,1496,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461140,MYCELEX 10 MG,07/25/2012 10:54:40:14,A,600,1497,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461157,CATAPRES-TTS 1 0.1 MG/24H,07/25/2012 10:54:40:14,A,600,1498,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461165,CATAPRES-TTS 2 0.2 MG/24h,07/25/2012 10:54:40:14,A,600,1499,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461173,NARCAN 1 MG,07/25/2012 10:54:40:14,A,600,4413,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,636,0,J2310,
5461181,VECURONIUM BROMIDE 10 MG,07/25/2012 10:54:40:14,A,600,15649,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,07/07/2015 00:00,258,0,,
5461215,HALDOL DECANOATE 50,07/25/2012 10:54:40:14,A,600,15043,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,02/10/2014 00:00,636,0,J1631,
5461223,PYRAZINAMIDE 500 MG,07/25/2012 10:54:40:14,A,600,1502,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461256,TIMENTIN,07/25/2012 10:54:40:14,A,600,2676,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461322,ATROVENT HFA INHALER 17 MCG,07/25/2012 10:54:40:14,A,600,1503,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461348,BUSPAR 5 MG,07/25/2012 10:54:40:14,A,600,1504,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461355,BUSPAR 10 MG,07/25/2012 10:54:40:14,A,600,1505,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461363,DESMOPRESSIN ACE INJ 4MCG,02/11/2013 06:29:58:05,A,600,11088,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,J2597,
5461389,CORTISPORIN,07/25/2012 10:54:40:14,A,600,1506,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461447,MORPHINE SULFATE 10 MG ORAL,07/25/2012 10:54:40:14,A,600,1507,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461448,MORPHINE SULFATE 20MG/ML SOLUTION,05/20/2015 14:53:57:247,A,600,15354,25,smcshane,05/20/2015 14:53:57:247,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/2010 00:00,250,0,,
5461470,TPN-HYPERALIMENTATION,07/25/2012 10:54:40:14,A,600,1508,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461520,NITRO-DUR 0.6 MG/1h,07/25/2012 10:54:40:14,A,600,1509,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461546,LIDO CARDIAC 2% INJ  20MG,02/11/2013 06:29:58:05,A,600,15530,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,23/06/2015 00:00,636,0,J2001,
5461561,PERIPHERAL HYPERAL IV 1ML,02/11/2013 06:29:58:05,A,600,11090,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,,
5461595,CEPHALEXIN            50MG,02/11/2013 06:29:58:05,A,600,11091,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,,
5461603,ESTRADIOL 2 MG,07/25/2012 10:54:40:14,A,600,1510,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461611,ESTRADIOL 1 MG,07/25/2012 10:54:40:14,A,600,2017,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461645,AUGMENTIN 250 MG,07/25/2012 10:54:40:14,A,600,1511,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461678,PROSCAR 5 MG,07/25/2012 10:54:40:14,A,600,1512,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461686,VANCOMYCIN HCL INJ  1GM,02/11/2013 06:29:58:05,A,600,11092,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,J3370,
5461694,VANCOMYCIN HCL INJ  500MG,02/11/2013 06:29:58:05,A,600,11093,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,J3370,
5461728,LEUCOVORIN CALCIUM 50 MG,07/25/2012 10:54:40:14,A,600,1513,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461751,DILTIAZEM CD 120 MG 120 MG,07/25/2012 10:54:40:14,A,600,1514,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461769,DILTIAZEM CD 180 MG 180 MG,07/25/2012 10:54:40:14,A,600,1515,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461777,DILTIAZEM CD 240 MG 240 MG,07/25/2012 10:54:40:14,A,600,1516,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461793,HEMABATE 250 MCG,07/25/2012 10:54:40:14,A,600,1517,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461819,TAXOL 6 MG,07/25/2012 10:54:40:14,A,600,4502,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,636,0,J9265,
5461827,PAXIL 20 MG,07/25/2012 10:54:40:14,A,600,1529,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461835,PAROXETINE HCL 30 MG,07/25/2012 10:54:40:14,A,600,1530,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461843,TERAZOSIN HCL 1 MG,07/25/2012 10:54:40:14,A,600,2677,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461868,TERAZOSIN HCL 5 MG,07/25/2012 10:54:40:14,A,600,2678,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461892,DILTIAZEM HCL 5MG/ML,02/11/2013 06:29:58:05,A,600,11094,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,,
5461900,ETHAMOLIN 100 MG,07/25/2012 10:54:40:14,A,600,1531,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461918,CARDIZEM 5 MG,07/25/2012 10:54:40:14,A,600,1532,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461926,MUCINEX 600 MG,07/25/2012 10:54:40:14,A,600,1533,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461942,CLOTRIMAZOLE-BETAMETHASONE,07/25/2012 10:54:40:14,A,600,1534,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461967,CYTARABINE 500 MG,07/25/2012 10:54:40:14,A,600,4493,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,636,0,J9100,
5461975,NEUT 4% 0.48 MEQ,07/25/2012 10:54:40:14,A,600,2679,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5461976,NEVANAC 0.1% OPH,06/05/2015 11:03:41:88,A,600,15369,25,smcshane,06/05/2015 11:03:41:88,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/2010 00:00,637,0,,
5461991,DANAZOL 200 MG,07/25/2012 10:54:40:14,A,600,1640,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462015,NEPTAZANE 50 MG,07/25/2012 10:54:40:14,A,600,1641,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462049,IMITREX (EQUIV) 6 MG,07/25/2012 10:54:40:14,A,600,4442,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,637,0,J3030,
5462056,BETAPACE 80 MG,07/25/2012 10:54:40:14,A,600,1626,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462080,FLUOXETINE            4MG,02/11/2013 06:29:58:05,A,600,11095,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,,
5462098,EPOETIN ALFA INJ   10000U,02/11/2013 06:29:58:05,A,600,15486,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,23/06/2015 00:00,636,0,J0885,
5462122,PROZAC 10 MG,07/25/2012 10:54:40:14,A,600,1627,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462148,TPN-PERIPHERAL HYPERAL,07/25/2012 10:54:40:14,A,600,1628,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462155,PERIPHERAL HYPERAL IV 1ML,02/11/2013 06:29:58:05,A,600,11097,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,,
5462189,PREMARIN 0.9 MG,07/25/2012 10:54:40:14,A,600,1629,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462197,HURRICAINE 20%,07/25/2012 10:54:40:14,A,600,1630,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462205,HURRICAINE 20%,07/25/2012 10:54:40:14,A,600,1631,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462213,FURADANTIN 25 MG,07/25/2012 10:54:40:14,A,600,1632,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462254,ALTEPLASE INJ       100MG,02/11/2013 06:29:58:05,A,600,11098,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/1960 00:00,250,0,J2997,
5462288,NIMOTOP 30 MG,07/25/2012 10:54:40:14,A,600,1633,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462312,PHOSLO 667 MG,07/25/2012 10:54:40:14,A,600,1634,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462361,DDAVP 1 SPRAY,07/25/2012 10:54:40:14,A,600,1635,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462403,LEVSIN-SL 0.125 MG,07/25/2012 10:54:40:14,A,600,1636,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462411,ZOVIRAX 200 MG,07/25/2012 10:54:40:14,A,600,1637,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462452,MERUVAX II VAC W/DILUENT,07/25/2012 10:54:40:14,A,600,15418,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,16/06/2015 00:00,636,0,90706,
5462486,ATROVENT 0.5 MG,07/25/2012 10:54:40:14,A,600,1535,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462494,CARAFATE 1 G,07/25/2012 10:54:40:14,A,600,1536,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462536,OCUFLOX 0.3% EYE DROP,07/25/2012 10:54:40:14,A,600,1537,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462544,TENORMIN 25 MG,07/25/2012 10:54:40:14,A,600,1538,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462551,RISPERDAL 1 MG,07/25/2012 10:54:40:14,A,600,1539,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462569,RISPERDAL 2 MG,07/25/2012 10:54:40:14,A,600,1540,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462593,ANAFRANIL 25 MG,07/25/2012 10:54:40:14,A,600,1541,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462601,ANAFRANIL 50 MG,07/25/2012 10:54:40:14,A,600,1542,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462650,LIDO HCL/EPINEPHRINE MPF,07/25/2012 10:54:40:14,A,600,1543,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462668,XYLOCAINE 2% 20 MG,07/25/2012 10:54:40:14,A,600,1544,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462742,PETROLATUM DRG TOP    5x9,07/25/2012 10:54:40:14,A,600,1545,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,01/01/2010 00:00,250,0,,
5462759,SENNA-S,07/25/2012 10:54:40:14,A,600,1902,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462767,RENAGEL 400 MG,07/25/2012 10:54:40:14,A,600,1903,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462809,PROAMATINE 2.5 MG,07/25/2012 10:54:40:14,A,600,1904,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462833,ZITHROMAX 200 MG,07/25/2012 10:54:40:14,A,600,1905,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,11/01/2010 00:00,250,0,,
5462841,DORZOLAMIDE HYDROCHLORIDE 2% SOLUTION,01/16/2013 10:13:46:157,A,600,10026,25,smcshane,01/16/2013 10:13:46:157,Unassigned,HEMET VALLEY MEDICAL CENTER,4710,,14791,Charge,16/01/2013 00:00,250,0,,
