Hospital Name: Glendale Memorial Hospital and Health Center,,,,,,,,
OSHPD Facility No: 106190522,,,,,,,,
"Effective Date of Charges: May 1, 2018",,,,,,,,
CDM ,BILL DESCRIPTION,PRICE,0 Price Indicator,REV_CODE,AU,,,
3501599,TRANS O2 MEAS 1-2 LVL LTD,1456,,921,787090,,,
3501600,REMOVE CERUMEN IMPACTED,416,,510,787090,,,
3501601,GLUCOSE BLD BY DEVICE POC,54,,301,787090,,,
3501602,INJ TX/DX/PROPH SUBQ/IM,306,,510,787090,,,
3501603,GRAFIX P 7.5X15CM,400,,636,787090,,,
3501604,GRAFIX C 5X5CM 2087X-2714,9498,,636,787090,,,
3501605,GRAFIX C 14MM 431X-561,2261,,636,787090,,,
3501606,GRAFIX P 14MM 431X-561,2661,,636,787090,,,
3501607,I&D HEMATOMA/SEROMA/FLUID,4625,,510,787090,,,
3600004,PSYCHOSOCIAL ASSESSMENT-M,340,,918,784000,,,
3600012,PSYCHOSOCIAL ASSESSMENT-RHB,476,,918,836000,,,
4200002,GROUP PSYCHOTHERAPY 30MIN,549,,915,722000,,,
4200010,INITIAL PSYCH. EVALUATION,1033,,900,722000,,,
4200028,MULTI FAM GRP PSYCHOTHRPY,2166,,916,722000,,,
4200036,MULTI FAMILY SIERRA TUCSO,1693,,944,747410,,,
5001192,GRAFT TISS JKT ULCER 4X4CM,3673.76,,278,747410,,,
5004602,STENT COV W 1234X-1605,5358.42,,278,747480,,,
5004603,STENT COV W 1605X-2087,6433.69,,278,747480,,,
5011706,GWIRE STRT TIP .035IN 260CM,664.89,,272,747410,,,
5016786,PEG FULL TH 2.5X20MM,398.94,,278,747410,,,
5100001,OT STUDENT PRODUCT/DAY NC,,1,99,779020,,,
5100003,OT HOT/COLD PCK,70,,430,779020,,,
5100011,OT CONTRAST BATH EA 15,61,,430,779020,,,
5100037,OT PARAFFIN BATH,38,,430,779020,,,
5100052,OT THR ACTIVITY EA 15,255,,430,779020,,,
5100060,OT NEUROMSCL RE-ED EA 15,198,,430,779020,,,
5100078,OT E-STIM UNATTENDED ULCR,134,,430,779020,,,
5100086,OT ULTRASOUND EA 15,47,,430,779020,,,
5100094,OT E-STIM ATTEND EA 15,64,,430,779020,,,
5100102,OT MGT/TRN ORTHO INI EA15,129,,430,779020,,,
5100128,OT TRN SLF CARE/HME EA 15,233,,430,779020,,,
5100144,OT IONTOPHORESIS EA 15,74,,430,779020,,,
5100151,OT MC EXERCISE THR INI 30,64,,430,779020,,,
5100177,OT WHIRLPOOL ONE EXTRMITY,209,,430,779020,,,
5100185,OT EXERCISE THR EA 15,280,,430,779020,,,
5100193,OT PHYS PRF TEST EA 15,154,,430,779020,,,
5100201,OT MASSAGE EA 15,88,,430,779020,,,
5100219,OT EVALUATION 30,457,,434,779020,,,
5100227,OT RE-EVALUATION 15,241,,434,779020,,,
5100235,OT MC EVALUATION INI 30,547,,434,779020,,,
5100243,OT MC SLF CARE/HME INI 30,67,,430,779020,,,
5100292,OT MC THR ACTIVITY INI 30,67,,430,779020,,,
5100300,OT MC THR ACTIVITY ADD 15,21,,430,779020,,,
5100318,OT CASE MANAGEMENT 15 NC,,1,99,779020,,,
5100326,OT MC CONFERENCE INI 30,132,,430,779020,,,
5100342,OT EVALUATION 15,251,,434,779020,,,
5100359,OT EVALUATION 45,686,,434,779020,,,
5100367,OT EVALUATION 60,1004,,434,779020,,,
5100375,OT RE-EVALUATION 30,351,,434,779020,,,
5100383,OT RE-EVALUATION 45,462,,434,779020,,,
5100391,OT RE-EVALUATION 60,582,,434,779020,,,
5100409,OT E-STIM UNATTENDED OTHR,196,,430,779020,,,
5100417,OT WHIRLPOOL WHOLE BODY,264,,430,779020,,,
5100425,OT MC EVALUATION ADD 15,275,,434,779020,,,
5100433,OT MC RE-EVAL INI 30,110,,434,779020,,,
5100441,OT MC RE-EVAL ADD 15,52,,434,779020,,,
5100458,OT MC PHYS PRF TST INI 30,401,,430,779020,,,
5100466,OT MC PHYS PRF TST ADD 15,202,,430,779020,,,
5100474,OT MC CONFERENCE ADD 15,47,,430,779020,,,
5100482,OT MC CONTRST BATH INI 30,182,,430,779020,,,
5100490,OT MC CONTRST BATH ADD 15,21,,430,779020,,,
5100508,OT MC E-STIM ATTND INI 30,64,,430,779020,,,
5100516,OT MC E-STIM ATTND ADD 15,21,,430,779020,,,
5100524,OT MC E-STIM UNATT INI 30,64,,430,779020,,,
5100532,OT MC E-STIM UNATT ADD 15,21,,430,779020,,,
5100540,OT MC EXERCISE THR ADD 15,21,,430,779020,,,
5100557,OT MC HOT/COLD PCK INI 30,182,,430,779020,,,
5100565,OT MC HOT/COLD PCK ADD 15,92,,430,779020,,,
5100573,OT MC IONTOPHORES INI 30,64,,430,779020,,,
5100581,OT MC IONTOPHORES ADD 15,203,,430,779020,,,
5100599,OT MC MASSAGE INI 30,64,,430,779020,,,
5100607,OT MC MASSAGE ADD 15,21,,430,779020,,,
5100615,OT MC NEUROMSCL ED INI 30,64,,430,779020,,,
5100623,OT MC NEUROMSCL ED ADD 15,187,,430,779020,,,
5100631,OT MC ORTH FIT/TRN INI 30,64,,430,779020,,,
5100649,OT MC ORTH FIT/TRN ADD 15,168,,430,779020,,,
5100656,OT MC PARAFFIN THR INI 30,64,,430,779020,,,
5100664,OT MC PARAFFIN THR ADD 15,21,,430,779020,,,
5100672,OT MC SLF CARE/HME ADD 15,21,,430,779020,,,
5100680,OT MC SENSORY TECH INI 30,282,,430,779020,,,
5100698,OT MC SENSORY TECH ADD 15,141,,430,779020,,,
5100706,OT MC ULTRASOUND INI 30,64,,430,779020,,,
5100714,OT MC ULTRASOUND ADD 15,21,,430,779020,,,
5100722,OT MC WHRLPL THR INI 30,184,,430,779020,,,
5100730,OT MC WHRLPL THR ADD 15,94,,430,779020,,,
5100748,OT WC BRIEF ASSESS/EVAL,240,,434,779020,,,
5100755,OT WC LTD AS/EVAL NEW PAT,240,,434,779020,,,
5100763,OT WC INT AS/EVAL NEW PAT,478,,434,779020,,,
5100771,OT WC EXT AS/EVAL NEW PAT,718,,434,779020,,,
5100789,OT WC COMP AS/EVL NEW PAT,954,,434,779020,,,
5100797,OT WC LTD AS/EVAL EST PAT,230,,434,779020,,,
5100805,OT WC INT AS/EVAL EST PAT,337,,434,779020,,,
5100813,OT WC EXT AS/EVAL EST PAT,442,,434,779020,,,
5100821,OT WC COMP AS/EVL EST PAT,551,,434,779020,,,
5100839,OT WC GRP EX<5PTS INI 30,238,,433,779020,,,
5100847,OT WC CONTRST BATH INI 30,182,,430,779020,,,
5100854,OT WC CONTRST BATH ADD 15,92,,430,779020,,,
5100862,OT WC DVLPMENTAL TEST LTD,793,,430,779020,,,
5100870,OT WC DVLPMENTAL TEST EXT,793,,430,779020,,,
5100888,OT WC E-STIM MNL INI 30,372,,430,779020,,,
5100896,OT WC E-STIM MNL ADD 15,186,,430,779020,,,
5100904,OT WC E-STIM UNATTENDED,186,,430,779020,,,
5100912,OT WC EXERCISE THR INI 30,401,,430,779020,,,
5100920,OT WC EXERCISE THR ADD 15,202,,430,779020,,,
5100938,OT WC HOT/COLD PACK,92,,430,779020,,,
5100946,OT WC IONTOPHORES INI 30,404,,430,779020,,,
5100953,OT WC IONTOPHORES ADD 15,203,,430,779020,,,
5100961,OT WC MASSAGE INI 30,215,,430,779020,,,
5100979,OT WC MASSAGE ADD 15,108,,430,779020,,,
5100987,OT WC NEUROMSCL ED INI 30,378,,430,779020,,,
5100995,OT WC ORTHOTIC TRN INI 30,337,,430,779020,,,
5101001,OT WC ORTHOTIC TRN ADD 15,168,,430,779020,,,
5101019,OT WC PARAFFIN BATH THR,121,,430,779020,,,
5101027,OT WC PHYS PRF TST INI 30,401,,430,779020,,,
5101035,OT WC PHYS PRF TST ADD 15,202,,430,779020,,,
5101043,OT WC THR ACTIVITY INI 30,362,,430,779020,,,
5101050,OT WC THR ACTIVITY ADD 15,182,,430,779020,,,
5101068,OT WC ULTRASOUND INI 30,308,,430,779020,,,
5101076,OT WC ULTRASOUND ADD 15,110,,430,779020,,,
5101084,OT WC WHIRLPOOL,275,,430,779020,,,
5101092,OT CONFERENCE EA 15 NC,,1,99,779020,,,
5101100,OT EDUCATION PT/FAM 15 NC,,1,99,779020,,,
5101118,OT NON-CPT CLNT SRVS 15,,1,99,747410,,,
5101126,OT NON-CPT INSTRUCT 15,,1,99,747410,,,
5101200,OT MOBILITY CURRENT CH,0.01,,430,779020,,,
5101201,OT MOBILITY CURRENT CI,0.01,,430,779020,,,
5101202,OT MOBILITY CURRENT CJ,0.01,,430,779020,,,
5101203,OT MOBILITY CURRENT CK,0.01,,430,779020,,,
5101204,OT MOBILITY CURRENT CL,0.01,,430,779020,,,
5101205,OT MOBILITY CURRENT CM,0.01,,430,779020,,,
5101206,OT MOBILITY CURRENT CN,0.01,,430,779020,,,
5101207,OT MOBILITY GOAL CH,0.01,,430,779020,,,
5101208,OT MOBILITY GOAL CI,0.01,,430,779020,,,
5101209,OT MOBILITY GOAL CJ,0.01,,430,779020,,,
5101210,OT MOBILITY GOAL CK,0.01,,430,779020,,,
5101211,OT MOBILITY GOAL CL,0.01,,430,779020,,,
5101212,OT MOBILITY GOAL CM,0.01,,430,779020,,,
5101213,OT MOBILITY GOAL CN,0.01,,430,779020,,,
5101214,OT MOBILITY D/C STATUS CH,0.01,,430,779020,,,
5101215,OT MOBILITY D/C STATUS CI,0.01,,430,779020,,,
5101216,OT MOBILITY D/C STATUS CJ,0.01,,430,779020,,,
5101217,OT MOBILITY D/C STATUS CK,0.01,,430,779020,,,
5101218,OT MOBILITY D/C STATUS CL,0.01,,430,779020,,,
5101219,OT MOBILITY D/C STATUS CM,0.01,,430,779020,,,
5101220,OT MOBILITY D/C STATUS CN,0.01,,430,779020,,,
5101221,OT BODY POS CURRENT CH,0.01,,430,779020,,,
5101222,OT BODY POS CURRENT CI,0.01,,430,779020,,,
5101223,OT BODY POS CURRENT CJ,0.01,,430,779020,,,
5101224,OT BODY POS CURRENT CK,0.01,,430,779020,,,
5101225,OT BODY POS CURRENT CL,0.01,,430,779020,,,
5101226,OT BODY POS CURRENT CM,0.01,,430,779020,,,
5101227,OT BODY POS CURRENT CN,0.01,,430,779020,,,
5101228,OT BODY POS GOAL CH,0.01,,430,779020,,,
5101229,OT BODY POS GOAL CI,0.01,,430,779020,,,
5101230,OT BODY POS GOAL CJ,0.01,,430,779020,,,
5101231,OT BODY POS GOAL CK,0.01,,430,779020,,,
5101232,OT BODY POS GOAL CL,0.01,,430,779020,,,
5101233,OT BODY POS GOAL CM,0.01,,430,779020,,,
5101234,OT BODY POS GOAL CN,0.01,,430,779020,,,
5101235,OT BODY POS D/C STATUS CH,0.01,,430,779020,,,
5101236,OT BODY POS D/C STATUS CI,0.01,,430,779020,,,
5101237,OT BODY POS D/C STATUS CJ,0.01,,430,779020,,,
5101238,OT BODY POS D/C STATUS CK,0.01,,430,779020,,,
5101239,OT BODY POS D/C STATUS CL,0.01,,430,779020,,,
5101240,OT BODY POS D/C STATUS CM,0.01,,430,779020,,,
5101241,OT BODY POS D/C STATUS CN,0.01,,430,779020,,,
5101242,OT CARRY CURRENT CH,0.01,,430,779020,,,
5101243,OT CARRY CURRENT CI,0.01,,430,779020,,,
5101244,OT CARRY CURRENT CJ,0.01,,430,779020,,,
5101245,OT CARRY CURRENT CK,0.01,,430,779020,,,
5101246,OT CARRY CURRENT CL,0.01,,430,779020,,,
5101247,OT CARRY CURRENT CM,0.01,,430,779020,,,
5101248,OT CARRY CURRENT CN,0.01,,430,779020,,,
5101249,OT CARRY GOAL STATUS CH,0.01,,430,779020,,,
5101250,OT CARRY GOAL STATUS CI,0.01,,430,779020,,,
5101251,OT CARRY GOAL STATUS CJ,0.01,,430,779020,,,
5101252,OT CARRY GOAL STATUS CK,0.01,,430,779020,,,
5101253,OT CARRY GOAL STATUS CL,0.01,,430,779020,,,
5101254,OT CARRY GOAL STATUS CM,0.01,,430,779020,,,
5101255,OT CARRY GOAL STATUS CN,0.01,,430,779020,,,
5101256,OT CARRY D/C STATUS CH,0.01,,430,779020,,,
5101257,OT CARRY D/C STATUS CI,0.01,,430,779020,,,
5101258,OT CARRY D/C STATUS CJ,0.01,,430,779020,,,
5101259,OT CARRY D/C STATUS CK,0.01,,430,779020,,,
5101260,OT CARRY D/C STATUS CL,0.01,,430,779020,,,
5101261,OT CARRY D/C STATUS CM,0.01,,430,779020,,,
5101262,OT CARRY D/C STATUS CN,0.01,,430,779020,,,
5101263,OT SELF CARE CURRENT CH,0.01,,430,779020,,,
5101264,OT SELF CARE CURRENT CI,0.01,,430,779020,,,
5101265,OT SELF CARE CURRENT CJ,0.01,,430,779020,,,
5101266,OT SELF CARE CURRENT CK,0.01,,430,779020,,,
5101267,OT SELF CARE CURRENT CL,0.01,,430,779020,,,
5101268,OT SELF CARE CURRENT CM,0.01,,430,779020,,,
5101269,OT SELF CARE CURRENT CN,0.01,,430,779020,,,
5101270,OT SELF CARE GOAL CH,0.01,,430,779020,,,
5101271,OT SELF CARE GOAL CI,0.01,,430,779020,,,
5101272,OT SELF CARE GOAL CJ,0.01,,430,779020,,,
5101273,OT SELF CARE GOAL CK,0.01,,430,779020,,,
5101274,OT SELF CARE GOAL CL,0.01,,430,779020,,,
5101275,OT SELF CARE GOAL CM,0.01,,430,779020,,,
5101276,OT SELF CARE GOAL CN,0.01,,430,779020,,,
5101277,OT SELF CARE D/C CH,0.01,,430,779020,,,
5101278,OT SELF CARE D/C CI,0.01,,430,779020,,,
5101279,OT SELF CARE D/C CJ,0.01,,430,779020,,,
5101280,OT SELF CARE D/C CK,0.01,,430,779020,,,
5101281,OT SELF CARE D/C CL,0.01,,430,779020,,,
5101282,OT SELF CARE D/C CM,0.01,,430,779020,,,
5101283,OT SELF CARE D/C CN,0.01,,430,779020,,,
5101284,OT OTHER PT/OT CURRENT CH,0.01,,430,779020,,,
5101285,OT OTHER PT/OT CURRENT CI,0.01,,430,779020,,,
5101286,OT OTHER PT/OT CURRENT CJ,0.01,,430,779020,,,
5101287,OT OTHER PT/OT CURRENT CK,0.01,,430,779020,,,
5101288,OT OTHER PT/OT CURRENT CL,0.01,,430,779020,,,
5101289,OT OTHER PT/OT CURRENT CM,0.01,,430,779020,,,
5101290,OT OTHER PT/OT CURRENT CN,0.01,,430,779020,,,
5101291,OT OTHER PT/OT GOAL CH,0.01,,430,779020,,,
5101292,OT OTHER PT/OT GOAL CI,0.01,,430,779020,,,
5101293,OT OTHER PT/OT GOAL CJ,0.01,,430,779020,,,
5101294,OT OTHER PT/OT GOAL CK,0.01,,430,779020,,,
5101295,OT OTHER PT/OT GOAL CL,0.01,,430,779020,,,
5101296,OT OTHER PT/OT GOAL CM,0.01,,430,779020,,,
5101297,OT OTHER PT/OT GOAL CN,0.01,,430,779020,,,
5101298,OT OTHER PT/OT D/C CH,0.01,,430,779020,,,
5101299,OT OTHER PT/OT D/C CI,0.01,,430,779020,,,
5101300,OT OTHER PT/OT D/C CJ,0.01,,430,779020,,,
5101301,OT OTHER PT/OT D/C CK,0.01,,430,779020,,,
5101302,OT OTHER PT/OT D/C CL,0.01,,430,779020,,,
5101303,OT OTHER PT/OT D/C CM,0.01,,430,779020,,,
5101304,OT OTHER PT/OT D/C CN,0.01,,430,779020,,,
5101305,OT SUB PT/OT CURRENT CH,0.01,,430,779020,,,
5101306,OT SUB PT/OT CURRENT CI,0.01,,430,779020,,,
5101307,OT SUB PT/OT CURRENT CJ,0.01,,430,779020,,,
5101308,OT SUB PT/OT CURRENT CK,0.01,,430,779020,,,
5101309,OT SUB PT/OT CURRENT CL,0.01,,430,779020,,,
5101310,OT SUB PT/OT CURRENT CM,0.01,,430,779020,,,
5101311,OT SUB PT/OT CURRENT CN,0.01,,430,779020,,,
5101312,OT SUB PT/OT GOAL CH,0.01,,430,779020,,,
5101313,OT SUB PT/OT GOAL CI,0.01,,430,779020,,,
5101314,OT SUB PT/OT GOAL CJ,0.01,,430,779020,,,
5101315,OT SUB PT/OT GOAL CK,0.01,,430,779020,,,
5101316,OT SUB PT/OT GOAL CL,0.01,,430,779020,,,
5101317,OT SUB PT/OT GOAL CM,0.01,,430,779020,,,
5101318,OT SUB PT/OT GOAL CN,0.01,,430,779020,,,
5101319,OT SUB PT/OT D/C CH,0.01,,430,779020,,,
5101320,OT SUB PT/OT D/C CI,0.01,,430,779020,,,
5101321,OT SUB PT/OT D/C CJ,0.01,,430,779020,,,
5101322,OT SUB PT/OT D/C CK,0.01,,430,779020,,,
5101323,OT SUB PT/OT D/C CL,0.01,,430,779020,,,
5101324,OT SUB PT/OT D/C CM,0.01,,430,779020,,,
5101325,OT SUB PT/OT D/C CN,0.01,,430,779020,,,
5101326,OT SWALLOW CURRENT CH,0.01,,430,779020,,,
5101327,OT SWALLOW CURRENT CI,0.01,,430,779020,,,
5101328,OT SWALLOW CURRENT CJ,0.01,,430,779020,,,
5101329,OT SWALLOW CURRENT CK,0.01,,430,779020,,,
5101330,OT SWALLOW CURRENT CL,0.01,,430,779020,,,
5101331,OT SWALLOW CURRENT CM,0.01,,430,779020,,,
5101332,OT SWALLOW CURRENT CN,0.01,,430,779020,,,
5101333,OT SWALLOW GOAL STATUS CH,0.01,,430,779020,,,
5101334,OT SWALLOW GOAL STATUS CI,0.01,,430,779020,,,
5101335,OT SWALLOW GOAL STATUS CJ,0.01,,430,779020,,,
5101336,OT SWALLOW GOAL STATUS CK,0.01,,430,779020,,,
5101337,OT SWALLOW GOAL STATUS CL,0.01,,430,779020,,,
5101338,OT SWALLOW GOAL STATUS CM,0.01,,430,779020,,,
5101339,OT SWALLOW GOAL STATUS CN,0.01,,430,779020,,,
5101340,OT SWALLOW D/C STATUS CH,0.01,,430,779020,,,
5101341,OT SWALLOW D/C STATUS CI,0.01,,430,779020,,,
5101342,OT SWALLOW D/C STATUS CJ,0.01,,430,779020,,,
5101343,OT SWALLOW D/C STATUS CK,0.01,,430,779020,,,
5101344,OT SWALLOW D/C STATUS CL,0.01,,430,779020,,,
5101345,OT SWALLOW D/C STATUS CM,0.01,,430,779020,,,
5101346,OT SWALLOW D/C STATUS CN,0.01,,430,779020,,,
5101347,OT ATTEN CURRENT CH,0.01,,430,779020,,,
5101348,OT ATTEN CURRENT CI,0.01,,430,779020,,,
5101349,OT ATTEN CURRENT CJ,0.01,,430,779020,,,
5101350,OT ATTEN CURRENT CK,0.01,,430,779020,,,
5101351,OT ATTEN CURRENT CL,0.01,,430,779020,,,
5101352,OT ATTEN CURRENT CM,0.01,,430,779020,,,
5101353,OT ATTEN CURRENT CN,0.01,,430,779020,,,
5101354,OT ATTEN GOAL STATUS CH,0.01,,430,779020,,,
5101355,OT ATTEN GOAL STATUS CI,0.01,,430,779020,,,
5101356,OT ATTEN GOAL STATUS CJ,0.01,,430,779020,,,
5101357,OT ATTEN GOAL STATUS CK,0.01,,430,779020,,,
5101358,OT ATTEN GOAL STATUS CL,0.01,,430,779020,,,
5101359,OT ATTEN GOAL STATUS CM,0.01,,430,779020,,,
5101360,OT ATTEN GOAL STATUS CN,0.01,,430,779020,,,
5101361,OT ATTEN D/C STATUS CH,0.01,,430,779020,,,
5101362,OT ATTEN D/C STATUS CI,0.01,,430,779020,,,
5101363,OT ATTEN D/C STATUS CJ,0.01,,430,779020,,,
5101364,OT ATTEN D/C STATUS CK,0.01,,430,779020,,,
5101365,OT ATTEN D/C STATUS CL,0.01,,430,779020,,,
5101366,OT ATTEN D/C STATUS CM,0.01,,430,779020,,,
5101367,OT ATTEN D/C STATUS CN,0.01,,430,779020,,,
5101368,OT MEMORY CURRENT CH,0.01,,430,779020,,,
5101369,OT MEMORY CURRENT CI,0.01,,430,779020,,,
5101370,OT MEMORY CURRENT CJ,0.01,,430,779020,,,
5101371,OT MEMORY CURRENT CK,0.01,,430,779020,,,
5101372,OT MEMORY CURRENT CL,0.01,,430,779020,,,
5101373,OT MEMORY CURRENT CM,0.01,,430,779020,,,
5101374,OT MEMORY CURRENT CN,0.01,,430,779020,,,
5101375,OT MEMORY GOAL STATUS CH,0.01,,430,779020,,,
5101376,OT MEMORY GOAL STATUS CI,0.01,,430,779020,,,
5101377,OT MEMORY GOAL STATUS CJ,0.01,,430,779020,,,
5101378,OT MEMORY GOAL STATUS CK,0.01,,430,779020,,,
5101379,OT MEMORY GOAL STATUS CL,0.01,,430,779020,,,
5101380,OT MEMORY GOAL STATUS CM,0.01,,430,779020,,,
5101381,OT MEMORY GOAL STATUS CN,0.01,,430,779020,,,
5101382,OT MEMORY D/C STATUS CH,0.01,,430,779020,,,
5101383,OT MEMORY D/C STATUS CI,0.01,,430,779020,,,
5101384,OT MEMORY D/C STATUS CJ,0.01,,430,779020,,,
5101385,OT MEMORY D/C STATUS CK,0.01,,430,779020,,,
5101386,OT MEMORY D/C STATUS CL,0.01,,430,779020,,,
5101387,OT MEMORY D/C STATUS CM,0.01,,430,779020,,,
5101388,OT MEMORY D/C STATUS CN,0.01,,430,779020,,,
5101389,OT THPY CAP KX REVIEW NC,,1,99,779020,,,
5101390,OT MC FAB SPLINT ADD 15,21,,430,779020,,,
5101391,OT MC FAB SPLINT INI 30,64,,430,779020,,,
5101392,OT MC ORTH/PROS CK INI 30,64,,430,779020,,,
5101393,OT MC MANUAL THR INI 30,64,,430,779020,,,
5101394,OT THERAPY MANUAL EA 15,111,,430,779020,,,
5101395,OT TRAIN PROSTH INI EA 15,112,,430,779020,,,
5101396,OT EVAL LOW COMPLEX 15 MN,301,,434,779020,,,
5101397,OT EVAL LOW COMPLEX 30 MN,610,,434,779020,,,
5101398,OT EVAL LOW COMPLEX 45 MN,911,,434,779020,,,
5101399,OT EVAL MOD COMPLEX 60 MN,1211,,434,779020,,,
5101400,OT EVAL MOD COMPLEX 45 MN,911,,434,779020,,,
5101401,OT EVAL MOD COMPLEX 30 MN,610,,434,779020,,,
5101402,OT EVAL HIGH COMPLEX 60MN,1211,,434,779020,,,
5101403,OT EVAL HIGH COMPLEX 75MN,1512,,434,779020,,,
5101404,OT EVAL HIGH COMPLEX 45MN,610,,434,779020,,,
5101405,OT EVAL HIGH COMPLEX 90MN,1812,,434,779020,,,
5101406,OT RE-EVAL EST CARE PL 45,556,,434,779020,,,
5101407,OT RE-EVAL EST CARE PL 60,701,,434,779020,,,
5101408,OT RE-EVAL EST CARE PL 30,428,,434,779020,,,
5101409,OT RE-EVAL EST CARE PL 15,291,,434,779020,,,
5700000,MNT NUTRITION INITL EA15,111,,942,707200,,,
5700059,DIABETES SELF-MGNT 30MIN,234,,942,707200,,,
5700067,DIABETES SELFMGNT GRP 30M,159,,942,707200,,,
5700075,MNT NUTRITION SUBSEQ EA15,116,,942,707200,,,
5700083,DIABETES GRP #1 EA 30 MIN,80,,942,707200,,,
5700091,DIABETES SELFMGNT GRP 30M,80,,942,707200,,,
5700109,DIABETES GRP #3 EA 30 MIN,80,,942,707200,,,
5700117,DIABETES GRP #4 EA 30 MIN,80,,942,707200,,,
5726130,EP CATH VIKING QUAD COURN,377.5,,272,747480,,,
5742700,MESH KUGEL PATCH MED 8X12,695.5,,278,747410,,,
5747000,SCREW BONE VITALLIUM HEX,80.24,,278,747410,,,
5750000,BMP INFUSE BNE GRFT LARGE,11270,,278,747410,,,
5754000,TUBE ENDO TRACH 7.0-8.0MM,194,,270,747410,,,
5762000,HIP BIPOLAR LINER 47MM OD,918,,278,747410,,,
5771917,POVIDONE IODINVE 5%OPH SOLN 30,115,,637,771000,,,
5800000,INFLUENZA VACC .5CC,149.93,,636,771000,,,
5800001,ARIPIPRAZOLE 1MG/ML ORAL SOLN,32.1,,637,771000,,,
5800002,ATORVASTATIN 20MG TAB,47.7,,637,771000,,,
5800003,ATORVASTATIN 80MG TAB,52.5,,637,771000,,,
5800004,GUAIF/DM SF 100-10/5MLLQ,4.2,,637,771000,,,
5800005,OLANZAPINE 10MG LYOPH SDV,288.9,,636,771000,,,
5800006,ARIPIPRAZOLE 5MG TAB,141.14,,637,771000,,,
5800007,TRIAMC ACE PF40MG/MLOPJG,1563.6,,636,771000,,,
5800008,AMIKACIN 0.1MG/0.1ML 0.5ML SY,0,3,636,771000,,,
5800009,CLOPIDOGREL 300MG TAB,0,3,637,771000,,,
5800010,VANCOMYCIN 1MG/0 1ML.0.5ML SYR,45.6,,636,771000,,,
5800011,DESMOPRESS 0.2MG TAB,0,3,637,771000,,,
5800012,MAGNESIUM SULFATE 2GM/D5W 100,122.9,,636,771000,,,
5800013,CA GLUCONATE 1GM 50ML PB,122.9,,636,771000,,,
5800014,CEFTAZID 2.25MG/1ML OPINJ,0,3,636,771000,,,
5800015,AMIKACIN 0.4MG/0.1ML 0.5ML SY,0,3,636,771000,,,
5800016,VANOMYCIN 1MG/L 1ML 0.5 ML SYR,1,,636,771000,,,
5800017,DEXAMETHASONE 0.4MG/0.1ML 0.5M,0,3,250,771000,,,
5800018,GALANTAMINE ER 8MG CAP,0,3,637,771000,,,
5800019,GALANTAMINE ER 16MG CAP,0,3,637,771000,,,
5800020,GALANTAMINE ER 24MG CAP,0,3,637,771000,,,
5800021,GALANTAMINE 4MG TAB,0,3,637,771000,,,
5800022,GALANTAMINE 8MG TAB,0,3,637,771000,,,
5800023,GALANTAMINE IR 12MG TAB,0,3,637,771000,,,
5800024,EMP INDUSTRIAL RX,1,,259,771000,,,
5800025,GALANTAMINE 4MG/ML SOL,0,3,637,771000,,,
5800026,OXYTOCIN 20 UNITS IN LR 1000ML,194,,250,771000,,,
5800027,OXTOCIN 15 UNITS IN NS 250ML,187,,636,771000,,,
5800028,HEPAR FL PF 100U/10ML INJ,38.9,,636,771000,,,
5800029,DECITABINE 50MG INJJG,0,3,636,771000,,,
5800030,DECITABINE 50MG INJJG,0,3,636,771000,,,
5800031,IMMUNE GLOB IV (HUMAN) 10% 5G,0,3,636,771000,,,
5800032,ADRENALIN 1:1000 TOPICA,99,,637,771000,,,
5800033,AMPICILLIN 2GM/100ML IVPB,0,3,636,771000,,,
5800034,NEO ENALAPRIL 1000MCG/1ML ORA,0,3,636,771000,,,
5800035,LANSOPRAZOLE SOLUTAB 15MG,0,3,637,771000,,,
5800036,LANSOPRAZOLE SOLUTAB 30MG,0,3,637,771000,,,
5800037,AMPICILLIN 2GM /NS 100ML,0,3,250,771000,,,
5800038,NEO ENALAPRIL 1000MCG/1ML ORA,0,3,250,771000,,,
5800039,D5/0.45%NACL/KCL 10MEQ 1000ML,0,3,258,771000,,,
5800040,ANDRODERM 5MG PATCH,49.5,,637,771000,,,
5800041,ROCURONIUM 10MG/ML 10ML,0,3,636,771000,,,
5800042,ANTIH VWF CMPLX/1IU INJJG,0,3,636,771000,,,
5800043,HUMATE-P (VWF COMPLEX) PER IU,0,3,636,771000,,,
5800044,ALCOHOL 5% IN D5W 1000ML,0,3,250,771000,,,
5800045,PNEUMOVAX VACCINE/.5CC,378.34,,636,771000,,,
5800046,SITAGLIPTIN 100MG TAB,0,3,637,771000,,,
5800047,CEFTAZIDIME 2GM/D5W 100ML,0,3,636,771000,,,
5800048,VANCO 1GM/D5W 200ML PMX,0,3,636,771000,,,
5800049,VANCO 500MG/D5W 100ML PMX,0,3,636,771000,,,
5800050,AZITHR 500MG/D5W 250MLVBG,0,3,636,771000,,,
5800051,AMPICIL/SULB 1.5GM/50MLPB,0,3,636,771000,,,
5800052,AMPI/SUL 3GM/NS 100MLIVBG,0,3,636,771000,,,
5800053,PIPERA/TAZO 2.25GM/50MLPB,0,3,636,771000,,,
5800054,SITAGLIPTIN 25MG TAB,0,3,637,771000,,,
5800055,SITAGLIPTIN 50MG TAB,0,3,637,771000,,,
5800056,CEFTAZID 1GM/D5W 50ML PB,0,3,636,771000,,,
5800057,HUMALOG MIX 75/25,277,,637,771000,,,
