NEWTON-WELLESLEY HOSPITAL STANDARD CHARGES,,
Charges Effective: Oct-2018 (subject to change),,
* I.C. charges - prices vary based on individual consideration,,
Charge Code,Description,Charge
30000238,HC JAK2 GENE ANALYSIS P.VAL617PHE VARIANT,$553.00
30000234,HC COMPARATIVE ANAL STR MARKERS PATIENT&COMP SPEC,"$1,297.00"
30000233,HC IGK@ GENE REARRANGE DETECT ABNORMAL CLONAL POP,$902.00
30000232,HC IGH@ VARIABLE REGION SOMATIC MUTATION ANALYSIS,"$1,834.00"
30000230,HC IGH@ REARRANGE ABNORMAL CLONAL POP AMPLIFIED,"$1,194.00"
30000229,HC IKBKAP GENE ANALYSIS COMMON VARIANTS,$344.00
30000228,HC HBA1/HBA2 ANALYSIS FOR COMMON DELETIONS/VARIANT,"$1,293.00"
30000227,HC HFE HEMOCHROMATOSIS GENE ANAL COMMON VARIANTS,$495.00
30000226,HC HEXA GENE ANALYSIS COMMON VARIANTS,$366.00
30000225,HC GBA GLUCOSIDASE/BETA/ACID ANAL COMM VARIANTS,$435.00
30000223,HC FLT3 GENE ANALYSIS INTERNAL TANDEM DUP VARIANTS,$790.00
30000221,HC FMR1 ANALYSIS EVAL TO DETECT ABNORMAL ALLELES,$281.00
30000219,HC F5 COAGULATION FACTOR V ANAL LEIDEN VARIANT,$426.00
30000218,HC F2 GENE ANALYSIS 20210G >A VARIANT,$296.00
30000217,HC CYTOGENOM CONST MICROARRAY COPY NUMBER&SNP VAR,"$2,156.00"
30000216,HC CYTOGENOM CONST MICROARRAY COPY NUMBER VARIANTS,"$1,162.00"
30000214,HC CYP2D6 GENE ANALYSIS COMMON VARIANTS,"$1,996.00"
30000213,HC CYP2C19 GENE ANALYSIS COMMON VARIANTS,"$1,290.00"
30000212,HC CFTR GENE ANALYSIS INTRON 8 POLY-T ANALYSIS,$593.00
30000211,HC CFTR GENE ANALYSIS FULL GENE SEQUENCE,"$2,396.00"
30000210,HC CFTR GENE ANALYSIS DUPLICATION/DELETION VARIANTS,$597.00
30000208,HC CFTR GENE ANALYSIS COMMON VARIANTS,"$1,162.00"
30000200,HC BRAF GENE ANALYSIS V600 VARIANT(S),$792.00
30000198,HC BCR/ABL1 OTHER BREAKPNT QUALITATIVE/QUANTITATIVE,"$1,060.00"
30000197,HC BCR/ABL1 MINOR BREAKPNT QUALITATIVE/QUANTITATIVE,$874.00
30000196,HC BCR/ABL1 MAJOR BREAKPNT QUALITATIVE/QUANTITATIVE,$987.00
30000195,HC BCKDHB GENE ANALYSIS COMMON VARIANTS,$270.00
30000194,HC ASPA GENE ANALYSIS COMMON VARIANTS,$405.00
30000193,HC QUANTITATION DRUG NOT ELSEWHERE SPECIFIED,$176.00
30000192,HC ASSAY OF VANCOMYCIN,$133.00
30000191,HC DRUG SCREEN QUALITATIVE TOBRAMYCIN,$159.00
30000190,HC DRUG SCREEN QUALITATIVE THEOPHYLLINE,$141.00
30000188,HC DRUG SCREEN QUALITATIVE PROCAINAMIDE METABOLITES,$164.00
30000187,HC DRUG SCREEN QUALITATIVE PHENYTOIN TOTAL,$130.00
30000186,HC DRUG SCREEN QUALITATIVE PHENOBARBITAL,$114.00
30000185,HC DRUG SCREEN QUALITATIVE LITHIUM,$64.00
30000184,HC DRUG SCREEN QUALITATIVE GENTAMICIN,$162.00
30000183,HC DRUG SCREEN QUALITATIVE DIPROPYLACETIC ACID (91),$133.00
30000182,HC DRUG SCREEN QUALITATIVE DIPROPYLACETIC ACID,$133.00
30000181,HC DRUG SCREEN QUALITATIVE DIGOXIN,$130.00
30000180,HC DRUG SCREEN QUALITATIVE CARBAMAZEPINE TOTAL,$143.00
30000176,HC ACUTE HEPATITIS PANEL,$444.00
30000175,HC RENAL FUNCTION PANEL,$129.00
30000174,HC LIPID PANEL (91),$130.00
30000173,HC LIPID PANEL,$130.00
30000172,HC COMPREHENSIVE METABOLIC PANEL,$102.00
30000171,HC BASIC METABOLIC PANEL CALCIUM TOTAL,$84.00
30000168,HC ONE-WAY ALLOW PRORATED TRIP,$104.00
30000164,HC PSA SCREENING,$184.00
30000159,HC PHLEBOTOMY THERAPEUTIC SEPARATE PROCEDURE,$489.00
30000158,HC HANDLG&/OR CONVEY OF SPEC FOR TR FROM PT TO LAB,$47.00
30000153,HC THAWING CRYOPRESERVED SPERM/SEMEN EACH ALIQUOT,$171.00
30000142,HC SPERM ANTIBODIES,$103.00
30000141,HC SEMEN ANALYSIS STRICT MORPHOLOGIC CRITERIA,$154.00
30000140,HC SEMEN ANALYSIS SPERM PRESENCE&/MOTILITY SPRM,$118.00
30000139,HC SEMEN ANALYSIS VOLUME COUNT MOTILITY DIFFERENT,$116.00
30000138,HC SEMEN ALYS MOTILITY&CNT X W/HUHNER TST,$85.00
30000129,HC SPRM ISOL CPLX PREP INSEMINATION/DX SEMEN ALYS,$493.00
30000128,HC SPRM ISOL SMPL PREP INSEMINATION/DX SEMEN ALYS,$246.00
30000116,HC NASAL SMEAR EOSINOPHILS,$48.00
30000115,HC MEAT FIBERS FECES,$35.00
30000114,HC FAT STAIN FECES URINE/RESPIR SECRETIONS,$44.00
30000113,HC CRYSTAL ID LIGHT MICROSCOPY ALYS TISS/ANY FLUID,$71.00
30000112,HC CELL COUNT MISC BODY FLUIDS W/DIFFERENTIAL COUNT,$53.00
30000111,HC CELL COUNT MISCELLANEOUS BODY FLUIDS,$62.00
30000104,HC PRETX SERUM RBC ANTIBODY ID DIFFIAL EACH ABSRPJ,$196.00
30000097,HC POOLING PLATELETS/OTHER BLOOD PRODUCTS,$282.00
30000094,HC IRRADIATION BLOOD PRODUCT EACH UNIT,$127.00
30000086,HC COMPATIBILITY EACH UNIT ANTIGLOBULIN,$196.00
30000085,HC COMPATIBILITY EACH UNIT INCUBATION,$126.00
30000084,HC COMPATIBILITY EACH UNIT IMMEDIATE SPIN TECHNIQUE,$196.00
30000081,HC BLOOD TYPING SEROLOGIC RH PHENOTYPING COMPLETE,$127.00
30000080,HC BLOOD TYPING RBC ANTIGENS OTH/THN ABO/RH D EACH,$127.00
30000079,HC BLOOD TYPING RBC ANTIGENS OTH/THN ABO/RH D EACH,$127.00
30000077,HC BLOOD TYPE ANTIGEN DONOR REAGENT SERUM EACH,$147.00
30000076,HC BLOOD TYPING RH D,$71.00
30000075,HC BLOOD TYPING SEROLOGIC ABO,$71.00
30000073,HC AUTOL BLD/COMPONENT COLLJ STORAGE PREDEPOSITED,$461.00
30000072,HC ANTIHUMAN GLOBULIN INDIRECT EACH ANTIBODY TITER,$147.00
30000070,HC ANTIHUMAN GLOBULIN DIRECT EACH ANTISERUM,$71.00
30000069,HC ANTIBODY ID RBC ANTIBODIES EA PANEL EA SERUM TQ,$196.00
30000068,HC ANTIBODY ELUTION RBC EACH ELUTION,$282.00
30000067,HC ANTIBODY SCREEN RBC EACH SERUM TECHNIQUE,$127.00
30000039,HC QUANTITATION DRUG NOT ELSEWHERE SPECIFIED (91),$176.00
30000038,HC QUANTITATION DRUG NOT ELSEWHERE SPECIFIED,$176.00
30000037,HC DRUG SCREEN QUALITATIVE TOPIRAMATE,$117.00
30000036,HC DRUG SCREEN QUALITATIVE TACROLIMUS,$82.00
30000035,HC DRUG SCREEN QUALITATIVE SIROLIMUS,$82.00
30000034,HC DRUG SCREEN QUALITATIVE QUINIDINE,$144.00
30000033,HC DRUG SCREEN QUALITATIVE PROCAINAMIDE,$165.00
30000032,HC DRUG SCREEN QUALITATIVE PRIMIDONE,$163.00
30000031,HC DRUG SCREEN QUALITATIVE PHENYTOIN FREE,$136.00
30000029,HC DRUG SCREEN QUALITATIVE LIDOCAINE,$144.00
30000026,HC DRUG SCREEN QUALITATIVE HALOPRIDOL,$143.00
30000024,HC DRUG SCREEN QUALITATIVE ETHOSUXIMIDE,$162.00
30000021,HC DRUG SCREEN QUALITATIVE CYCLOSPORINE,$182.00
30000020,HC DRUG SCREEN QUALITATIVE CARBAMAZEPINE FREE,$129.00
30000017,HC DRUG SCREEN QUALITATIVE AMIKACIN,$146.00
30000010,HC HEPATIC FUNCTION PANEL,$108.00
30000009,HC OBSTETRIC PANEL,$276.00
30000008,HC ELECTROLYTE PANEL,$70.00
30000007,HC GENERAL HEALTH PANEL,$188.00
30000004,HC COLLECTION CAPILLARY BLOOD SPECIMEN,$16.00
30000003,HC COLLECTION VENOUS BLOOD VENIPUNCTURE,$16.00
27809999,HC PHARMACY (278) CONTRACEPTIVE EAP SHELL,I.C.
27002137,HC KYLEENA IUD 19.5 MG LEVONORGESTREL,"$2,744.00"
27001955,HC STENT COVERED / COATED W/ DELIVERY SYS T3,I.C.
27001954,HC STENT COVERED / COATED W/ DELIVERY SYS T2,I.C.
27001953,HC STENT COVERED / COATED W/ DELIVERY SYS T1,I.C.
27001942,HC VASCULAR OCCLUSION DEVICE T1,I.C.
27001390,HC LEVONORGESTREL MIRENA IUD 52MG 5 YR,"$1,079.91"
27001389,HC LEVONORGESTREL LILETTA IUD 52MG 3 YR,"$1,079.91"
27001286,"HC MEE SURGIFLO,HEMOSTATIC MATRIX",I.C.
27001186,"HC TRACHEOSTOMY TUBE COLLAR/HOLDER, EACH",$5.25
27001185,"HC OSTOMY POUCH, DRAINABLE, WITH BARRIER ATTACHED, WITH FILTER(1 PIECE), EACH",$3.57
27001183,"HC CATH, PACING, TRANSESOPH",I.C.
27001172,"HC GASTRO/JEJUNO TUBE, STD, ANY TYPE, EACH",I.C.
27001144,"HC CATH, TRANSLUM ANGIO, DRUG, NONLASER TIER2",I.C.
27001136,"HC URINE CATH; STR UP W/WO COAT(TFL, SIL, HYDRO, ETC)",$6.99
27001135,"HC AMNIOBAND OR GUARDIAN, 24 SQ CM","$6,840.00"
27001134,"HC AMNIOBAND OR GUARDIAN, 16 SQ CM","$6,560.00"
27001133,"HC AMNIOBAND OR GUARDIAN, 5 SQ CM","$3,663.00"
27001132,"HC AMNIOBAND OR GUARDIAN, 4 SQ CM","$3,240.00"
27001131,HC ALLOGRAFT MEMBRANE AMNIOTIC TIER3,"$5,400.00"
27001130,HC ALLOGRAFT MEMBRANE AMNIOTIC TIER2,"$3,287.50"
27001129,HC FLEX/ALLOPATCH/MATRIX HD > 600 <= 725 SQ CM,"$37,586.00"
27001128,HC FLEX/ALLOPATCH/MATRIX HD 120 SQ CM,"$10,548.00"
27001127,HC FLEX/ALLOPATCH/MATRIX HD 72 SQ CM,"$8,712.00"
27001126,HC FLEX/ALLOPATCH/MATRIX HD 64 SQ CM,"$5,649.00"
27001125,HC ALLOGRAFT PATELLA W/ATTACH FRESH T3,"$22,400.00"
27001118,HC EXTERNAL FIXATION COMPONENTS TIER1,"$1,356.00"
27001113,HC INDWELLING CATHETER FOLEY TYPE 3-WAY FOR CONTINUOUS IRRIGATION EACH,$37.65
27001112,"HC INDWELLING CATHETER; FOLEY TYPE, 2-WAY LATEX WITH COATING, EACH",$43.50
27001111,"HC ARTHROFLEX, PER SQUARE CENTIMETER","$2,523.00"
27001103,HC FOAM DRG >16<=48 SQ IN W/O B,I.C.
27001102,"HC CONFORM BAND N/S W>=3""<5""/YD",I.C.
27001101,HC FOAM DRG >16<=48 SQ IN W/BDR,I.C.
27001100,HC ALGINATE DRSG WOUND FILLER,I.C.
27001092,HC CATHETER OCCLUSION TIER2,"$3,500.00"
27001091,HC IMPLANT STAPLE BONE TIER2,"$4,122.50"
27001079,HC ALLODERM 132 SQ CM TIER3,"$7,240.00"
27001078,HC ALLODERM 164 SQ CM TIER3,"$9,772.00"
27001066,"HC INTEGRA BILAYER MATRIX WOUND DRESS 4""X 5"" (129 SQ CM)",$47.11
27001023,HC STRATTICE 48 SQ CM TIER1,I.C.
27000992,HC IMPLANT EAR FIXTURE WITH ABUTMENT,"$1,160.00"
27000991,HC ALLODERM 160 SQ CM TIER3,"$9,260.00"
27000990,HC ALLODERM 240 SQ CM TIER3,"$13,894.00"
27000989,HC ALLODERM 192 SQ CM TIER3,"$11,114.00"
27000988,HC ALLODERM 108 SQ CM TIER3,"$6,232.00"
27000987,HC ALLODERM 200 SQ CM TIER3,"$11,578.00"
27000986,HC ALLODERM 160 SQ CM TIER3,"$9,262.00"
27000985,"HC ADHESIVE, LIQUID OR EQUAL, ANYTYPE, PER OZ TIER1",$255.00
27000984,"HC PROSTHETIC IMPLANT, NOT OTHERWISE SPECIFIED TIER1","$1,707.00"
27000983,HC TRACHEOSTOMY SPEAKING VALVE TIER1,$453.00
27000982,HC CTLSO A-P-L CONTROL MOLDED TIER3,"$7,992.00"
27000981,HC TLSO FLEX PREFAB SACROCOC-T10 TIER2,"$3,344.00"
27000980,HC ARCH SUPP ATT TO SHOE METATA TIER1,$144.00
27000979,HC FOOT ARCH SUPP PREMOLD METAT TIER1,$60.00
27000978,HC FOOT LONGITUD/METATARSAL SUP TIER1,$360.00
27000977,HC FOOT INSERT REMOV MOLDED SPE TIER1,$150.00
27000976,HC CERV COL SUPP ADJ BAR & THOR TIER1,$939.00
27000833,HC IMPLANT BREAST SILICONE/EQ T1,"$1,755.00"
27000773,HC NWH SKYLA IUD 13.5MG LEVONORGESTRE,I.C.
27000772,HC AUDITORY OSSEOINTGRATED DEVICE T3,I.C.
27000771,HC CTLSO A-P-L CONTROL MOLDED T3,I.C.
27000770,HC TLSO FLEX SACROCOC-T9 PREFAB CUSTOMIZED TO FIT PT T1,I.C.
27000769,HC ARCH SUPP ATT TO SHOE METATA T1,I.C.
27000768,HCFOOT ARCH SUPP PREMOLD METAT T1,I.C.
27000767,HC FOOT LONGITUD/METATARSAL SUP T1,I.C.
27000766,HC FOOT INSERT REMOV MOLDED SPE T1,I.C.
27000765,HC CERV COL SUPP ADJ BAR & THOR T1,I.C.
27000764,HC HEARTWR BATTERY,I.C.
27000763,HC WHO WRIST PREFAB T1,I.C.
27000762,HC PORCINE PERMACOL 600 SQ CM T3,I.C.
27000761,HC PORCINE PERMACOL 100 SQ CM T2,I.C.
27000760,HC CLIP ANEURYSM PERMANENT T1,I.C.
27000759,HC SURGIMEND FETAL 128 SQ CM T3,I.C.
27000758,HC SURGIMEND NEONATAL 600 SQ CM T3,I.C.
27000757,HC SURGIMEND FETAL 119 SQ CM T3,I.C.
27000756,HC SURGIMEND NEONATAL 325 SQ CM T3,I.C.
27000755,HC SURGIMEND NEONATAL 150 SQ CM T3,I.C.
27000754,HC SURGIMEND FETAL 150 SQ CM T3,I.C.
27000753,HC SURGIMEND FETAL 96 SQ CM T3,I.C.
27000752,HC SURGIMEND FETAL 72 SQ CM T2,I.C.
27000751,HC SURGIMEND NEONATAL PER 0.5 SQ CM,I.C.
27000750,HC SURGIMEND FETAL PER 0.5 SQ CM,I.C.
27000749,HC TUNNELER CARTRIDGE BONE ARTHRO T1,I.C.
27000748,HC EXTERNAL FIXATION DEVICE WITH IMPLANTED PINS T2,"$3,587.50"
27000725,HC ORTHOSIS CRANIAL REMOLDING T1,I.C.
27000724,HC STRATTICE PER SQ CM T1,I.C.
27000723,HC VALVE / RING HEART ALLOGRAFT T3,"$8,933.95"
27000722,HC VALVE / RING HEART ALLOGRAFT T2,"$3,727.31"
27000721,HC VALVE / RING HEART ALLOGRAFT T1,"$3,654.00"
27000720,HC STENT GRAFT ENDOVASCULAR T3,"$10,443.38"
27000719,HC STENT GRAFT ENDOVASCULAR T1,$150.00
27000718,HC STAPLE REINFORCEMENT T3,"$4,012.00"
27000717,HC STAPLE REINFORCEMENT T1,$521.71
27000716,HC SHUNT CAROTID / NEURO T3,"$4,509.68"
27000715,HC SHUNT CAROTID / NEURO T2,"$4,102.14"
27000714,HC SHUNT CAROTID / NEURO T1,$741.53
27000713,HC RETRIEVAL DEVICE OTHER THAN FRACTURED MED DEVICE T2,"$3,523.00"
27000712,HC RETRIEVAL DEVICE OTHER THAN FRACTURED MED DEVICE T1,$516.18
27000711,HC POSITIONER STENT T1,$396.00
27000710,HC PERMANENT VESSEL PROTECTION T3,"$8,090.00"
27000709,HC ORTHO SOFT GOODS T1,"$1,185.00"
27000708,HC OCCLUDER T1,"$2,432.23"
27000707,HC KIT / TRAY TANDEM HEART T3,"$45,000.00"
27000706,HC KIT / TRAY T3,"$6,554.00"
27000705,HC KIT / TRAY T1,$769.62
27000704,HC IMPLANT TESTICULAR T2,"$4,375.00"
27000703,HC IMPLANT TESTICULAR T1,"$1,425.00"
27000702,HC IMPLANT SPINAL T3,"$6,081.01"
27000701,HC IMPLANT SPINAL T2,"$3,819.29"
27000700,HC IMPLANT SPINAL T1,$998.91
27000699,HC IMPLANT SPINAL CUSTOM GROUP D T3,"$35,940.00"
27000698,HC IMPLANT SPINAL CUSTOM GROUP C T3,"$24,000.00"
27000697,HC IMPLANT SPINAL CUSTOM GROUP B T3,"$13,027.27"
27000696,HC IMPLANT SPINAL CUSTOM GROUP A T3,"$6,276.16"
27000695,HC IMPLANT HEART T3,"$175,000.00"
27000694,HC SCYNCARDIA TOTL ARTF HEART,"$3,654.00"
27000693,HC IMPLANT CRANIOFACIAL T3,"$9,520.00"
27000692,HC IMPLANT CRANIOFACIAL T2,"$3,705.05"
27000691,HC IMPLANT CRANIOFACIAL T1,$908.06
27000690,HC IMPLANT BREAST ACCESSORY T1,$372.15
27000689,HC IMPLANT BAND GASTRIC T3,"$5,636.00"
27000688,HC IMPLANT BAND GASTRIC T1,$744.00
27000687,HC FILLER DERMAL T1,$910.07
27000686,HC EMBOLIC AGENT T3,"$4,029.97"
27000685,HC EMBOLIC AGENT T2,"$3,290.00"
27000684,HC EMBOLIC AGENT T1,"$2,701.70"
27000683,HC ELECTRODE COAG/CUTTING/DISSECT T3,"$5,424.44"
27000682,HC ELECTRODE COAG/CUTTING/DISSECT T2,"$4,403.75"
27000681,HC ELECTRODE COAG/CUTTING/DISSECT T1,"$1,043.39"
27000680,HC COIL EMBOLIZATION T3,"$4,451.67"
27000679,HC COIL EMBOLIZATION T2,"$3,868.79"
27000678,HC COIL EMBOLIZATION T1,$933.40
27000677,HC COIL ACCESSORY T2,"$3,525.00"
27000676,HC COIL ACCESSORY T1,$618.62
27000675,HC CATHETER/DILATOR T3,"$4,275.70"
27000674,HC CATHETER/DILATOR T2,"$4,018.75"
27000673,HC CATHETER/DILATOR T1,$242.68
27000672,HC BONE GROWTH STIMULATOR T3,"$10,491.00"
27000671,HC BONE GROWTH STIMULATOR T1,"$1,380.00"
27000670,HC BAR STERNUM T1,"$1,650.60"
27000669,HC ALLOGRAFT VEIN T3,"$9,579.27"
27000668,HC ALLOGRAFT TENDON / BONE T3,"$4,752.70"
27000667,HC ALLOGRAFT TENDON / BONE T2,"$3,509.59"
27000666,HC ALLOGRAFT TENDON / BONE T1,"$1,520.72"
27000665,HC ALLOGRAFT CARTILAGE T3,"$7,638.71"
27000664,HC ALLOGRAFT MEMBRANE AMNIOTIC T1,"$2,055.00"
27000663,HC LENS IOL POSTERIOR CHAMBER T1,$445.81
27000662,HC LENS IOL ANTERIOR CHAMBER T1,$165.00
27000661,HC ORTHOSIS CRANIAL REMOLDING T1,I.C.
27000660,HC STRATTICE PER SQ CM T1,I.C.
27000659,HC STRATTICE 96 SQ CM T3,"$4,812.00"
27000658,HC STRATTICE 80 SQ CM T3,"$4,008.00"
27000657,HC STRATTICE 60 SQ CM T2,"$3,765.00"
27000656,HC STRATTICE 500 SQ CM T3,"$24,326.00"
27000655,HC STRATTICE 400 SQ CM T3,"$19,462.00"
27000654,HC STRATTICE 375 SQ CM T3,"$18,788.00"
27000653,HC STRATTICE 36 SQ CM T1,"$2,895.00"
27000652,HC STRATTICE 320 SQ CM T3,"$16,036.00"
27000651,HC STRATTICE 200 SQ CM T3,"$10,020.00"
27000650,HC STRATTICE 167 SQ CM T3,"$4,368.00"
27000649,HC STRATTICE 160 SQ CM T3,"$8,020.00"
27000648,HC STRATTICE 128 SQ CM T3,"$6,416.00"
27000647,HC DERMATRIX PER SQ CM T1,I.C.
27000646,HC DERMATRIX 96 SQ CM T3,"$9,655.00"
27000645,HC DERMATRIX 8 SQ CM T1,$690.00
27000644,HC DERMATRIX 60 SQ CM T3,"$4,240.00"
27000643,HC DERMATRIX 50 SQ CM T2,"$4,280.00"
27000642,HC DERMATRIX 4 SQ CM T1,$564.00
27000641,HC DERMATRIX 36 SQ CM T1,"$3,759.00"
27000640,HC DERMATRIX 320 SQ CM T3,"$22,644.00"
27000639,HC DERMATRIX 32 SQ CM T2,"$3,656.25"
27000638,HC DERMATRIX 288 SQ CM T3,"$20,832.00"
27000637,HC DERMATRIX 28 SQ CM T1,"$1,935.00"
27000636,HC DERMATRIX 25 SQ CM T2,"$3,701.25"
27000635,HC DERMATRIX 25 SQ CM T1,"$3,523.50"
27000634,HC DERMATRIX 240 SQ CM T3,"$17,436.00"
27000633,HC DERMATRIX 21 SQ CM T1,"$2,143.50"
27000632,HC DERMATRIX 2 SQ CM T1,$408.00
27000631,HC DERMATRIX 192 SQ CM T3,"$14,040.00"
27000630,HC DERMATRIX 128 SQ CM T3,"$9,556.00"
27000629,HC DERMATRIX 10 SQ CM T1,$904.50
27000628,HC DERMATRIX 1 SQ CM T1,$237.00
27000627,HC ALLODERM PER SQ CM T1,I.C.
27000626,HC ALLODERM 96 SQ CM T3,"$5,600.00"
27000625,HC ALLODERM 8 SQ CM T1,$752.00
27000624,HC ALLODERM 64 SQ CM T3,"$3,828.00"
27000623,HC ALLODERM 64 SQ CM T2,"$4,270.00"
27000622,HC ALLODERM 50 SQ CM T2,"$3,450.00"
27000621,HC ALLODERM 50 SQ CM T1,"$1,215.00"
27000620,HC ALLODERM 48 SQ CM T1,"$2,013.00"
27000619,HC ALLODERM 4 SQ CM T1,$693.00
27000618,HC ALLODERM 320 SQ CM T3,$57.87
27000617,HC ALLODERM 28 SQ CM T1,"$1,268.65"
27000616,HC ALLODERM 21 SQ CM T1,"$1,713.00"
27000615,HC ALLODERM 2 SQ CM T1,$414.00
27000614,HC ALLODERM 144 SQ CM T3,"$8,582.00"
27000613,HC ALLODERM 128 SQ CM T3,"$6,850.73"
27000612,HC ALLODERM 12 SQ CM T1,$954.00
27000611,HC INTEGRA MATRIX PER SQ CM T1,I.C.
27000610,HC INTEGRA MATRIX 516 SQ CM T3,"$7,763.16"
27000609,HC INTEGRA MATRIX 26 SQ CM T3,"$10,253.24"
27000608,HC INTEGRA MATRIX 26 SQ CM T1,"$3,844.98"
27000607,HC INTEGRA MATRIX 258 SQ CM T3,"$5,589.48"
27000606,HC INTEGRA MATRIX 129 SQ CM T3,"$18,455.84"
27000605,HC GRAFTJACKET PER SQ CM T1,I.C.
27000604,HC GRAFTJACKET 8 SQ CM T1,"$2,454.00"
27000603,HC GRAFTJACKET 32 SQ CM T3,"$4,088.00"
27000602,HC GRAFTJACKET 25 SQ CM T1,"$3,375.00"
27000601,HC GRAFTJACKET 21 SQ CM T3,"$5,130.00"
27000600,HC GRAFTJACKET 16  SQ CM T1,"$3,060.00"
27000599,HC INTEGRA DERMAL REGEN TEMPLATE PER SQ CM T1,I.C.
27000598,HC INTEGRA DERMAL REGEN TEMPLATE 516 SQ CM T3,"$7,763.16"
27000597,HC INTEGRA DERMAL REGEN TEMPLATE 26 SQ CM T3,"$10,253.24"
27000596,"HC INTEGRA BILAYER MATRIX WOUND DRESS 4""X 10"" (258 SQ CM)",$38.11
27000595,HC INTEGRA DERMAL REGEN TEMPLATE 129 SQ CM T3,"$18,455.84"
27000594,HC INTEGRA BILAYER MATRIX WOUND DRESSING PER SQ CM T1,I.C.
27000593,HC APLIGRAF PER SQ CM T1,I.C.
27000592,HC APLIGRAF 8 SQ CM T2,"$4,260.00"
27000591,HC SKIN SUBSTITUTE NOS,"$4,462.50"
27000590,HC CAST SUPPLY SHORT LEG PEDS T1,I.C.
27000589,HC CAST SUPPLY SHORT LEG ADULT T1,I.C.
27000588,HC BRACHY RADIOELEMENT ANY EA T1,I.C.
27000587,HC TRAVEL CASE #1260,$571.45
27000586,HC HEARTWR SHOWER BAG,"$1,350.00"
27000585,HC VAD FILTERS,I.C.
27000584,HC VAD BELT,"$1,005.00"
27000583,HC HOLSTER E/P VAD REPLACE ONLY T1,"$1,185.00"
27000582,HC 14 VOLT LI BATT CLIP SET 2865,"$3,300.00"
27000581,HC 14 VOLT LI-ION BATTERY SET2465,"$2,700.00"
27000580,HC VAD POWER BASE UNIT,I.C.
27000579,HC PUMP HAND EMERGENCY VAD T3,"$107,866.67"
27000578,HC VAD EMERGENCY HAND PUMP,$750.00
27000577,HC VAD CABLE EPP,I.C.
27000576,HC VAD EMERGENCY POWER,"$2,550.00"
27000575,HC VAD PBU,I.C.
27000574,HC LEADS VAD REPLACEMENT T1,$855.00
27000573,HC VAD CABLE MONITOR,I.C.
27000572,HC VAD DISPLAY,I.C.
27000571,HC VAD CONTROLLER,"$9,000.00"
27000570,HC MICROPROCESSOR USED W/VAD T1,I.C.
27000569,HC TLCII PLUS PVAD DRVR PACK#1007,I.C.
27000568,HC GRAFT VASCULAR SYNTHETIC T3,"$4,801.66"
27000567,HC GRAFT VASCULAR SYNTHETIC T2,"$3,896.94"
27000566,HC GRAFT VASCULAR SYNTHETIC T1,$896.37
27000565,HC IMPLANT COCHLEAR INT/EXT COMPONENTS T3,"$5,790.00"
27000564,HC IMPLANT COCHLEAR INT/EXT COMPONENTS T2,"$3,687.50"
27000563,HC OSSICULAR IMPLANT T1,$801.38
27000562,HC BULK AGENT SYNTHETIC 1ML T1,$919.42
27000561,HC DEXTRANOMER/HYALURONIC ACID 1ML T1,"$3,135.00"
27000560,HC COLLAGEN BULKING AGENT 2.5ML T1,"$1,049.85"
27000559,HC DILATOR TRACHEOESOPHAGEAL PUNCTURE EA T1,I.C.
27000558,HC PROSTH VOICE INDWELLING T1,$610.50
27000557,HC PROSTHESIS BREAST NOS T1,I.C.
27000556,HC PROSTHESIS BREAST CUSTOM T1,I.C.
27000555,HC PROSTH NIPPLE REUSABLE EACH T1,I.C.
27000554,HC PROSTHESIS BREAST SILICONE W/ADHESIVE T1,I.C.
27000553,HC PROSTHESIS BREAST SILICONE W/O ADHESIVE T1,I.C.
27000552,HC PROSTHESIS BREAST FORM T1,I.C.
27000551,HC GARMENT BREAST PROSTH W/FORM T1,I.C.
27000550,HC SLEEVE MASTECTOMY T1,I.C.
27000549,HC BRA MASTECTOMY T1,I.C.
27000548,HC SHOULDER DISARTICULATION CAP ONLY T1,I.C.
27000547,HC ANKLE SYMES SOCKET W/O SACH FOOT REPLACEMENT T1,I.C.
27000546,HC PREP AK ISCHL OPEN END SOCKET T1,I.C.
27000545,HC PREP BK PTB PREF OPEN END SOCK T1,I.C.
27000544,HC DRESSING RIGID NONWEIGHT BEARING BELOW KNEE T1,I.C.
27000543,HC DRESSING RIGID ABOVE KNEE INITIAL T1,I.C.
27000542,HC DRESSING RIGID BELOW KNEE INITIAL T1,I.C.
27000541,HC SOCKET PARTIAL FOOT MOLDED ANKLE HEIGHT T1,I.C.
27000540,HC AFO WALKING BOOT CUSTOM T1,I.C.
27000539,HC BRACE FOOT DROP PREFAB OTS T1,$92.10
27000538,HC AFO ANKLE/FOOT STATIC PREFAB CUSTOMIZED TO FIT PT T1,$134.26
27000537,HC LINER SPLINT FOOT DROP T1,I.C.
27000536,HC LINER BOOT AFO T1,I.C.
27000535,HC BOOT WALKING PREFAB CUSTOMIZED TO FIT PT T1,$305.76
27000534,HC SPLINT LEG FULL PNEUMATIC PREFAB OTS T1,I.C.
27000533,HC BOOT PNEUMATIC PREFAB CUSTOMIZED TO FIT PT T1,$174.58
27000532,HC AO ANKLE AIR GEL PREFAB OTS T1,$68.73
27000531,HC REPAIR OF ORTHOTIC DEVICE T1,I.C.
27000530,HC REPAIR ORTHO DEVICE PER 15 MIN T1,I.C.
27000529,HC REPLACE SHELL PRETIBIAL T1,I.C.
