CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
BMC,Brookwood Medical Center ,CLIP SOFTJAW SPR,$170.19 
BMC,Brookwood Medical Center ,ENDOPROSTH BILIARY,"$1,366.45 "
BMC,Brookwood Medical Center ,FALLOPIAN RING,$381.92 
BMC,Brookwood Medical Center ,IMP CLIP/TUBE,$582.35 
BMC,Brookwood Medical Center ,IMP COLLAGEN A/S,"$1,503.71 "
BMC,Brookwood Medical Center ,IMP COCHLEAR,"$98,654.98 "
BMC,Brookwood Medical Center ,IMPL INTERN FIX SPINE,"$8,582.58 "
BMC,Brookwood Medical Center ,IMPL ORBITAL,"$3,291.36 "
BMC,Brookwood Medical Center ,IMP WEDGE,"$21,776.09 "
BMC,Brookwood Medical Center ,IMPL SLEEVE TYPE,$248.65 
BMC,Brookwood Medical Center ,IMPL SUTURE ANCHOR,"$2,261.52 "
BMC,Brookwood Medical Center ,KT ANUERO/CRAN,"$2,576.80 "
BMC,Brookwood Medical Center ,KT VEN ACCESS,"$1,471.86 "
BMC,Brookwood Medical Center ,MAMMARY IMP,"$1,503.71 "
BMC,Brookwood Medical Center ,PENILE IMP,"$11,532.29 "
BMC,Brookwood Medical Center ,PMP INFL-DEFLAT,"$28,094.81 "
BMC,Brookwood Medical Center ,PROS DURA SUBST,$773.73 
BMC,Brookwood Medical Center ,PROS PENILE PUM,"$15,631.62 "
BMC,Brookwood Medical Center ,PROS SIZER BRST IMP,$640.46 
BMC,Brookwood Medical Center ,PROS TESTICULAR,"$6,138.07 "
BMC,Brookwood Medical Center ,PROSTHESIS VOICE,$799.66 
BMC,Brookwood Medical Center ,IMP RESER 65ML,"$6,393.26 "
BMC,Brookwood Medical Center ,SUT CLIP HEMO,$357.58 
BMC,Brookwood Medical Center ,SYS BRTH CNTRL,"$5,218.68 "
BMC,Brookwood Medical Center ,SYS NONINCIS BRTH CNTRL,"$29,172.82 "
BMC,Brookwood Medical Center ,DRP ANGIO FEM,$270.77 
BMC,Brookwood Medical Center ,DRP C-SECTION,$507.07 
BMC,Brookwood Medical Center ,DRP CARDIOVASC,$129.18 
BMC,Brookwood Medical Center ,DRP CLIP,$433.34 
BMC,Brookwood Medical Center ,DRP EAR 1 BLUE,$312.42 
BMC,Brookwood Medical Center ,DRP EENT,$741.79 
BMC,Brookwood Medical Center ,DRP EYE,$110.83 
BMC,Brookwood Medical Center ,DRP EYE SPEC,$120.65 
BMC,Brookwood Medical Center ,DRP HEAD CS,$372.53 
BMC,Brookwood Medical Center ,DRP IOBAN,$165.11 
BMC,Brookwood Medical Center ,DRP ISO IOBAN,$267.71 
BMC,Brookwood Medical Center ,DRP LAP PEDI,$126.96 
BMC,Brookwood Medical Center ,DRP LAP PFANST,$206.45 
BMC,Brookwood Medical Center ,DRP S IOB,$428.27 
BMC,Brookwood Medical Center ,DRP SHEET CHST,$224.37 
BMC,Brookwood Medical Center ,DRP SHEET EXTR,$502.51 
BMC,Brookwood Medical Center ,DRP SHEET SPLT,$296.82 
BMC,Brookwood Medical Center ,DRP SLUSH,$372.53 
BMC,Brookwood Medical Center ,DRP STRI INCLG,$158.94 
BMC,Brookwood Medical Center ,DRP STRI INCMD,$167.29 
BMC,Brookwood Medical Center ,DRP STRI INCSM,$135.05 
BMC,Brookwood Medical Center ,DRP STRI ORTHO,$301.54 
BMC,Brookwood Medical Center ,DRP STRI POUCH,$193.35 
BMC,Brookwood Medical Center ,DRP THERMA,$170.73 
BMC,Brookwood Medical Center ,DRP THYROID,$212.68 
BMC,Brookwood Medical Center ,DRP URODRAIN,$131.08 
BMC,Brookwood Medical Center ,DRAPE WOUND PROTECTOR,$308.70 
BMC,Brookwood Medical Center ,DRS PCKNG NASAL,$137.98 
BMC,Brookwood Medical Center ,KT HYSTERO FLUID COLLECT,$211.63 
BMC,Brookwood Medical Center ,PK ACESS VEIN HARVEST,$323.64 
BMC,Brookwood Medical Center ,PK ANESTH GENRL,$224.48 
BMC,Brookwood Medical Center ,PK ANGIOGRAM,"$1,680.95 "
BMC,Brookwood Medical Center ,PK ARTHROSCOPY,"$1,673.27 "
BMC,Brookwood Medical Center ,PK AUTO TRANS,"$1,786.26 "
BMC,Brookwood Medical Center ,PK AV FISTULA CUSTOM,$974.45 
BMC,Brookwood Medical Center ,PK BREAST,$474.27 
BMC,Brookwood Medical Center ,PK CT NEURO,$997.66 
BMC,Brookwood Medical Center ,PK CRANIAL TUMOR,"$11,319.25 "
BMC,Brookwood Medical Center ,PK CUSA,"$2,223.04 "
BMC,Brookwood Medical Center ,PK CUSTM BASIC,"$1,184.66 "
BMC,Brookwood Medical Center ,PK CUSTM MINOR,$255.30 
BMC,Brookwood Medical Center ,PK CUSTM ORTHO,$271.14 
BMC,Brookwood Medical Center ,PK CUSTM ORTHO 8,$340.82 
BMC,Brookwood Medical Center ,PK CYSTO,$272.51 
BMC,Brookwood Medical Center ,PK EENT,$346.68 
BMC,Brookwood Medical Center ,PK EXTREMITY,"$1,044.75 "
BMC,Brookwood Medical Center ,PK EYE,$588.89 
BMC,Brookwood Medical Center ,PK EYE PHACO,$582.08 
BMC,Brookwood Medical Center ,PK FLUORESCENT ANGIO,"$2,829.82 "
BMC,Brookwood Medical Center ,PK GYN 1,$641.23 
BMC,Brookwood Medical Center ,PK HEAD+NECK,$440.15 
BMC,Brookwood Medical Center ,PK HIP,$997.66 
BMC,Brookwood Medical Center ,PK HYSTEROSCOPY,$339.98 
BMC,Brookwood Medical Center ,PK INFERT LAP SUPPLMNT,$147.15 
BMC,Brookwood Medical Center ,PK I/A,$255.97 
BMC,Brookwood Medical Center ,PK LAP,"$2,180.63 "
BMC,Brookwood Medical Center ,PK LAPAROS,$588.27 
BMC,Brookwood Medical Center ,PK LAPSCP CHOLE,"$3,218.82 "
BMC,Brookwood Medical Center ,PK OB,$659.08 
BMC,Brookwood Medical Center ,PK OB CEASARA,"$1,407.59 "
BMC,Brookwood Medical Center ,PK OCCUTOME,"$1,328.21 "
BMC,Brookwood Medical Center ,PK ORTHO,$900.94 
BMC,Brookwood Medical Center ,PK ORTHO/NEURO,"$1,760.29 "
BMC,Brookwood Medical Center ,PK P/M,$569.95 
BMC,Brookwood Medical Center ,PK PERI/GYN,$195.50 
BMC,Brookwood Medical Center ,PK PERNL COLD,$100.41 
BMC,Brookwood Medical Center ,PK SHL,$750.20 
BMC,Brookwood Medical Center ,PK SURGI-GATOR,$501.90 
BMC,Brookwood Medical Center ,PK SURGICAL CUSTOM#4,$689.92 
BMC,Brookwood Medical Center ,PK TUBAL REVERSAL,$498.45 
BMC,Brookwood Medical Center ,PK VAGINAL,$781.20 
BMC,Brookwood Medical Center ,PK VASCULAR,$760.59 
BMC,Brookwood Medical Center ,PK VENOUS CLOSURE,$411.00 
BMC,Brookwood Medical Center ,PK VITRECTOMY,"$1,600.35 "
BMC,Brookwood Medical Center ,TUBING HYSTERO TRANSDUCR,$382.48 
BMC,Brookwood Medical Center ,CIRC BREATH ANES,"$1,310.75 "
BMC,Brookwood Medical Center ,ANES CIR EXT,$288.86 
BMC,Brookwood Medical Center ,ANS VENT CIRC,$455.32 
BMC,Brookwood Medical Center ,AORTIC PER BALL,$948.59 
BMC,Brookwood Medical Center ,BLD ARTHRO CUT/TRIM,$439.58 
BMC,Brookwood Medical Center ,AS TROCAR,"$1,116.55 "
BMC,Brookwood Medical Center ,BARS ARCH,$282.43 
BMC,Brookwood Medical Center ,BG INTESTINE,$191.45 
BMC,Brookwood Medical Center ,BLD ARTHROSCPY,"$1,602.35 "
BMC,Brookwood Medical Center ,BLD BEVR,$956.51 
BMC,Brookwood Medical Center ,BLD BEVR,$459.53 
BMC,Brookwood Medical Center ,BLD CUTTR TURBOHAWK SUPR,"$11,298.12 "
BMC,Brookwood Medical Center ,BLD DISP,$39.83 
BMC,Brookwood Medical Center ,BLD DRMTM,$447.91 
BMC,Brookwood Medical Center ,BLD EYE,$328.21 
BMC,Brookwood Medical Center ,BLD MICRO ENT,$286.41 
BMC,Brookwood Medical Center ,BLD ORTHOTOME,"$2,416.61 "
BMC,Brookwood Medical Center ,BLD OSCILLATOR,"$1,283.94 "
BMC,Brookwood Medical Center ,BLD OSCILLATOR 2,$398.35 
BMC,Brookwood Medical Center ,BLD RECIPROCATING,$293.45 
BMC,Brookwood Medical Center ,BLD SAW,$990.46 
BMC,Brookwood Medical Center ,BLD SAW BONE,$946.86 
BMC,Brookwood Medical Center ,BLD SAW GIGLE,$270.77 
BMC,Brookwood Medical Center ,BLD SINUS RADICAL DISP,$969.26 
BMC,Brookwood Medical Center ,BLD STR SHVR,$518.29 
BMC,Brookwood Medical Center ,BLD TREPHINE,$196.62 
BMC,Brookwood Medical Center ,BLD TREPHINE,$556.29 
BMC,Brookwood Medical Center ,IMP BLN PRES REG,"$1,680.71 "
BMC,Brookwood Medical Center ,BAND EYE SCLERAL,$215.60 
BMC,Brookwood Medical Center ,BOWL & SPATULA,$813.23 
BMC,Brookwood Medical Center ,BOWL CEMENT,$301.81 
BMC,Brookwood Medical Center ,BRSH CYTOLOGY,$301.67 
BMC,Brookwood Medical Center ,BRSH CYTOLOGY WIRE GUIDE,$308.70 
BMC,Brookwood Medical Center ,BSK RETRVL TRAPEZOID,$900.36 
BMC,Brookwood Medical Center ,BSS ADMIN SET,$179.41 
BMC,Brookwood Medical Center ,BURR BONE,$707.66 
BMC,Brookwood Medical Center ,BURR DIAMOND,"$1,773.31 "
BMC,Brookwood Medical Center ,BURR HOLE COVER,"$1,197.22 "
BMC,Brookwood Medical Center ,BURR OPTHA,"$1,408.84 "
BMC,Brookwood Medical Center ,BURR OST A/S,$254.78 
BMC,Brookwood Medical Center ,BURR TYPE I,"$1,955.07 "
BMC,Brookwood Medical Center ,BURR WIRE PASS,$760.59 
BMC,Brookwood Medical Center ,BUTTON GASTRO,$423.96 
BMC,Brookwood Medical Center ,CABLE SCRN NSTIM,$500.28 
BMC,Brookwood Medical Center ,CANN ARTHRO,$484.44 
BMC,Brookwood Medical Center ,CANISTER KIT,$997.36 
BMC,Brookwood Medical Center ,CANISTER MAX FOR PMX110,"$1,106.30 "
BMC,Brookwood Medical Center ,CANN EYE,$385.68 
BMC,Brookwood Medical Center ,CANN SAPH VEIN,$77.62 
BMC,Brookwood Medical Center ,CANN SEAL,$250.81 
BMC,Brookwood Medical Center ,CARTRIDGE CRYO,$435.36 
BMC,Brookwood Medical Center ,CATH DISP CLOSURE,"$3,156.33 "
BMC,Brookwood Medical Center ,CATH DBLE LUMEN,"$2,564.86 "
BMC,Brookwood Medical Center ,CATH PERITNL,$924.90 
BMC,Brookwood Medical Center ,CATH TAMPONADE BLLN,$717.13 
BMC,Brookwood Medical Center ,CATH UMBILICAL,$239.72 
BMC,Brookwood Medical Center ,CEMT BON,$545.00 
BMC,Brookwood Medical Center ,CEMT BN IMAGING MATRIX,$509.18 
BMC,Brookwood Medical Center ,CEMT GUN KT,$342.65 
BMC,Brookwood Medical Center ,CEMT MIX CHAM,$338.03 
BMC,Brookwood Medical Center ,CEMENT EZ FLOW DELIV SYS,"$1,928.34 "
BMC,Brookwood Medical Center ,CEMT RSTR SET,"$1,034.28 "
BMC,Brookwood Medical Center ,CHANNEL MIS MARQUISE,"$2,665.56 "
BMC,Brookwood Medical Center ,CLIPPER LEAD,$213.75 
BMC,Brookwood Medical Center ,COLECTOR SCRENSS,$153.51 
BMC,Brookwood Medical Center ,COMPONENT VEN OUTFLOW,"$8,068.72 "
BMC,Brookwood Medical Center ,CONVERT A/S,$112.88 
BMC,Brookwood Medical Center ,CORD BI-POLAR,$544.19 
BMC,Brookwood Medical Center ,CORNEAL PROTECT,$148.34 
BMC,Brookwood Medical Center ,DERMACARRIER,$382.88 
BMC,Brookwood Medical Center ,DVC EMBOLIZ MSH PIPELINE,"$49,443.84 "
BMC,Brookwood Medical Center ,DVC THROMB FR REVASCULAR,"$23,503.70 "
BMC,Brookwood Medical Center ,DVC INJ SUBMUCOSAL METH BLUE,$346.87 
BMC,Brookwood Medical Center ,DIL BLN ESP/PYL/COL BIL,$663.58 
BMC,Brookwood Medical Center ,DIL CERVICAL,$50.76 
BMC,Brookwood Medical Center ,DIL VESSEL,$151.77 
BMC,Brookwood Medical Center ,DRILL BURR,"$1,030.87 "
BMC,Brookwood Medical Center ,DRN EXT VENT,"$1,191.39 "
BMC,Brookwood Medical Center ,DVC CSF CONTRL SIPHONGRD,"$1,938.61 "
BMC,Brookwood Medical Center ,DVC INFLAT SINUS BLLN,$112.76 
BMC,Brookwood Medical Center ,DVC VAS CLSR MYNX,$775.34 
BMC,Brookwood Medical Center ,DVC TISSUE SEAL TRIO,$687.97 
BMC,Brookwood Medical Center ,COMPONENT ART GRFT HERO,"$3,530.05 "
BMC,Brookwood Medical Center ,KT ACCESS COMP HERO,"$1,783.05 "
BMC,Brookwood Medical Center ,DVC TISS REMVL HYSTERSCP,"$2,846.48 "
BMC,Brookwood Medical Center ,DVC TISS REMVL,"$3,123.80 "
BMC,Brookwood Medical Center ,DVC SEALER TISS LRG JAW,"$1,524.29 "
BMC,Brookwood Medical Center ,ELCTRD LITHO,"$3,732.79 "
BMC,Brookwood Medical Center ,ELCTRD SNAP-IN,$739.70 
BMC,Brookwood Medical Center ,ELCTRD SPATULA LAP,"$1,152.90 "
BMC,Brookwood Medical Center ,ENDO DISSECT,$188.00 
BMC,Brookwood Medical Center ,ENDOPOUCH SPEC,"$1,561.00 "
BMC,Brookwood Medical Center ,FIB OPTIC ASSEMB,$697.40 
BMC,Brookwood Medical Center ,GASTRO TB CONN A/S,$973.49 
BMC,Brookwood Medical Center ,GRID BX CT DISP,$51.10 
BMC,Brookwood Medical Center ,HEMOSTAT FLOWABLE,$430.52 
BMC,Brookwood Medical Center ,HNDPC BM ARGON,"$2,450.90 "
BMC,Brookwood Medical Center ,HNDPC W/FBR,"$3,096.27 "
BMC,Brookwood Medical Center ,HYSTEROCATH 250,$272.51 
BMC,Brookwood Medical Center ,IMP GEN NSTM RESTORESNSR,"$59,434.67 "
BMC,Brookwood Medical Center ,INJECTR/MAN UTR,$326.52 
BMC,Brookwood Medical Center ,INTRODUCER NEEDLE,$157.22 
BMC,Brookwood Medical Center ,INTRO SHTH CATH BRITE TP,$166.08 
BMC,Brookwood Medical Center ,KT BN MARROW CONCENTRATN,"$2,514.74 "
BMC,Brookwood Medical Center ,KT CRANIAL ACCESS,$624.83 
BMC,Brookwood Medical Center ,KIT ACL,"$2,439.93 "
BMC,Brookwood Medical Center ,KT BN PREP,$767.47 
BMC,Brookwood Medical Center ,KT VENTRICULOST,"$1,431.43 "
BMC,Brookwood Medical Center ,KNF ANGLED SLIT,$36.27 
BMC,Brookwood Medical Center ,KNF ENDO CUT,"$2,191.19 "
BMC,Brookwood Medical Center ,KNF GRAF,$843.56 
BMC,Brookwood Medical Center ,KNF MYRINGOTOMY,$319.07 
BMC,Brookwood Medical Center ,KT BX W/CRANIAL NDL,"$4,842.90 "
BMC,Brookwood Medical Center ,KT XLIF SPINAL,"$2,462.62 "
BMC,Brookwood Medical Center ,LAPSP HND SWTCH,$148.09 
BMC,Brookwood Medical Center ,LAVAGE PULSE DV,"$1,240.46 "
BMC,Brookwood Medical Center ,LAVAGE WOUND BACTISURE,"$2,197.65 "
BMC,Brookwood Medical Center ,LENS GLIDE 10L,$74.58 
BMC,Brookwood Medical Center ,LOOP RESECTOSCOPE DISP,"$1,298.87 "
BMC,Brookwood Medical Center ,LOOP VESSEL 320,$116.89 
BMC,Brookwood Medical Center ,LOOPS,$389.67 
BMC,Brookwood Medical Center ,LZ FIBER,"$4,681.79 "
BMC,Brookwood Medical Center ,LZ FLTR,$249.94 
BMC,Brookwood Medical Center ,LZ SCAPL ALL,$745.75 
BMC,Brookwood Medical Center ,MENISCUS ARROW I,"$2,140.17 "
BMC,Brookwood Medical Center ,NDL BX BRAIN,"$1,144.81 "
BMC,Brookwood Medical Center ,NDL EYE IRR,$110.02 
BMC,Brookwood Medical Center ,NDL INSUFFLATION,$91.50 
BMC,Brookwood Medical Center ,NDL INTRAOSS,$478.67 
BMC,Brookwood Medical Center ,NDL LAPARSCP,$429.47 
BMC,Brookwood Medical Center ,NDL TRANSSEPTAL,$787.10 
BMC,Brookwood Medical Center ,OCULAR PROBE DSB,"$1,866.36 "
BMC,Brookwood Medical Center ,OH BALN INT AORTIC,"$10,065.18 "
BMC,Brookwood Medical Center ,OH CATH VENOUS RETURN,$346.68 
BMC,Brookwood Medical Center ,OH FLTR BLD,$410.62 
BMC,Brookwood Medical Center ,OH PATCH PERICARDL BOVIN,$610.26 
BMC,Brookwood Medical Center ,OH RESEVIOR CARD,"$1,678.94 "
BMC,Brookwood Medical Center ,OH SUPPORT HEART,"$5,194.72 "
BMC,Brookwood Medical Center ,OH ETHICON VEIN HARV KT,"$2,774.98 "
BMC,Brookwood Medical Center ,PACE TRANSMITTER,$497.24 
BMC,Brookwood Medical Center ,PHACOEM TIP STR,$608.82 
BMC,Brookwood Medical Center ,PIN GDE ALL,$302.09 
BMC,Brookwood Medical Center ,PIN NAVIGATION,$717.56 
BMC,Brookwood Medical Center ,PIN SKULL,$253.51 
BMC,Brookwood Medical Center ,PK GUIDED 6130 COAG DEV,"$33,278.70 "
BMC,Brookwood Medical Center ,PLATFORM TRANSANAL ACCES,"$2,278.98 "
BMC,Brookwood Medical Center ,PLEDGET CV TEF,$360.83 
BMC,Brookwood Medical Center ,PRT ACCESS OPTICL BLDLSS,$388.58 
BMC,Brookwood Medical Center ,PRB ENDO PH,$612.74 
BMC,Brookwood Medical Center ,PRB MYOCRD TMP,$358.71 
BMC,Brookwood Medical Center ,PRB DIRECT VISUALIZATION,"$14,654.17 "
BMC,Brookwood Medical Center ,PRB SATURATION,$248.25 
BMC,Brookwood Medical Center ,PWDR HEMOSTAT ABS SURGICEL,$502.77 
BMC,Brookwood Medical Center ,RETRACTOR BLD WIDE,$792.35 
BMC,Brookwood Medical Center ,RETRACTOR DISP,$638.13 
BMC,Brookwood Medical Center ,RETRACTOR DISP 2,$864.79 
BMC,Brookwood Medical Center ,RETRACTOR SYSTEM,"$1,271.08 "
BMC,Brookwood Medical Center ,RETRACTOR DISP 3,$255.92 
BMC,Brookwood Medical Center ,ROBOTIC SYS ACCESSORIES,"$4,577.88 "
BMC,Brookwood Medical Center ,SEAL COHESIVE,$45.73 
BMC,Brookwood Medical Center ,SEALANT DURA PEG,"$2,545.94 "
BMC,Brookwood Medical Center ,SEALANT HEMOSTAT MATRIX,"$2,005.39 "
BMC,Brookwood Medical Center ,SEALANT HEMOSTAT MATRIX2,"$1,729.34 "
BMC,Brookwood Medical Center ,SEPARATOR INDIGO,"$5,689.07 "
BMC,Brookwood Medical Center ,SHNT CAROTD BYP,$901.05 
BMC,Brookwood Medical Center ,SHOWER TIP,$512.23 
BMC,Brookwood Medical Center ,SHTH DILATR MECHAN ROTAT,"$6,495.50 "
BMC,Brookwood Medical Center ,SHTH DILAT MINI MECH ROT,"$5,380.64 "
BMC,Brookwood Medical Center ,SHTH INTRODUCER DRYSEAL,"$1,761.11 "
BMC,Brookwood Medical Center ,SHTH DILATR BYRD TELESCP,$759.42 
BMC,Brookwood Medical Center ,SHTH DILATOR VISISHEATH,$782.05 
BMC,Brookwood Medical Center ,SHTH TISS STABILZER EVOL,$816.79 
BMC,Brookwood Medical Center ,SHNT INTRALUMNL FLO-THRU,$307.00 
BMC,Brookwood Medical Center ,SPHERE PASSIVE NDI,$90.02 
BMC,Brookwood Medical Center ,SPLNT NASAL,$939.22 
BMC,Brookwood Medical Center ,SPLNT NASAL,$926.87 
BMC,Brookwood Medical Center ,ST BASIN,$122.95 
BMC,Brookwood Medical Center ,ST CYSTO IRR,$77.62 
BMC,Brookwood Medical Center ,ST IRR,$719.56 
BMC,Brookwood Medical Center ,ST NEPHROSTOMY,$98.30 
BMC,Brookwood Medical Center ,ST SHTH DILT ROTAT CNTRL,"$4,608.00 "
BMC,Brookwood Medical Center ,ST SNGLACT PUMP,$498.68 
BMC,Brookwood Medical Center ,ST VENA CAVA FLTR RETRVL,"$1,110.85 "
BMC,Brookwood Medical Center ,STONE EXTRACTOR,$618.42 
BMC,Brookwood Medical Center ,STRIPPER VEIN,$269.99 
BMC,Brookwood Medical Center ,SUCT PRB A/T,$112.20 
BMC,Brookwood Medical Center ,SUCT TUBE LIPEC,"$1,372.85 "
BMC,Brookwood Medical Center ,SUT PASSER,$784.76 
BMC,Brookwood Medical Center ,SUT RETREIVER,$805.84 
BMC,Brookwood Medical Center ,SYS DIL TB BLN EUSTCHIAN,"$5,313.00 "
BMC,Brookwood Medical Center ,SYS ACCESS WATCHMAN,"$2,990.00 "
BMC,Brookwood Medical Center ,SYS INTRAGASTRIC BLLN,"$6,469.38 "
BMC,Brookwood Medical Center ,SYS LOADING ENVEO R,"$1,166.10 "
BMC,Brookwood Medical Center ,SYS RETRV TREVO XP PROVU,"$24,643.72 "
BMC,Brookwood Medical Center ,SYS DEL WATCHMAN W/DVC,"$129,347.83 "
BMC,Brookwood Medical Center ,SYS CLIP DELIV MITRACLIP,"$345,652.18 "
BMC,Brookwood Medical Center ,SYS DISCOGRAPHY,"$3,196.65 "
BMC,Brookwood Medical Center ,SYS GRFT DELIVERY,"$1,121.82 "
BMC,Brookwood Medical Center ,TB ASPIRATION INDIGO,"$1,198.03 "
BMC,Brookwood Medical Center ,TB FEED,$544.19 
BMC,Brookwood Medical Center ,TB GASTROSTOMY,$620.89 
BMC,Brookwood Medical Center ,TB CO2 INSUFFLATION,$498.18 
BMC,Brookwood Medical Center ,TB JEJUNOSTOMY,$920.91 
BMC,Brookwood Medical Center ,TB URET CONNCT,$798.52 
BMC,Brookwood Medical Center ,TISSUE EXPANDER,"$5,048.11 "
BMC,Brookwood Medical Center ,TMJ MANDIB REHAB,"$2,662.89 "
BMC,Brookwood Medical Center ,TOURNIQUET VASC,$64.50 
BMC,Brookwood Medical Center ,TRNSDU DOME,"$1,065.85 "
BMC,Brookwood Medical Center ,TRY BRACHYTHERAPY CATH,"$10,448.56 "
BMC,Brookwood Medical Center ,TUBING ARTHRO IR,$760.29 
BMC,Brookwood Medical Center ,TUBING INSUFLTR,$160.71 
BMC,Brookwood Medical Center ,UTERINE ELEVATOR,$423.76 
BMC,Brookwood Medical Center ,UTERINE INJECTOR,$450.15 
BMC,Brookwood Medical Center ,VLV ANTIREFLUX,$536.03 
BMC,Brookwood Medical Center ,WAND ARTHRO BIPOLAR DISP,$475.30 
BMC,Brookwood Medical Center ,WAND ARTHRO VAPOR,"$1,777.49 "
BMC,Brookwood Medical Center ,WIRE CERCLAGE,$13.93 
BMC,Brookwood Medical Center ,WIREGDE AMPLTZ,$149.90 
BMC,Brookwood Medical Center ,DVC NEEDLE GUIDE VASCULR,"$2,699.32 "
BMC,Brookwood Medical Center ,KT BX PASSIVE NDL,"$1,769.80 "
BMC,Brookwood Medical Center ,KT DISP 3.5MM PUSHLOCK,$513.71 
BMC,Brookwood Medical Center ,KT INSERT PERC 2.9 PSHLK,$801.86 
BMC,Brookwood Medical Center ,KT ACCESSRY PASS ELEVATR,$831.97 
BMC,Brookwood Medical Center ,KT SHNT CRANIAL NON-INVS,"$1,840.79 "
BMC,Brookwood Medical Center ,KT SHTH LASER GLIDELIGHT,"$9,460.47 "
BMC,Brookwood Medical Center ,ANCH LEAD SPINL STIM,"$4,320.66 "
BMC,Brookwood Medical Center ,PRB BLOOD FLOW,$609.42 
BMC,Brookwood Medical Center ,SHTH GUID DEFLCT STEERBL,"$2,535.52 "
BMC,Brookwood Medical Center ,SYS CARDIOPLEGIA DEL,$833.59 
BMC,Brookwood Medical Center ,SYS DEL CATH ENVEO R,"$9,298.90 "
BMC,Brookwood Medical Center ,SYS OPTICL ACCES FX NBLD,$184.55 
BMC,Brookwood Medical Center ,SYS PERIPH INFUS MACH4,"$10,265.98 "
BMC,Brookwood Medical Center ,SYS THROMB SOLENT DISTA,"$6,489.35 "
BMC,Brookwood Medical Center ,SYS TISS REMVL HYSTERSCP,"$5,124.37 "
BMC,Brookwood Medical Center ,SYS TISSUE REMOVAL TX1,"$1,699.10 "
BMC,Brookwood Medical Center ,APPL TIP,$176.47 
BMC,Brookwood Medical Center ,BALLN THERML ABLATN DISP,"$3,911.57 "
BMC,Brookwood Medical Center ,BLD RETRACTOR DEEP,$440.70 
BMC,Brookwood Medical Center ,BLD PLASMA,"$1,051.83 "
BMC,Brookwood Medical Center ,BLD ELECTR EXT,$292.66 
BMC,Brookwood Medical Center ,TUBING/BLOOD WARM COIL,$465.66 
BMC,Brookwood Medical Center ,TISS REINFORCMNT BIO-A 2,"$2,638.17 "
BMC,Brookwood Medical Center ,BND ELASTC 2/3S,$8.05 
BMC,Brookwood Medical Center ,BND FETAL MNTR,$74.49 
BMC,Brookwood Medical Center ,CBL CONN TRANSSEPTL NDL,$475.41 
BMC,Brookwood Medical Center ,CANISTER SUCT,$63.37 
BMC,Brookwood Medical Center ,CAUT COAG SUC TB,$244.89 
BMC,Brookwood Medical Center ,CAUT COAG SUCT,$745.75 
BMC,Brookwood Medical Center ,CAUT HOOK,"$1,597.03 "
BMC,Brookwood Medical Center ,CAUT PEN+TIP,$296.02 
BMC,Brookwood Medical Center ,CAUT TIP CLEANER,$17.25 
BMC,Brookwood Medical Center ,CAUT TIP EXTEND,$74.58 
BMC,Brookwood Medical Center ,CAUT VASECTOR,$134.70 
BMC,Brookwood Medical Center ,CLIP GASTRIC CLOSURE,"$1,807.63 "
BMC,Brookwood Medical Center ,CLMP COVER,$124.96 
BMC,Brookwood Medical Center ,COMPRESN FT GARMNT,$998.16 
BMC,Brookwood Medical Center ,COTTON ROLL 1LB,$108.36 
BMC,Brookwood Medical Center ,CUFF TOURNIQUET,$511.96 
BMC,Brookwood Medical Center ,DECANTER VIAL,$68.12 
BMC,Brookwood Medical Center ,DEV HAND ACCESS LAP,"$2,132.46 "
BMC,Brookwood Medical Center ,DEV LAP SEAL/DIV,"$2,977.10 "
BMC,Brookwood Medical Center ,DEV LAP VES SEAL,"$1,559.61 "
BMC,Brookwood Medical Center ,DEV TUNNELER,$575.87 
BMC,Brookwood Medical Center ,DRN SYSTEM II EXT,$793.34 
BMC,Brookwood Medical Center ,DRN CHEST,"$1,115.86 "
BMC,Brookwood Medical Center ,DRN HEMO TUBE,$294.27 
BMC,Brookwood Medical Center ,DRN JACKPRAT,$334.68 
BMC,Brookwood Medical Center ,DRN JP W RESV,$508.93 
BMC,Brookwood Medical Center ,DRN RESRVR,$809.86 
BMC,Brookwood Medical Center ,DRN SUMP,$85.12 
BMC,Brookwood Medical Center ,DRN SUMP SALEM,$197.52 
BMC,Brookwood Medical Center ,DRN SUPRA PUBI,$734.70 
BMC,Brookwood Medical Center ,DRSG FM 16SQ IN < WO BRD,$73.01 
BMC,Brookwood Medical Center ,DRSG HYDROGL 16-48SQ WO,$384.95 
BMC,Brookwood Medical Center ,DRSG HYDROGL 48SQ W/BRD,$169.05 
BMC,Brookwood Medical Center ,DRSG HYDROGL WND GEL FLO,$62.48 
BMC,Brookwood Medical Center ,DRSG SPEC ABS 48SQ > W/B,$137.06 
BMC,Brookwood Medical Center ,DRSG TRANSP FLM 16SQ <,$351.84 
BMC,Brookwood Medical Center ,ELCTRD LOOP,$242.76 
BMC,Brookwood Medical Center ,ELCTRD LOOP 2,"$1,360.45 "
BMC,Brookwood Medical Center ,GAS INTRAOCULAR PER USE,$397.08 
BMC,Brookwood Medical Center ,GW ROTOBLADER,$404.54 
BMC,Brookwood Medical Center ,IMPERVS STOCKIN,$227.37 
BMC,Brookwood Medical Center ,INTRO CATH,$905.46 
BMC,Brookwood Medical Center ,KNF CARPEL TNL,"$1,460.81 "
