Charge / Procedure Number,Billing Description,CDM Price
2782568,PHOTOTHERAPY,138.60
2794567,Aerosol Delivery Device,288.50
2794568,Chest Physiotherapy,498.90
2794569,Breath Hold,519.00
2802623,TUBERCULIN PURIFIED PROTEIN DERIVATIVE,44.90
28123772,CT Hand w/ + w/o Contrast Left,"3,036.70"
28123772{2},Report,"1,144.90"
28123776,CT Hand w/ + w/o Contrast Right,"3,036.70"
28123776{2},Report,"1,144.90"
28123780,CT Hand w/ Contrast Left,"2,214.90"
28123780{2},Report,431.10
28123784,CT Hand w/ Contrast Right,"2,214.90"
28123784{2},Report,431.10
28123906,ANA Cx,277.90
28124010,Alcohol and/or Drug Assess-1 unit,112.40
28124016,Behav Health Screen-AST -1 unit,150.90
28124020,Integ MH/SA Intake -1 unit,337.10
28124024,Mental Health Intake Assessment,196.90
28124028,Med Eval -NOT Rcvg Meth Tx -1 unit,337.10
28124032,DX Psych Assess/Interview -1 unit,236.50
28124036,Inter Dx Psych Assess -1 unit,236.50
28124040,Individual Psychotherapy -30 min,121.20
28124044,Indiv Psychotherapy Child -30 min,121.20
28124048,Fam therapy WO Pt Pres -30 min,77.00
28124052,Fam therapy W Pt Present -30 min,218.30
28124056,Multi FamPsychotherapy -30 min,87.70
28124060,Group Psychotherapy -30 min.,266.40
28124067,Psych Testing by Psych/Phys-1 hr,112.40
28124075,Psych Test by Psych/Phys-15 min,27.80
28124079,Neuropsych Test-Psych/Phys-15m,27.80
28124083,Neuropsych Test-Psych/Phys-1 hr,112.40
28124087,Case Management -15 min,18.20
28124091,Thera BH Serv Child Ind -15 min,19.30
28124095,Thera BH Serv Child Group-15 min,9.60
28124099,Thera BH Serv Fam W Child-15 min,19.30
28124103,Thera BH Serv Fam WO Child-15 m,19.30
28124107,Comp Comm Su Serv Ind Adult-15 min,19.30
28124111,Comp Comm Su Serv Gr Ad-15 min,9.60
28124115,Peer Support Serv Ind Adult-15 min,19.30
28124119,Peer Su Serv Fam W Child-15 min,19.30
28124123,Peer Su Serv Fam WO Child-15 m,19.30
28124131,Peer Support Serv Ind Child-15 min,19.30
28124135,Recipient Support Services-15 min,9.60
28124139,Res Sub Tx-Clin Man Med-1 unit,252.50
28124143,Short Term Crisis Interv Serv 1 hr,103.80
28124151,Shrt Term Cris Interv Serv-15 m,25.70
28124155,Short Term Crisis Stab -15 min,19.30
28124162,Medication Management  15 MIN,84.50
28124166,O. Med Admin Dir Obs ON-1 unit,22.50
28124170,O. Med Admin Dir Obs OFF-1 unit,34.20
28124174,Client Status Review -1 unit,44.90
28124183,SBIRT 15-30 min-Charge,47.10
28124190,Telehealth Facil Fee -1 unit,70.60
28124194,Psychiatric AssesVTC -1 unit,236.50
28124198,Medication Manag VTC  15 MIN,84.50
281844011,TPO Abs,114.00
28257359,CT Hip w/ + w/o Contrast Left,"1,621.20"
28257359{2},Report,251.80
28257363,CT Hip w/ + w/o Contrast Right,"1,621.20"
28257363{2},Report,251.80
28257367,CT Hip w/ Contrast Left,"2,498.90"
28257367{2},Report,352.80
28257371,CT Hip w/ Contrast Right,"2,498.90"
28257371{2},Report,352.80
28257415,CT Humerus w/ + w/o Contrast Left,"3,036.70"
28257415{2},Report,"1,144.90"
28257419,CT Humerus w/ + w/o Contrast Right,"3,036.70"
28257419{2},Report,"1,144.90"
28257423,CT Humerus w/ Contrast Left,"2,214.90"
28257423{2},Report,431.10
28257427,CT Humerus w/ Contrast Right,"2,214.90"
28257427{2},Report,431.10
28257478,CT IAC w/ + w/o Contrast,"3,324.50"
28257478{2},Report,515.70
28257482,CT IAC w/ Contrast,"2,454.60"
28257482{2},Report,546.30
28257524,CT Knee w/ + w/o Contrast Left,"1,621.20"
28257524{2},Report,251.80
28257528,CT Knee w/ + w/o Contrast Right,"1,621.20"
28257528{2},Report,251.80
28257532,CT Knee w/ Contrast Left,"2,498.90"
28257532{2},Report,352.80
28257536,CT Knee w/ Contrast Right,"2,498.90"
28257536{2},Report,352.80
28257779,CT Limited or Localized F/U Study,"1,111.70"
28257779{2},Report,251.80
28257827,CT Lower Extremity w/+w/o Contrast Left,"1,621.20"
28257827{2},Report,251.80
28257831,CT Lower Extremity w/+w/o Contrast Right,"1,621.20"
28257831{2},Report,251.80
28257835,CT Lower Extremity w/ Contrast Left,"2,498.90"
28257835{2},Report,352.80
28257839,CT Lower Extremity w/ Contrast Right,"2,498.90"
28257839{2},Report,352.80
28257880,CT Maxillofacial w/ + w/o Contrast,"3,011.00"
28257880{2},Report,328.50
28257884,CT Maxillofacial w/ Contrast,"2,558.30"
28257884{2},Report,509.50
28257979,CT Orbit Sella etc. w/ + w/o Contrast,"3,324.50"
28257979{2},Report,515.70
28257983,CT Orbit Sella etc. w/ Contrast,"2,454.60"
28257983{2},Report,546.30
28257990,CT Pelvis w/ + w/o Contrast,"1,742.00"
28257990{2},Report,311.40
28257994,CT Pelvis w/ Contrast,"2,750.20"
28257994{2},Report,405.00
28258002,CT Shoulder w/ + w/o Contrast Left,"3,036.70"
28258002{2},Report,"1,144.90"
28258006,CT Shoulder w/ + w/o Contrast Right,"3,036.70"
28258006{2},Report,"1,144.90"
28258010,CT Shoulder w/ Contrast Left,"2,214.90"
28258010{2},Report,431.10
28258014,CT Shoulder w/ Contrast Right,"2,214.90"
28258014{2},Report,431.10
28258060,CT Sinus w/ + w/o Contrast,"3,011.00"
28258060{2},Report,328.50
28258064,CT Sinus w/ Contrast,"2,558.30"
28258064{2},Report,509.50
28258838,CT Soft Tissue Neck w/ + w/o Contrast,"3,696.10"
28258838{2},Report,568.90
28258842,CT Soft Tissue Neck w/ Contrast,"2,788.70"
28258842{2},Report,540.40
28258850,CT Tibia/Fibula w/ + w/o Contrast Left,"1,621.20"
28258850{2},Report,251.80
28258854,CT Tibia/Fibula w/ + w/o Contrast Right,"1,621.20"
28258854{2},Report,251.80
28258858,CT Tibia/Fibula w/ Contrast Left,"2,498.90"
28258858{2},Report,352.80
28258862,CT Tibia/Fibula w/ Contrast Right,"2,498.90"
28258862{2},Report,352.80
28259407,CT Upper Extremity w/+w/o Contrast Left,"3,036.70"
28259407{2},Report,"1,144.90"
28259411,CT Upper Extremity w/+w/o Contrast Right,"3,036.70"
28259411{2},Report,"1,144.90"
28259415,CT Upper Extremity w/ Contrast Left,"2,214.90"
28259415{2},Report,431.10
28259419,CT Upper Extremity w/ Contrast Right,"2,214.90"
28259419{2},Report,431.10
28259446,CT Wrist w/ + w/o Contrast Left,"3,036.70"
28259446{2},Report,"1,144.90"
28259450,CT Wrist w/ + w/o Contrast Right,"3,036.70"
28259450{2},Report,"1,144.90"
28259454,CT Wrist w/ Contrast Left,"2,214.90"
28259454{2},Report,431.10
28259458,CT Wrist w/ Contrast Right,"2,214.90"
28259458{2},Report,431.10
28262133,US Guided Needle Placement S&I,"1,308.90"
28262133{2},US Guided Needle Placement S&I,"1,179.10"
28262133{3},Report,382.40
28262137,US Head/Neck Soft Tissue,852.80
28262137{2},Report,193.60
28262141,US Left Lower Quadrant,268.50
28262141{2},Report,115.10
28262145,US Left Upper Quadrant,268.50
28262145{2},Report,115.10
28262149,US Pregnancy Nuchal Measure 1st Trimest,301.70
28262149{2},Report,129.50
28262153,US Right Lower Quadrant,268.50
28262153{2},Report,115.10
28262157,US Right Upper Quadrant,268.50
28262157{2},Report,115.10
28267385,XR Coccyx,504.00
28267385{2},Report,80.80
28267389,XR Esophagus,805.90
28267389{2},Report,125.90
28267393,XR Foreign Body Loc Eye Left,138.70
28267393{2},Report,96.20
28267397,Report,96.20
28267397{2},XR Foreign Body Loc Eye Right,0.00
28267401,XR Gastrografin Enema,"1,344.50"
28267401{2},Report,198.40
28267405,XR Orbits Complete Left,187.30
28267405{2},Report,80.30
28267409,XR Orbits Complete Right,187.30
28267409{2},Report,80.30
28267413,XR Spine Thoracic Minimum 4 Views,106.60
28267413{2},Report,45.70
28267417,XR Upper GI + KUB,872.10
28267417{2},Report,143.40
28267421,XR Upper GI w/ Air Contrast + KUB,735.10
28267421{2},Report,267.40
28267425,XR Upper GI w/ Gastrografin,"1,150.30"
28267425{2},Report,156.80
28267982,XR Sacrum,504.00
28302604,After Care Follow Up Visit No Charge,0.00
28302621,After Hours Visit,263.20
28302625,Critical Care 1st 30-74 mins,"1,026.10"
28302629,Critical Care each addl 30 mins,512.50
28302633,Evaluation And Management Unlisted,39.60
28302637,Home Visit Level 1,141.20
28302644,Home Visit Level 2,218.30
28302648,Home Visit Level 3,322.10
28302652,Home Visit Level 4,504.00
28302656,Inpatient Consultation Level 1,160.50
28302660,Inpatient Consultation Level 2,245.00
28302668,Inpatient Consultation Level 3,374.50
28302672,Inpatient Consultation Level 4,541.40
28302680,Inpatient Consultation Level 5,654.80
28302688,Life Insurance Exam,310.30
28302698,Med Team Conf no Direct Contact 30 mins,172.30
28302703,Med Team Conf w/Direct Contact 30 mins,129.50
28302708,Neuromuscular Reeducation,183.00
28302712,Nursing Home Visit 15-29 mins,191.50
28302720,Outpatient Consultation Level 1,230.10
28302724,Outpatient Consultation Level 2,294.30
28302728,Outpatient Consultation Level 3,375.60
28302732,Outpatient Consultation Level 4,491.10
28302736,Outpatient Consultation Level 5,619.50
28302748,Outpatient Visit Level 1 Est,216.00
28302748{2},Outpatient Visit Level 1 Est,86.70
28302756,Outpatient Visit Level 1 New,196.90
28302756{2},Outpatient Visit Level 1 New,149.80
28302760,Outpatient Visit Level 2 Est,236.40
28302760{2},Outpatient Visit Level 2 Est,124.10
28302764,Outpatient Visit Level 2 New,216.00
28302764{2},Outpatient Visit Level 2 New,185.10
28302768,Outpatient Visit Level 3 Est,315.20
28302768{2},Outpatient Visit Level 3 Est,157.30
28302780,Outpatient Visit Level 3 New,315.20
28302780{2},Outpatient Visit Level 3 New,241.80
28302784,Outpatient Visit Level 4 Est,673.60
28302784{2},Outpatient Visit Level 4 Est,227.90
28302792,Outpatient Visit Level 4 New,369.80
28302792{2},Outpatient Visit Level 4 New,344.50
28302800,Outpatient Visit Level 5 Est,567.90
28302800{2},Outpatient Visit Level 5 Est,364.90
28302816,Outpatient Visit Level 5 New,549.60
28302816{2},Outpatient Visit Level 5 New,466.50
28302828,Phone call 11-20 mins,65.30
28302836,Phone call 21-30 mins,130.50
28302840,Phone call 5-10 mins,163.70
28302853,Prolonged Encounter no Direct Pt Contact 1st hr,525.40
28302859,Prolonged Encounter no Direct Pt Contact each addl,263.20
28302865,Prolonged Encounter w/Direct Pt Contact 1st hr,548.90
28302877,Prolonged Encounter w/Direct Pt Contact each addl,275.00
28302885,Risk Factor Counseling approx 15 mins,180.80
28302890,Risk Factor Counseling approx 30 mins,303.90
28302915,SBIRT intervention 30+ mins,86.70
28302919,Well Child Exam less than 1 yr Est,186.20
28302924,Well Child < 1yr Est. pt.,214.00
28302937,Well Child Exam 12-17 yrs Est,295.30
28302953,Well Child Exam 12-17 yrs New,356.30
28302958,Well Child Exam 1-4 yrs Est,202.20
28302963,Well Child Exam 1-4 yrs New,233.30
28302972,Well Child Exam 5-11 yrs Est,219.40
28302977,Well Child Exam 5-11 yrs New,263.20
28302982,Well Exam 65 or greater Est,180.80
28302987,Well Exam 65 or greater New,175.50
28302999,Well Exam 18-39 yrs Est,185.10
28303004,Well Exam 18-39 yrs New,388.40
28303009,Well Exam 40-64 yrs Est,185.10
28303018,Well Exam 40-64 yrs New,438.70
28303034,Work Related/Med Disability Exam,344.50
28303042,Re-Assess. And Subsequent Intervention; Face to Fa,99.50
28303046,Re-Assess. And Subsequent Intervention; Face to Fa,53.50
28303050,Self Management Training Services; Individual; 30m,141.20
28303054,Self Management Training Services; Group Session;,77.00
28303062,Initial Assess. And Intervention; Face to Face; Ea,89.10
28303066,Re-Assess. And Intervention; Face to Face; Each 15,69.60
28303074,Group (2 or more Individuals); Each 30min,40.10
28303086,Counseling Individual; 45min,171.70
28303090,Counseling Individual; 60min,367.30
28303094,Group Counseling ; 30min,165.90
28303106,Assessment for Hearing Aid,157.30
28303110,Hearing Aid Check; One Ear,168.70
28303114,Ear Protector Eval,91.00
28303118,Intermediate Eye Exam New Pt.,193.70
28303126,Comprehensive Eye Exam New Pt.,254.70
28303130,Intermediate Eye Exam Est Pt.,181.90
28303134,Comprehensive Eye Exam Est Pt.,223.60
28324079,MEASURED FORCED VITAL CAPACITY,118.20
28334787,Treatment of superficial wound dehiscence; simple,458.00
28334795,Cast Application Shoulder to Hand,375.60
28334801,Cast Application; Elbow To Finger (Short Arm),290.00
28334812,Long Arm Splint (Shoulder to Hand),239.70
28334823,Short Arm Splint (Forearm to Hand),436.60
28334829,Finger Splint,436.60
28334839,Strapping (Shoulder),137.00
28334845,Long Leg Splint (Thigh to Ankle/Toe),341.30
28334851,Short Leg Splint (Calf to Foot),222.60
28334862,Strapping (Toes),156.20
28334867,Unna Boot application,191.50
28334877,Object Stuck in Nose Removed,449.40
28334943,Destruct benign lesions not skin tag or cut vasc l,204.40
28334948,Destruct Malignant Lesion; Face/Ear/Eyelid/Nose/Li,719.00
28334952,Destruct Malignant Lesion; Face/Ear/Eyelid/Nose/Li,222.60
28334956,Destruct Malignant Lesion; Scalp/Neck/Hand/Foot gr,530.70
28334960,Destruct Malignant Lesion; Scalp/Neck/Hand/Foot 0.,246.10
28334964,Destruct Malignant Lesion; Trunk/Arm/Leg greater t,400.20
28334968,Destruct Malignant Lesion; Trunk/Arm/Leg  0.5 cm o,170.10
28334972,Destruct benign lesions not skin tag or cut vasc l,251.50
28334999,Sm Dressing &/Or Debrid W/O Anes,294.30
28335008,Exc Mal Les Face Ears Nose Lips >4.0Cm,991.90
28335012,Exc Mal Les Face Ears Nose Lips 0.5 cm or less,303.90
28335016,Exc Mal Les Scalp Neck Hand Foot greater than 4 cm,733.00
28335020,Exc Mal Les Scalp Neck Hand Foot 0.5 cm or less,292.10
28335024,Exc Mal Les Trunk Arm Leg greater than 4 cm,787.50
28335028,Excise Lesion Face Ear Nose greater than 4 cm,796.10
28335035,Excise Lesion Scalp Neck Hand Foot greater than 4,670.90
28335041,Excise Lesion Trunk Arm Leg greater than 4 cm,592.80
28335051,Intermediate Repair Wounds; Scalp Trunk Extremitie,806.80
28335056,"Shave Lesion Trunk Arms Legs, Single greater than",187.30
28335062,"Destruct Premalignant Lesion, 1st",134.80
28335066,"Destruct Premalignant Lesion, 2-14, each",48.20
28335070,Tympanostomy,662.30
28335081,Manual Vacuum Aspiration,893.50
28335090,Apply fluoride varnish,0.00
28335094,"Screening, Pure Tone, Air Only",47.10
28347326,Aph FFP ACDA,112.40
28347750,PTA; Air Only,149.70
28347754,PTA; Air and Bone,414.50
28347758,Speech Audiometry Threshold,149.70
28347762,Speech Audiometry Threshold; W SR,191.20
28347766,Comprehensive Audiometry Threshold; W SR,437.10
28347770,Visual Reinforcement Audiometry,160.50
28347774,Conditioned Play Audiometry,178.20
28347783,Tone Decay Test,128.40
28347787,Use Vertical Electrodes (add to CVT),216.10
28347791,Stenger Pure Tone,134.80
28347795,Stenger Speech Test,155.20
28347799,Auditory EP; Comprehensive,438.70
28347803,Tympanometry and Reflex Threshold,144.50
28347807,Tympanometry,125.90
28347811,Acoustic Reflex Threshold Test,134.80
28347815,OAE; Limited,318.30
28347819,OAE; Comprehensive,505.00
28347823,Hearing Aid Check; Both,303.40
28347827,Electro Hearing Aid Test; One Ear,184.10
28347831,Electro Hearing Aid Test; Both,289.90
28347835,Hearing Aid Exam; One Ear,382.40
28347839,Hearing Aid Exam; Both,573.70
28347843,Remove Impacted Ear Wax,215.10
28347847,Central Auditory FCN; Initial 60min,189.40
28347851,Auditory EP; Limited,317.80
28347855,Determine Refraction,83.50
28347859,Gonioscopy,129.50
28347863,Limited Visual Field Exam,165.90
28347867,Intermediate Visual Field Exam,202.20
28347871,Extended Visual Field Exam,336.00
28347875,Fundus Photography,269.60
28347879,Extended Color Field Exam,232.20
28347883,Scan Computerized DX Imaging ANT Segment w/ Interp,86.70
28347887,Scan Computerized DX Imaging Post Segment w/ Inter,108.10
28347891,Scan Computerized DX Imaging Post Segment w/ Inter,108.10
28347895,REM FB Conjunctival Superficial,171.20
28347899,REM FB EXT Eye; Corneal; w/o Slit Lamp,307.10
28347903,REM FB  EXT Eye; Corneal; w/ Slit Lamp,338.10
28347907,Epilation By Forceps,265.40
28347911,Epilation By Electrosurgery,291.00
28347915,Closure LAC Punctum; By Plug (Each),284.60
28347919,Dilation Of LAC Punctum; w/ or w/o Irrigate,398.00
28347923,Corneal Ultrasound DX Corneal Pachymetry,117.70
28389311,"Repair Wound Face Eyelids Ears Nose Lips, Simple 2",154.10
28474120,Endoscopy,596.00
28474188,Breast Abcess,"1,114.90"
28474243,loop electrosurgical excision procedure -SURG,387.30
28475819,Vasectomy,898.80
28477345,Mini-Lap Tubal Ligation,814.30
28477616,Initial Admin Charge 90471,34.40
28477616{2},Addl Admin Charge 90472,24.90
28477628,Initial Admin Charge 90471,34.40
28477628{2},G0009 Medicare,28.00
28477628{3},Addl Admin Charge 90472,24.90
28477665,Initial Admin Charge 90471,34.40
28477665{2},G0010 Medicare,28.00
28477665{3},Addl Admin Charge 90472,24.90
28477727,Initial Admin Charge 90471,34.40
28477727{2},G0008 Medicare,28.00
28477727{3},Addl Admin Charge 90472,24.90
28477904,Initial Admin Charge 90473,31.00
28477904{2},Addl Admin Charge 90474,22.50
28477943,IV Push Initial 96374,263.70
28477943{2},IV Push Subsequent Same drug 96376,260.10
28477943{3},IV Push Subsequent new drug 96375,235.20
28477943{4},IM/SQ Injection 96372,149.70
28479358,Ectopic Pregnancy,"2,172.10"
28480762,Essure w/ Hysteroscopy,"4,293.90"
28480805,Hysteroscopy Surg,967.30
28480893,Spark's Sling,"1,806.20"
28482240,Colpoclesises,"1,293.60"
28482550,Hymenectomy,470.80
28483335,Flex Sig Endo,510.40
28484444,Toenail excision,436.60
28485364,HPV HighRisk,118.80
28486356,ED Arterial Cath for Sampling/Monitoring/Infusion,263.20
28486367,ED Arterial Puncture for Sampling only,40.70
28486375,ED Cricothyroidotomy (Tracheostomy),"1,886.40"
28486379,ED Interrogate/Evaluate Implantable Cardioverter D,230.40
28486383,ED Interrogate/Evaluate Pacemaker,541.40
28486387,"ED Intubation, Endotracheal",290.00
28486391,ED Remove Implantable Contraceptive Capsule,321.00
28486395,Remove Nexplanon,321.00
28486399,ED IUD Removal,186.20
28486403,"ED Epistaxis Control, Anterior, Complex",208.70
28486407,"ED Epistaxis Control, Anterior, Simple",147.70
28486411,"ED Epistaxis Control, Posterior, Initial",264.30
28486415,"ED Epistaxis Control, Posterior, Subsequent",342.40
28486427,"ED Dress/Debride Partial Thick Burn >5% BSA, no An",326.60
28486431,"ED Dress/Debride Partial Thick Burn 10% BSA, no An",328.50
28486435,ED Debride Wound Non-Selective no Anesth,339.70
28486439,ED Debride Skin to Bone,596.00
28486443,ED Debride Skin to Muscle,398.00
28486447,ED Debride Skin to Subq,150.90
28486451,"ED Debride Wound at Open Fracture/Dislocation, Ski",692.30
28486455,"ED Debride Wound at Open Fracture/Dislocation, Ski",749.00
28486459,ED Pack Wound Dehiscence Superficial,341.30
28486467,ED PFT (Spirometry),519.00
28486471,ED Ankle Brachial Index (ABI),635.60
28486475,"ED Anoscopy Diagnostic, Simple",283.60
28486479,ED Application of A Modality To 1 Or More Areas; H,102.70
28486483,ED Apply Cast Brace Long Leg,251.50
28486487,ED Apply Cast Long Arm,375.60
28486491,ED Apply Cast Long Leg,495.40
28486495,ED Apply Cast Short Arm,290.00
28486499,ED Apply Cast Short Leg,409.80
28486503,ED Apply Cast Finger,204.40
28486507,ED Apply Cylinder Cast (Thigh To Ankle),212.90
28486511,"ED Apply Splint Finger, Dynamic",239.70
28486515,"ED Apply Splint Finger, Static",436.60
28486519,"ED Apply Splint Short Arm, Dynamic",272.90
28486523,"ED Apply Splint Short Arm, Static",436.60
28486527,ED Apply Splint Long Arm,239.70
28486531,ED Apply Splint Short Leg,222.60
28486535,ED Apply Splint Long Leg,341.30
28486539,ED Apply Walking Cast Long Leg,545.70
28486543,ED Apply Walking Cast Short Leg,478.30
28486547,ED Apply Unna Boot,191.50
28486551,"ED Arthrocentesis, Aspirate/Inject Major Joint/Bur",303.90
28486555,"ED Arthrocentesis, Aspirate/Inject Small Joint/Bur",223.60
28486559,ED Aspirate Bladder (Suprapubic Cath),102.70
28486563,ED Foreskin (Penis) Manipulation,150.90
28486567,ED Bladder Scan Post Void Residual (PVR),300.70
28486571,ED Irrigate Bladder,116.60
28486575,ED Aspirate Ganglion Cyst(s),239.70
28486579,"ED Burn first degree, Initial Treatment",118.80
28486583,ED Excise Bartholin's Gland/Cyst,230.10
28486587,ED Drain Abscess Lymph Node Simple,449.40
28486591,ED Evacuate Subungual Hematoma,77.00
28486595,ED I&D Abscess Bartholin Gland,230.10
28486599,ED I&D Abscess Ischio/Perirectal,984.40
28486603,"ED I&D Abscess Perianal, Superficial",233.30
28486607,ED Incision and Drainage (I&D) Abscess Perianal,233.30
28486611,ED I&D Abscess Peritonsillar,338.10
28486615,ED I&D Abscess Rectal,379.90
28486619,"ED I&D Abscess Tongue, Lingual",273.90
28486623,"ED I&D Abscess/Hematoma Shoulder, Deep",616.30
28486627,"ED I&D Abscess/Hematoma, Forearm/Wrist, Deep","1,221.90"
28486631,"ED I&D Abscess/Hematoma, Leg/Ankle, Deep",950.20
28486635,"ED I&D Abscess/Hematoma, Upper Arm/Elbow, Deep",523.20
28486639,ED I&D Pilonidal Cyst Simple,241.80
28486643,ED I & D Abscess Simple or Single,315.70
28486647,"ED I&D Thrombosed Hemorrhoid, External",258.90
28486651,"ED I&D Wound Infection, Complex Post-Op",428.00
28486655,ED Puncture Aspirate Abscess/Hemtoma/Cyst,389.50
28486659,"ED Interpret EKG Rhythm Strip only, 1-3 leads",19.30
28486663,"ED Perform and Interpret EKG, 12 Lead",168.30
28486667,ED Laryngoscopy Direct Diagnostic Newborn,401.30
28486671,ED Laryngoscopy Direct Diagnostic Non-Newborn,409.80
28486675,ED Laryngoscopy Direct for Aspiration,281.40
28486679,ED Laryngoscopy Indirect Diagnostic,120.90
28486683,ED Laryngoscopy Indirect w/Removal Foreign Body,330.60
28486687,ED Lumbar Puncture (LP) Diagnostic,274.40
28486691,ED Lumbar Puncture (LP) Therapeutic,289.80
28486695,ED Reduce Dislocation Shoulder,672.00
28486699,ED Reduce Dislocation Ankle no Anesth,878.50
28486703,ED Closed treatment of ankle dislocation; without,878.50
28486707,ED Treatment of closed elbow dislocation; without,"1,022.90"
28486711,ED Treat Dislocation Distal Radioulnar w/Manip,950.20
28486715,ED Treat Dislocation Lunate w/Manip,"1,129.90"
28486719,"ED Treat Dislocation MCP, Single w/Manip no Anesth",713.70
28486723,"ED Treat Dislocation MCP, Single w/Manip w/Anesth",886.00
28486727,ED Closed treatment of knee dislocation; without a,"1,102.10"
28486731,"ED Treat Dislocation IP Joint, Single w/Manip no A",599.20
28486735,"ED Treat Dislocation IP Joint, Single w/Manip w/An",813.20
28486739,ED Reduce Dislocation IP Joint no Anesth,216.10
28486743,ED Reduce Dislocation MTP Joint no Anesth,273.90
28486747,ED Reduce Dislocation Prox TibFib Joint no Anesth,937.30
28486751,ED Reduce Dislocation Prox TibFib Joint w/Anesth,821.80
28486755,ED Reduce Dislocation Talotarsal Joint no Anesth,342.40
28486759,ED Reduce Dislocation Tarsal Bone no Anesth,441.90
28486763,ED Reduce Dislocation Tarsometatarsal Joint no Ane,441.90
28486767,ED Reduce Fracture Sesamoid,240.80
28486771,ED Reduce Fracture Wt Bearing Articular Portion of,"1,198.40"
28486775,ED Removal of Object from Mouth,318.90
28486779,"ED Remove Foreign Body Conjunctiva, Superficial",171.20
28486783,ED Remove Foreign Body External Eye,132.70
28486787,ED Remove Embedded Foreign Body Eyelid,354.20
28486791,"ED Remove Foreign Body Foot, Complicated",939.50
28486795,ED Remove Foreign Body Foot,333.80
28486799,"ED Remove Foreign Body Muscle/Tendon Sheath, Deep/",609.90
28486803,ED Remove Foreign Body Pharynx,329.60
28486807,"ED Remove Foreign Body, Ext Auditory Canal",193.60
28486811,ED Remove Cerumen (Earwax) Impaction,172.30
28486815,"ED Remove Foreign Body, Intranasal",492.20
28486819,"ED Remove Foreign Body, Muscle/Tendon Sheath, Simp",694.40
28486823,ED Remove Foreign Body,492.20
28486827,ED Repair Nail Bed,"1,019.70"
28486831,"ED Remove Nail & Nail Matrix, Partial/Complete for",834.60
28486835,"ED Remove Nail, Simple, 1st",402.30
28486839,ED Removal of Partially Intact Nail,402.30
28486843,ED Removal of Dead Skin/Ingrown Toenail,494.30
28486847,ED Remove Pin/Screw/Metal Band/Nail/Rod/Plate/Buri,"1,479.80"
28486851,ED Remove Pin/Screw/Metal Band/Nail/Rod/Plate/Buri,"1,148.10"
28486858,ED Remove/Bivalve Gauntlet Boot or Body Cast,137.00
28493479,ED Remove/Bivalve Cast Full Arm Full Leg,157.30
28493487,ED Remove/Repair Windowing of Cast,122.00
28493495,"ED Repair Wound Eyelids Ears Nose Lips, Complex 1.",780.00
28493499,"ED Repair Wound Eyelids Ears Nose Lips, Complex 2.","1,051.80"
28493510,"ED Repair Wound Eyelids Ears Nose Lips, Complex ea",360.60
28493514,"ED Repair Wound Face Eyelids Ears Nose Lips, Inter",421.60
28493519,"ED Repair Wound Face Eyelids Ears Nose Lips, Inter",997.20
28493528,"ED Repair Wound Face Eyelids Ears Nose Lips, Inter",733.00
28493538,"ED Repair Wound Face Eyelids Ears Nose Lips, Inter",507.20
28493542,"ED Repair Wound Face Eyelids Ears Nose Lips, Inter",912.70
28493546,"ED Repair Wound Face Eyelids Ears Nose Lips, Inter",536.10
28493550,"ED Repair Wound Face Eyelids Ears Nose Lips, Inter",567.10
28493554,"ED Repair Wound Face Eyelids Ears Nose Lips, Simpl",154.10
28493562,"ED Repair Wound Face Eyelids Ears Nose Lips, Simpl",484.70
28493567,"ED Repair Wound Face Eyelids Ears Nose Lips, Simpl",363.80
28493573,"ED Repair Wound Face Eyelids Ears Nose Lips, Simpl",173.30
28493582,"ED Repair Wound Face Eyelids Ears Nose Lips, Simpl",419.40
28493587,"ED Repair Wound Face Eyelids Ears Nose Lips, Simpl",218.30
28493591,"ED Repair Wound Face Eyelids Ears Nose Lips, Simpl",270.70
28493595,ED Repair Wound Forehead Cheeks Chin Mouth Neck Ax,615.30
28493599,ED Repair Wound Forehead Cheeks Chin Mouth Neck Ax,697.60
28493603,"ED Repair Wound Neck Hand Foot Genitalia, Intermed",380.90
28493607,"ED Repair Wound Neck Hand Foot Genitalia, Intermed",830.30
28493611,"ED Repair Wound Neck Hand Foot Genitalia, Intermed",646.30
28493615,"ED Repair Wound Neck Hand Foot Genitalia, Intermed",491.10
28493619,"ED Repair Wound Neck Hand Foot Genitalia, Intermed",736.20
28493623,"ED Repair Wound Neck Hand Foot Genitalia, Intermed",528.60
28493627,"ED Repair Wound Scalp Arms Legs, Complex 1.1-2.5 c",600.30
28493631,"ED Repair Wound Scalp Arms Legs, Complex 2.6-7.5 c",800.40
28493635,"ED Repair Wound Scalp Neck Trunk Extremities, Simp",573.50
28493639,"ED Repair Wound Scalp Neck Trunk Extremities, Simp",402.30
28493644,"ED Repair Wound Scalp Neck Trunk Extremities, Simp",270.70
28493649,"ED Repair Wound Scalp Neck Trunk Extremities, Simp",163.70
28493654,"ED Repair Wound Scalp Neck Trunk Extremities, Simp",330.60
28493658,"ED Repair Wound Scalp Neck Trunk Extremities, Simp",202.20
28493663,"ED Repair Wound Scalp Trunk Extremities, Intermedi",370.20
28493670,"ED Repair Wound Scalp Trunk Extremities, Intermedi",806.80
28493674,"ED Repair Wound Scalp Trunk Extremities, Intermedi",587.40
28493679,"ED Repair Wound Scalp Trunk Extremities, Intermedi",475.10
