Mnemonic,Name, Std Price 
3200067134,S&I VENOUS SAMPLING,"$1,086.00 "
3200067135,X-RAY TRANSCATH THER EMOBILIZ,"$1,860.00 "
3200067137,REMOVE CVA DEV OBSTRUCT S&I,$713.00 
3200067138,TRANSCATH IV STENT RS&I,"$3,144.00 "
3200067143,S&I TRANSCATHETER BIOPSY,"$2,769.00 "
3200067147,X-RAY CONTROL CATHETER CHANGE,$623.00 
3200067148,ABSCESS DRAINAGE UNDER XRAY,"$1,114.00 "
3200067149,FL FLUOROSCOPY <1 HR,$491.00 
3200067150,FL FLUOROSCOPY >1 HR,"$1,002.00 "
3200067151,FL FISTULOGRAM,$363.00 
3200067152,X-RAY BREAST SPECIMEN,$386.00 
3200067153,X-RAY OF BODY SECTION,$495.00 
3200067155,X-RAY SERIES ABDOMEN,$559.00 
3200067156,FL FLUOROGUIDE FOR VEIN DEVICE,$616.00 
3200067157,FL NEEDLE LOCALIZATION BY XRAY,$355.00 
3200067158,FL FLUOROGUIDE SPINE INJECT,"$1,450.00 "
3200067160,X-RAY FOR BONE AGE,$200.00 
3200067161,X-RAY BONE LENGTH STUDIES,$318.00 
3200067162,X-RAY BONE SURVEY LIMITED,$562.00 
3200067163,X-RAY BONE SURVEY COMPLETE,$582.00 
3200067164,DEXA SCAN AXIAL SKELET,$432.00 
3200067165,DEXA SCAN APPEND SKEL,$217.00 
3200067166,X-RAY SHOULDER 2+ V BIL,$711.00 
3200067167,X-RAY HUMERUS 2+ V BIL,"$1,030.00 "
3200067168,X-RAY FOREARM 2 VIEWS BIL,$927.00 
3200067169,X-RAY WRIST 3+ V BIL,$707.00 
3200067173,X-RAY KNEE 3 V BIL,"$1,159.00 "
3200067174,X-RAY ANKLE 3+ V BIL,$813.00 
3200067176,X-RAY FEET AP 2 VIEWS BIL,$260.00 
3200067178,DUCTOGRAM SING UNSUC,$493.00 
3200067179,DUCTOGRAM MULT UNSUC,$668.00 
3200067182,X-RAY EXAM UNI RIBS/CHEST LT,$522.00 
3200067183,XRAY EXAM UNI RIBS/CHEST RT,$522.00 
3200067184,X-RAY COLLAR BONE LT,$341.00 
3200067185,X-RAY COLLAR BONE RT,$341.00 
3200067186,X-RAY SHOULDER BLADE LT,$290.00 
3200067187,X-RAY SHOULDER BLADE RT,$301.00 
3200067188,X-RAY SHOULDER LT 1 VIEW,$379.00 
3200067189,X-RAY SHOULDER 1 V RT,$379.00 
3200067190,X-RAY SHOULDER 2 + V LT,$379.00 
3200067191,X-RAY SHOULDER 2 + V RT,$379.00 
3200067192,X-RAY HUMERUS LT 2 + VIEWS,$354.00 
3200067193,X-RAY HUMERUS RT 2 + VIEWS,$354.00 
3200067194,X-RAY ELBOW LT 2 VIEWS,$297.00 
3200067195,X-RAY ELBOW RT 2 VIEWS,$297.00 
3200067196,X-RAY ELBOW LT MIN 3,$309.00 
3200067197,X-RAY ELBOW RT MIN 3,$309.00 
3200067198,X-RAY FOREARM LT 2 VIEWS,$315.00 
3200067199,X-RAY FOREARM RT 2 VIEWS,$315.00 
3200067200,X-RAY ARM INFANT UPP LT 2+ V,$213.00 
3200067201,X-RAY ARM INFANT UPP RT 2+ V,$213.00 
3200067202,X-RAY WRIST LT 2 VIEWS,$352.00 
3200067203,X-RAY WRIST RT 2 VIEWS,$352.00 
3200067204,X-RAY WRIST LT 3 + VIEWS,$352.00 
3200067205,X-RAY HAND 2 V LT,$257.00 
3200067206,X-RAY HAND RT 2 VIEWS,$257.00 
3200067207,X-RAY HAND LT 3 + VIEWS,$369.00 
3200067208,X-RAY HAND RT 3 + VIEWS,$369.00 
3200067209,X-RAY FINGER(S) LT 2 + VIEWS,$309.00 
3200067210,X-RAY FINGER(S) RT 2 + VIEWS,$309.00 
3200067211,X-RAY HIP LT 1 VIEW,$253.00 
3200067212,X-RAY HIP RT 1 VIEW,$253.00 
3200067213,X-RAY HIP LT 2-3 VIEWS,$429.00 
3200067214,X-RAY HIP RT 2-3 VIEWS,$429.00 
3200067217,X-RAY THIGH LT MIN 2 VIEWS,$383.00 
3200067218,X-RAY THIGH RT MIN 2 VIEWS,$383.00 
3200067219,X-RAY OF KNEE LT 1 OR 2,$381.00 
3200067220,X-RAY OF KNEE RT 1 OR 2,$381.00 
3200067221,X-RAY KNEE LT 3 VIEWS,$507.00 
3200067222,X-RAY KNEE RT 3 VIEWS,$507.00 
3200067223,X-RAY KNEE 4 + V LT,$507.00 
3200067224,X-RAY KNEE 4 + V RT,$507.00 
3200067225,X-RAY LOWER LEG LT 2 V,$354.00 
3200067226,X-RAY LOWER LEG RT 2 V,$354.00 
3200067227,X-RAY OF LEG INFANT LT 2 +V,$180.00 
3200067228,X-RAY OF LEG INFANT RT 2 +V,$180.00 
3200067229,X-RAY ANKLE LT 2 VIEWS,$349.00 
3200067230,X-RAY ANKLE RT 2 VIEWS,$349.00 
3200067231,X-RAY ANKLE LT 3 + V,$422.00 
3200067232,X-RAY ANKLE RT 3 + V,$422.00 
3200067235,X-RAY FOOT LT 3 + V,$406.00 
3200067236,X-RAY FOOT RT 3 + V,$406.00 
3200067237,X-RAY HEEL LT 2 + V,$307.00 
3200067238,X-RAY HEEL RT 2+ V,$307.00 
3200067239,X-RAY TOE(S) LT 2 + V,$232.00 
3200067240,X-RAY TOE(S) RT 2 + V,$318.00 
3200067242,X-RAY OF MAMMARY DUCT LT,$895.00 
3200067243,X-RAY OF MAMMARY DUCT RT,$895.00 
3200067244,X-RAY MAMMARY MULTI LT,"$1,212.00 "
3200067245,X-RAY MAMMARY MULTI RT,"$1,212.00 "
3200067302,X-RAY FOOT LT 2 VIEWS,$260.00 
3200067304,X-RAY FOOT RT 2 VIEWS,$260.00 
3200067308,ECHO GUIDE CARDIOCENTESIS,$666.00 
3200067309,X-RAY EXAM ENTIRE SPI 1 VW,$195.00 
3200067310,X-RAY EXAM ENTIRE SPI 4/5 VW,$595.00 
3200067311,X-RAY EXAM ENTIRE SPI 6/> VW,$595.00 
3200067313,"X-RAY EXAM OF JAW JOINT, RT",$224.00 
3200067314,"X-RAY EXAM OF JAW JOINT, LFT",$224.00 
3200067315,X-RAY ANKLE SGL VIEW BILAT,$197.00 
3200067316,X-RAY ANKLE SGL VIEW LT,$197.00 
3200067317,X-RAY ANKLE SGL VIEW RT,$190.00 
3200067319,X-RAY EXAM OF FEMUR 1 VIEW BIL,$270.00 
3200067320,X-RAY EXAM OF FEMUR 1 VIEW RT,$330.00 
3200067321,X-RAY EXAM OF FEMUR 1 VIEW LT,$330.00 
3200067322,X-RAY BEND ONLY L-S SPINE,"$1,087.00 "
3200067323,X-RAYOF HIPS 2 VIEW W/PELVIS,$361.00 
3220075504,ARTHROGRAM - ELBOW/RIGHT,$617.00 
3220075505,ARTHROGRAM - HIP/LEFT,$799.00 
3220075506,ARTHROGRAM - HIP/RIGHT,$799.00 
3220075507,ARTHROGRAM - KNEE/LEFT,$924.00 
3220075508,ARTHROGRAM - KNEE/RIGHT,$924.00 
3220075509,ARTHROGRAM - SHOULDER/LT,$948.00 
3220075510,ARTHROGRAM - SHOULDER/RT,$948.00 
3220075511,ARTHROGRAM - WRIST/LEFT,$745.00 
3220075512,ARTHROGRAM - WRIST/RIGHT,$834.00 
3220077501,ARTHROGRAM - ANKLE/LEFT,$539.00 
3220077502,ARTHROGRAM - ANKLE/RIGHT,$539.00 
3220077503,ARTHROGRAM - ELBOW/LEFT,$617.00 
3230077801,X-RAY CONTR EXAM THORAC AORTA,"$2,750.00 "
3230077804,X-RAY AORTA LEG ARTERIES,"$3,080.00 "
3230077806,S&I BRACHIAL RETROGRADE,"$3,045.00 "
3230077807,S&I SPINAL SELECTIVE EACH,"$1,404.00 "
3230077808,ARTERY X-RAYS ARM/LEG RT,"$5,835.00 "
3230077809,ARTERY X-RAYS ARM/LEG LT,"$5,835.00 "
3230077810,S&I VISCERAL,"$3,410.00 "
3230077811,S&I ADRENAL UNILATERAL,"$3,045.00 "
3230077812,S&I ADRENAL BILATERAL,"$3,045.00 "
3230077813,ARTERY X-RAYS PELVIS,"$2,750.00 "
3230077814,S&I PULMONARY UNILATERAL,"$1,373.00 "
3230077815,S&I PULMONARY BILATERAL,"$3,080.00 "
3230077816,S&I PULMONARY NON-SELECTIVE,"$1,012.00 "
3230077817,S&I ADD VESSEL AFTER BASIC,"$1,015.00 "
3230077819,S&I LIVER VEIN XR W/HEMDYNMI,"$5,525.00 "
3230077820,S&I ANGIO EXISTING CATHETER,$373.00 
3230077823,RADIOLOGICAL S&I,"$2,769.00 "
3240077901,X-RAY CHEST; SINGLE VIEW,$250.00 
3240077902,X-RAY CHEST 2 VIEWS,$305.00 
3240077903,X-RAY CHEST 3 VIEWS,$457.00 
3240077904,X-RAY CHEST 4/> VIEWS,$601.00 
3290078401,NASAL GASTRIC TUBE PLACEMENT,$250.00 
3310078700,CHEMO ANTI-NEOPL SQ/IM,$210.00 
3310078701,CHEMO HORMON ANTINEOPL SQ/IM,$210.00 
3310078702,CHEMO IV PUSH SNGL DRUG,$210.00 
3310078703,CHEMO IV PUSH ADDL DRUG,$210.00 
3310078704,CHEMOTHERAPY CNS LUMBAR PUNC,$749.00 
3310078705,CHEMOTHERAPY OMMAYA RESERVOIR,$642.00 
3310078706,CHEMOTX ADMN PRTL CAVITY,$735.00 
3330078900,GUIDANCE FOR RADIAJ TX DLVR,$466.00 
3330078901,ULTRASONIC GUID RADTHERAPY,"$1,024.00 "
3330078902,SIMULATION SIMPLE,"$1,426.00 "
3330078903,"SIMULATION, INTERMED","$2,093.00 "
3330078904,"SIMULATION, COMPLEX","$2,543.00 "
3330078905,3-D RADIOTHERAPY PLAN,"$6,480.00 "
3330078906,"DOSIMETRY, SINGLE POINT",$762.00 
3330078907,IMRT DOSE PLAN,"$8,795.00 "
3330078908,"TELE-ISODOSE PLAN, SIMPLE",$766.00 
3330078909,"TELE-ISODOSE PLAN, INTERMED",$800.00 
3330078910,"TELE-ISODOSE PLAN, COMPLEX","$1,579.00 "
3330078911,SPECIAL TELETX PORT PLAN,$806.00 
3330078912,"BRACHY-ISODOSE PLAN, SIMPLE",$996.00 
3330078913,"BRACHY-ISODOSE PLAN, INTERMED","$1,202.00 "
3330078914,"BRACHY-ISODOSE PLAN, COMPLEX","$1,795.00 "
3330078915,DOSIMETRY SPECIAL,$622.00 
3330078916,RADIATION TREATMENT AID(S,$676.00 
3330078917,TREATMENT DEVICE INTERMEDIATE,$758.00 
3330078918,TREATMENT DEVICE COMPLEX,"$1,422.00 "
3330078919,RADIATION PHYSICS CONSULT,$934.00 
3330078920,DESIGN MLC DEVICE FOR IMRT,"$1,012.00 "
3330078921,RADIATION PHYSICS CONSULT,"$1,055.00 "
3330078922,SRS COMPLETE ONE SESSION,"$25,300.00 "
3330078923,SBRT PER FRACTION UP TO 5,"$6,325.00 "
3330078925,SUPERFICIAL INTERMEDIATE,$379.00 
3330078927,"PHOTON SIMPLE, 6-20 MEV",$678.00 
3330078929,"PHOTON INTERMED, 6-20 MEV",$826.00 
3330078931,PHOTON/ELECTRON COMPLEX 6-20,"$1,050.00 "
3330078932,ELECTRON 20+ MEV,$796.00 
3330078933,PORT FILM,$310.00 
3330078934,IMRT TREATMENT DELIVERY-SIMPLE,"$1,966.00 "
3330078935,IGRT (IMAGE GUIDANCE),$427.00 
3330078936,SPECIAL TREATMENT PROCEDURE,"$3,522.00 "
3330078937,APPLY INTRCAV RADIAT SIMPLE,"$1,976.00 "
3330078938,APPLY INTRCAV RADIAT INTERM,"$3,294.00 "
3330078939,APPLY INTRCAV RADIAT COMPL,"$4,118.00 "
3330078940,APPLY INTERSTIT RADIAT SIMPL,"$1,937.00 "
3330078941,APPLY INTERSTIT RADIAT INTER,"$3,228.00 "
3330078942,APPLY INTERSTIT RADIAT COMPL,"$4,774.00 "
3330078943,"HDR BRACHYTX, 1 CHANNEL","$2,574.00 "
3330078944,"HDR BRACHYTX, 2-12 CHANNEL","$3,937.00 "
3330078945,SR-90 APPLICATION,$195.00 
3330078946,ISOTOPE HANDLING,$427.00 
3330078947,IMRT TREATMENT DELIV - COMPLEX,"$2,242.00 "
3330078948,HDR RDNCL SKN SRF BRCHTX 1 CH,$470.00 
3330078949,HDR RSNCL STRSTL/ICAV BRCHTX 1,"$2,020.00 "
3330078950,HDR RDNCL SKN SRF BRCHTX 2+ CH,$470.00 
3330078951,HDR RDNCL NTRSTL/ICAV BRCHTX2+,"$2,020.00 "
3330078952,HDR RDNCL NTRSTL/ICAV BRCH 12+,"$1,683.00 "
3330078954,INSERT UTERI TANDEM/OVOIDS,"$4,736.00 "
3330078956,INS VAG BRACHYTX,$606.00 
3330078957,RESPIRATOR MOTION MGMT SIMUL,"$1,040.00 "
3330078958,RADIATION TREATMENT AID(S MOD,$676.00 
3330078959,TREATMENT DEVICE INTMED MOD,$605.00 
3330078960,TREATMENT DEVICE COMPLEX MOD,$945.00 
3330078961,DESIGN MLC DEVICE FOR IMRT MOD,$484.00 
3350079100,CHEMO IV INFUSION 1 HR,$580.00 
3350079101,CHEMO IV INFUSION ADDL HR,$243.00 
3350079102,CHEMO PROLONG INFUSE W/PUMP,$792.00 
3350079103,CHEMO IV INFUS EACH ADDL SEQ,$580.00 
3400079602,GASTRO-REFLUX SCAN NM,"$1,170.00 "
3400079603,NM COLONIC TRANSIT STUDY,$547.00 
3400079606,NM CISTERNOGRAM,$935.00 
3400079607,NM CSF SHUNT EVAL,$695.00 
3400079608,NM RENAL FLOW MULTI WO/W PHARM,"$1,564.00 "
3410079751,THYROID IMAGE W UPTAKE,$560.00 
3410079752,NM THYROID,"$1,060.00 "
3410079753,NM THYROID W UPTAKE,$971.00 
3410079754,NM I-131 BODY SCAN,"$1,522.00 "
3410079757,NM PARATHYROID,"$1,515.00 "
3410079758,NM ADRENAL IMAGING,"$1,824.00 "
3410079759,BONE MARROW SCAN NM,$950.00 
3410079760,NM RBC MASS,"$1,409.00 "
3410079761,NM LYMPHATIC & LYM NODE IMG,$542.00 
3410079762,NM LIVER SPECT,"$1,778.00 "
3410079763,NM LIVER AND SPLEEN IMAGING,$935.00 
3410079764,NM HEPATOBILIARY WO CCK,"$1,189.00 "
3410079765,NM HEPATOBILIARY W CCK,"$1,330.00 "
3410079766,NM GASTRIC EMPTYING STUDY,"$1,213.00 "
3410079767,NM ACUTE GI BLOOD LOSS,$954.00 
3410079768,NM MECKELS SCAN,"$1,172.00 "
3410079769,NM BONE SCAN LIMITED AREA,$845.00 
3410079770,NM BONE SCAN WHOLE BODY,"$1,507.00 "
3410079771,NM BONE SCAN 3 PHASE,$829.00 
3410079772,NM BONE SCAN W SPECT,"$1,393.00 "
3410079773,NM NONCARD VASCULAR FLOW,$506.00 
3410079774,NM MYO PERF SPECT RST OR STRSS,"$1,545.00 "
3410079775,NM MYO PERF SPECT RST&STR MULT,"$5,317.00 "
3410079776,NM MYOCARDIAL IMAGING W EF,"$1,528.00 "
3410079777,NM MUGA MULTI W EF,"$1,709.00 "
3410079778,VENTILATION LUNG SCAN,$638.00 
3410079779,NM PUL PERFUSION IMAGING,$656.00 
3410079780,NM PUL VENT & PERFUS IMAGING,"$1,449.00 "
3410079781,NM PUL PERF VENT QUAN DIF W IM,"$1,231.00 "
3410079782,NM BRAIN W VASCULAR FLOW <4 VW,$720.00 
3410079783,NM BRAIN W VASCULAR FLOW 4+ VW,$781.00 
3410079784,NM BRAIN IMAGING SPECT,"$1,932.00 "
3410079785,NM KIDNEY SCAN,"$1,387.00 "
3410079786,RENAL FLOW (NM),"$1,123.00 "
3410079787,NM RENAL FLOW WO PHARM INT,"$1,652.00 "
3410079788,NM RENAL FLOW W PHARM INT,"$1,652.00 "
3410079789,NM VCUG,$807.00 
3410079790,NM TESTICULAR IMAGING W FLOW,"$1,936.00 "
3410079791,NM TUMOR LOCAL LTD,"$1,317.00 "
3410079792,NM TUMOR LOCAL MULT,"$2,493.00 "
3410079793,NM TUMOR IMG SPECT,"$1,106.00 "
3410079794,NM TUMOR IMG WHOLE BODY 2 DAY,"$1,331.00 "
3410079795,NM ABSCESS IMG WHOLE BODY,"$1,671.00 "
3410079836,NM MUGA,"$1,597.00 "
3420078000,NM NUCLEAR RX ORAL ADMIN,"$1,038.00 "
3420078001,NM NUCLEAR RX IV ADMIN,$573.00 
3420078002,NM HEMATOPOIETIC NUCLEAR TX,"$1,613.00 "
3430078100,TC99M SESTAMIBI DX DOSE,$289.00 
3430078101,DISOFENIN DX UP TO 15 MCI,$316.00 
3430078102,PERTECHNETATE DX PER MCI,$258.00 
3430078103,I123 SOD IOD CAP 100 UCI,$215.00 
3430078104,EXAMETAZIME DX TO 25 MCI,"$2,399.00 "
3430078105,MEBROFENIN DX TO 15 MCI,$65.00 
3430078106,PENTETATE DX TO 25 MCI,$6.00 
3430078107,MACROAGG ALBMN DX 10 MCI,$97.00 
3430078108,SULFUR COLLOID DX 20 MCI,$227.00 
3430078109,LABELED RBC DX TO 30 MCI,$48.00 
3430078110,OXIDRONATE DX TO 30 MCI,$213.00 
3430078111,MERTIATIDE DX TO 15 MCI,"$1,275.00 "
3500080602,CT LUNG SCREENING,$252.00 
3500080606,CT LWR EXTREMITY W/O&W/DYE,"$2,200.00 "
3500080613,3D RENDERING NOT REQ POST PROC,$736.00 
3500080614,3D RENDERING REQ IMAGE POST PR,$827.00 
3500080615,CT SCAN FOLLOW-UP STUDY,"$1,233.00 "
3500080617,CT SCAN FOR NEEDLE BIOPSY,"$2,177.00 "
3500080618,CT GUIDE FOR TISSUE ABLATION,$536.00 
3500080619,CT SCAN FOR THERAPY GUIDE,"$1,208.00 "
3500080620,CT CXD/UNSUCCESFUL/ABORT PROC,$859.00 
3500080650,CT BONE LENGTH STUDY,"$1,105.00 "
3510080900,CT HEAD/BRAIN W/O DYE,"$2,206.00 "
3510080901,CT HEAD/BRAIN W/DYE,"$2,601.00 "
3510080902,CT HEAD/BRAIN W/O & W/DYE,"$2,909.00 "
3510080903,CT ORBIT/EAR/FOSSA W/O DYE,"$2,297.00 "
3510080904,CT ORBIT/EAR/FOSSA W/DYE,"$2,473.00 "
3510080905,CT ORBIT/EAR/FOSSA W/O&W/DYE,"$2,583.00 "
3510080906,CT MAXILLOFACIAL W/O DYE,"$1,720.00 "
3510080907,CT MAXILLOFACIAL W/DYE,"$2,193.00 "
3510080908,CT MAXILLOFACIAL W/O & W/DYE,"$3,088.00 "
3510080909,CT SOFT TISSUE NECK W/O DYE,"$2,098.00 "
3510080910,CT SOFT TISSUE NECK W/DYE,"$2,582.00 "
3510080911,CT SFT TSUE NCK W/O & W/DYE,"$2,893.00 "
3510080912,CT ANGIOGRAPHY HEAD,"$2,750.00 "
3510080913,CT ANGIOGRAPHY NECK,"$3,166.00 "
3520081300,CT SOFT TISSUE NECK W/O D,"$2,098.00 "
3520081302,CT THORAX W/O DYE,"$2,135.00 "
3520081303,CT THORAX W/DYE,"$2,707.00 "
3520081304,CT THORAX W/O & W/DYE,"$3,344.00 "
3520081305,CT ANGIOGRAPHY CHEST,"$3,300.00 "
3520081306,CT NECK SPINE W/O DYE,"$2,135.00 "
3520081307,CT NECK SPINE W/DYE,"$2,316.00 "
3520081308,CT NECK SPINE W/O & W/DYE,"$2,626.00 "
3520081309,CT CHEST SPINE W/O DYE,"$2,112.00 "
3520081310,CT CHEST SPINE W/DYE,"$2,536.00 "
3520081311,CT CHEST SPINE W/O & W/DYE,"$2,626.00 "
3520081312,CT LUMBAR SPINE W/O DYE,"$2,112.00 "
3520081313,CT LUMBAR SPINE W/DYE,"$2,536.00 "
3520081314,CT LUMBAR SPINE W/O & W/DYE,"$2,626.00 "
3520081315,CT ANGIOGRAPH PELV W/O&W/DYE,"$3,117.00 "
3520081316,CT PELVIS W/O DYE,"$2,267.00 "
3520081317,CT PELVIS W/DYE,"$2,679.00 "
3520081318,CT PELVIS W/O & W/DYE,"$2,981.00 "
3520081319,CT UPPER EXTREMITY W/O DYE LT,"$2,047.00 "
3520081320,CT UPPER EXTREMITY W/O DYE RT,"$1,886.00 "
3520081321,CT UPPER EXTREMITY W/DYE LT,"$2,040.00 "
3520081322,CT UPPER EXTREMITY W/DYE RT,"$2,215.00 "
3520081323,CT UPPR EXTREMITY W/O&W/DYE LT,"$2,131.00 "
3520081324,CT UPPR EXTREMITY W/O&W/DYE RT,"$2,131.00 "
3520081325,CT ANGIO UPR EXTR WO&W/DYE LT,"$2,733.00 "
3520081326,CT ANGIO UPR EXTR WO&W/DYE RT,"$2,733.00 "
3520081327,CT LOWER EXTREMITY W/O DYE LT,"$2,135.00 "
3520081328,CT LOWER EXTREMITY W/O DYE RT,"$2,135.00 "
3520081329,CT LOWER EXTREMITY W/DYE LT,"$2,513.00 "
3520081330,CT LOWER EXTREMITY W/DYE RT,"$2,513.00 "
3520081331,CT LWR EXTREMITY W/O&W/DYE LT,"$2,419.00 "
3520081332,CT LWR EXTREMITY W/O&W/DYE RT,"$2,626.00 "
3520081333,CT ANGIO LWR EXTR W/O&W/DYE LT,"$3,144.00 "
3520081334,CT ANGIO LWR EXTR W/O&W/DYE RT,"$3,144.00 "
3520081335,CT ABDOMEN W/O DYE,"$2,261.00 "
3520081336,CT ABDOMEN W/DYE,"$2,798.00 "
3520081337,CT ABDOMEN W/O & W/DYE,"$3,301.00 "
3520081338,CT ANGIO ABD&PELV W/O&W/DYE,"$7,217.00 "
3520081339,CT ANGIO ABDOM W/O & W/DYE,"$3,776.00 "
3520081340,CT ABD&PELVIS W/O CONT,"$4,528.00 "
3520081341,CT ABD&PELVIS W/CONT,"$5,477.00 "
3520081342,CT ABD&PELVIS W&WO CONT,"$6,639.00 "
3520081343,CT COLONOGRAPHY DX,"$1,864.00 "
3520081344,CT CARDIAC SCORE,$146.00 
3520081345,CT ANGIO ABDOMINAL ARTERIES RO,"$3,241.00 "
3520081346,ABSCESS DRAINAGE - CT,"$1,164.00 "
3520081347,CT SCAN FOLLOW-UP STUDY,$922.00 
3520081355,CT ANGIO HRT W/3D IMAGE,$647.00 
3600072760,INSERTION INTRAUTERINE DEVICE,"$1,066.00 "
3600082600,BX BREAST 1ST LESION STRTCTC,"$8,174.00 "
3600082601,BX BREAST ADD LESION STRTCTC,"$8,174.00 "
3600082602,BX BREAST 1ST LESION US IMAG,"$6,204.00 "
3600082603,BX BREAST ADD LESION US IMAG,"$6,204.00 "
3600082604,BX BREAST PERCUT W/DEVICE LT,"$4,736.00 "
3600082605,BX BREAST PERCUT W/DEVICE RT,"$4,736.00 "
3600082606,CHANGE OF WINDPIPE AIRWAY,$433.00 
3600082609,THROMBOLYTIC ART THERAPY,"$19,161.00 "
3600082610,OPEN/PERQ PLACE STENT 1ST,"$29,544.00 "
3600082611,OPEN/PERQ PLACE STENT EA ADD,"$12,757.00 "
3600082612,OPEN/PERQ PLACE STENT SAME,"$29,544.00 "
3600082613,OPEN/PERQ PLACE STENT EA ADD,"$12,757.00 "
3600082614,VASC EMBOLIZE/OCCLUDE VENOUS,"$25,121.00 "
3600082615,VASC EMBOLIZE/OCCLUDE ARTERY,"$25,121.00 "
3600082616,VASC EMBOLIZE/OCCLUDE ORGAN,"$25,121.00 "
3600082617,VASC EMBOLIZE/OCCLUDE BLEED,"$25,121.00 "
3600082618,ABD PARACENTESIS W/IMAGING,"$1,385.00 "
3600082619,REMOVE CRANIAL CAVITY FLD INIT,"$1,095.00 "
3600082620,REMOVE CRANIAL CAVITY FLD SUBS,"$1,095.00 "
3600082621,IMPLANT NEUROELECTRODES,"$14,945.00 "
3600082622,INSRT/REDO PN/GASTR STIMUL,"$40,436.00 "
3600082623,ANALYZE NEUROSTIM COMPLEX,$312.00 
3600082626,NJX PLATELET PLASMA,$130.00 
3600082629,PROCEDURE ANCILLARY MINOR,"$1,298.00 "
3600082630,LINE INSERTION,$537.00 
3600082632,BIOPSY THYROID,$665.00 
3600082633,CANCELLED BRONCH PROC,$711.00 
3600082634,THORACENTESIS,$658.00 
3600082635,"PAIN STERILE PROC, ASSISTED",$796.00 
3600082636,NERVE BLOCK,$751.00 
3600082637,"CIRCUMCISION, NEWBORN",$824.00 
3600082638,FLUORO UP TO 1 HOUR,$816.00 
3600082639,PROCEDURE UNDER US GUID,$897.00 
3600082642,BIOPSY-OTHER,"$1,044.00 "
3600082643,AUTOTRANSFUSION SVC,"$3,992.00 "
3600082644,SC INJ MYELOGRAM SPINE,$990.00 
3600082645,BIOPSY BONE,"$1,204.00 "
3600082647,BRONCHOSCOPY,"$1,385.00 "
3600082652,BRONCHOSCOPY-PULMON STENT,"$1,203.00 "
3600082653,PROCEDURE ANCILLARY INTERMED,"$2,145.00 "
3600082654,CT ABLATION PROCEDURE,"$1,352.00 "
3600082655,TRANSCATH INF OTH THAN CORONY,"$1,576.00 "
3600082656,UNSUCCESSFUL NEEDLE LOC,"$1,579.00 "
3600082657,GENERAL SURG TIME 1ST 60 MIN,"$4,529.00 "
3600082658,"SPECIAL PROCEDURE, BREAST","$1,938.00 "
3600082659,PERINEAL 4TH  DEG LAC REPAIR,"$1,974.00 "
3600082661,CATARACT/INSERTION OF IOL,"$2,224.00 "
3600082663,PROC PERFORMED OUTSIDE OR,"$2,367.00 "
3600082667,CT BIOPSY,"$2,511.00 "
3600082668,HEART/VASC SURG TIME 1ST 60MIN,"$8,462.00 "
3600082669,PERITONEAL ABSCESS DRAINAGE,"$2,749.00 "
3600082671,CT DRAINAGE PROCEDURE,"$3,053.00 "
3600082672,CELL SAVER,"$2,518.00 "
3600082673,ORTHOPEDIC SURG TIME 1ST 60MIN,"$5,215.00 "
3600082674,PROCEDURE ANCILLARY MAJOR,"$3,859.00 "
3600082675,ROBOT/LASER SURG TIME 1ST 60MI,"$6,468.00 "
3600082676,PERFUSION SVC UP TO 5 HOURS,"$15,095.00 "
3600082680,EP/CCL PROCEDURE IN O/R,"$4,344.00 "
3600082681,HEART LUNG MACHINE,"$4,006.00 "
3600082684,NEURO SURG TIME 1ST 60 MIN,"$8,272.00 "
3600082687,PERFUSION SVC EA ADDL HR >5HRS,"$3,021.00 "
3600082688,INSERT SINGLE TRANSV ELECTR,"$11,905.00 "
3600082690,ABORTED EP PROCEDURE,"$14,005.00 "
3600082691,CT KYPHOPLASTY PROC,"$16,339.00 "
3600082693,CAROTID STENT PLMT W DIS PROCT,"$17,835.00 "
3600082696,INSERT/REPLACE GENERATOR,"$24,863.00 "
3600082698,INSERT/REPLACE PERM PACEMAKER,"$33,650.00 "
3600082710,GENERAL SURG TIME EA ADD 30MIN,"$2,265.00 "
3600082720,HEART/VASC EA ADDL 30 MIN,"$4,230.00 "
3600082730,ORTHOPEDIC SURG EA ADDL 30 MIN,"$2,994.00 "
3600082740,ROBOT/LASER SURG EA ADDL 30 MI,"$3,234.00 "
3600082750,NEURO SURG EA ADDL 30 MIN,"$4,137.00 "
3600082751,CYSTO PRE/POST ESWL,"$2,367.00 "
3600082752,TAVR CATH TIME,"$13,532.00 "
3600082753,L&D SURGERY TIME 1ST 60 MIN,"$4,964.00 "
3600082754,L&D SURG TIME EA ADDL 30 MIN,"$2,461.00 "
3600082755,PERINEAL 3RD DEG LAC REPAIR,"$1,717.00 "
3600082756,OBSTETRICAL LACERATION REPAIR,"$1,872.00 "
3600082757,INSERT PERC VAD ARTERY ACCESS,"$2,832.00 "
3600082758,REMOVE PERCUT VAD DIFF SESSION,$903.00 
3600082759,REPOSITION PERC VAD DIFF SESS,$806.00 
3600082760,BX BREAST W/DEV 1ST LESION MRI,"$8,174.00 "
3600082762,CIRCUMCISION REVISION,$950.00 
3600082763,TAVR CATH LAB ONLY - NO OR,"$35,702.00 "
3610083100,FINE NEEDLE ASPIRATION,$622.00 
3610083101,INCISION & DRAINAGE - SIMPLE,$291.00 
3610083102,INCISION & DRAINAGE - COMPLEX,$347.00 
