HSP,CHARGE CODE,BILLING DESCRIPTION,HOSPITAL CHARGE,,,,,,,,,,,,,,,,,,,
LAK,0070063334,COMPLMNT C4,$12.55,,,,,,,,,,,,,,,,,,,
LAK,0070063409,IMMUNOFIX ELP,$20.92,,,,,,,,,,,,,,,,,,,
LAK,0070063441,IMMUNOFIX URINE,$20.92,,,,,,,,,,,,,,,,,,,
LAK,0070063631,CRP HI SNSITVTY,$45.00,,,,,,,,,,,,,,,,,,,
LAK,0070063789,MITOCHONDRIL AB,$17.50,,,,,,,,,,,,,,,,,,,
LAK,0070063797,SM MUSCLE AB,$16.53,,,,,,,,,,,,,,,,,,,
LAK,0070063805,MYOCARDIAL AB,$17.50,,,,,,,,,,,,,,,,,,,
LAK,0070063821,CARDIOLIPIN IGG,$15.79,,,,,,,,,,,,,,,,,,,
LAK,0070063888,CARDIOLIPN SCRN,$42.63,,,,,,,,,,,,,,,,,,,
LAK,0070064324,RA FACTOR QUANT,$5.51,,,,,,,,,,,,,,,,,,,
LAK,0070064787,W NILE VIRS IGG,$31.40,,,,,,,,,,,,,,,,,,,
LAK,0070064795,W NILE VIRS IGM,$31.40,,,,,,,,,,,,,,,,,,,
LAK,0070065941,VDRL-CSF,$6.97,,,,,,,,,,,,,,,,,,,
LAK,0070065982,TISSUE HLA-B27,$21.76,,,,,,,,,,,,,,,,,,,
LAK,0070066006,TOXOPLASM DYE,$15.13,,,,,,,,,,,,,,,,,,,
LAK,0070066451,CMV AB IGM,$15.13,,,,,,,,,,,,,,,,,,,
LAK,0070066980,HERPES IGM,$37.10,,,,,,,,,,,,,,,,,,,
LAK,0070067012,HIV I AB,$8.23,,,,,,,,,,,,,,,,,,,
LAK,0070067129,MUMPS AB IGM,$16.81,,,,,,,,,,,,,,,,,,,
LAK,0070067210,COCCI AB IGM,$62.50,,,,,,,,,,,,,,,,,,,
LAK,0070067228,COCCI AB IGG,$62.50,,,,,,,,,,,,,,,,,,,
LAK,0070067350,MUMPS AB IGG,$16.53,,,,,,,,,,,,,,,,,,,
LAK,0070068986,PROTEIN S FREE,$111.38,,,,,,,,,,,,,,,,,,,
LAK,0070069000,CA-125,$12.03,,,,,,,,,,,,,,,,,,,
LAK,0070069034,CHLAMYDIA IGG,$17.50,,,,,,,,,,,,,,,,,,,
LAK,0070069067,CHLAMYDIA IGM,$17.50,,,,,,,,,,,,,,,,,,,
LAK,0070069091,TOXPLS IGM AB T,$21.20,,,,,,,,,,,,,,,,,,,
LAK,0070069109,CMV IGG TITR,$15.13,,,,,,,,,,,,,,,,,,,
LAK,0070070842,HERPES CULTURE,$33.35,,,,,,,,,,,,,,,,,,,
LAK,0070070859,CULT MISC,$37.16,,,,,,,,,,,,,,,,,,,
LAK,0070071014,C FUNGUS,$12.55,,,,,,,,,,,,,,,,,,,
LAK,0070071022,CULT FUNGI OTHE,$8.21,,,,,,,,,,,,,,,,,,,
LAK,0070071030,CULT FUNG BLD,$10.00,,,,,,,,,,,,,,,,,,,
LAK,0070071063,C FUNG YEAST EA,$39.00,,,,,,,,,,,,,,,,,,,
LAK,0070071105,CHLAMYDIA CULT,$15.39,,,,,,,,,,,,,,,,,,,
LAK,0070071113,C FUNGI ID MOLD,$94.71,,,,,,,,,,,,,,,,,,,
LAK,0070071162,CULT AFB,$12.26,,,,,,,,,,,,,,,,,,,
LAK,0070071345,CULT BLD AFB,$12.90,,,,,,,,,,,,,,,,,,,
LAK,0070071774,O&P CONC ID,$8.79,,,,,,,,,,,,,,,,,,,
LAK,0070071790,CHLAMYD DNA PRB,$45.10,,,,,,,,,,,,,,,,,,,
LAK,0070071923,VISCOSITY,$14.36,,,,,,,,,,,,,,,,,,,
LAK,0070072012,SMEAR AFB,$5.09,,,,,,,,,,,,,,,,,,,
LAK,0070074927,CHLAMYD DNA AMP,$45.10,,,,,,,,,,,,,,,,,,,
LAK,0070075007,CMV AMP PCR,$125.00,,,,,,,,,,,,,,,,,,,
LAK,0070075189,HEP B DNA PCR,$117.48,,,,,,,,,,,,,,,,,,,
LAK,0070075221,HEP C QUANT,$115.00,,,,,,,,,,,,,,,,,,,
LAK,0070075569,MTB DNA BY PCR,$203.68,,,,,,,,,,,,,,,,,,,
LAK,0070075924,GC DNA AMP PRB,$45.10,,,,,,,,,,,,,,,,,,,
LAK,0070079124,LEGIONELLA AG,$29.04,,,,,,,,,,,,,,,,,,,
LAK,0070082003,T LYMPH SUPRESS,$51.33,,,,,,,,,,,,,,,,,,,
LAK,0070083084,CI ESTERASE,$16.81,,,,,,,,,,,,,,,,,,,
LAK,0070089990,MISC LAB,$192.30,,,,,,,,,,,,,,,,,,,
LAK,0070288329,COMP REV RPT,$285.30,,,,,,,,,,,,,,,,,,,
LAK,0070470760,CULT ANAERO IDW,$48.00,,,,,,,,,,,,,,,,,,,
LAK,0070471065,C FUNG YEAST EA,$102.00,,,,,,,,,,,,,,,,,,,
LAK,0070471859,MIC FASTS/ANORB,$204.00,,,,,,,,,,,,,,,,,,,
LAK,0070471867,SENSITIVITY MIC,$47.00,,,,,,,,,,,,,,,,,,,
LAK,0070471883,SENSITVTY MIC#2,$168.00,,,,,,,,,,,,,,,,,,,
LAK,0070471891,SENSITVTY MIC#3,$88.00,,,,,,,,,,,,,,,,,,,
LAK,0070487079,CULT AEROBIC ID,$87.00,,,,,,,,,,,,,,,,,,,
LAK,0070489992,MISC LAB,$105.66,,,,,,,,,,,,,,,,,,,
LAK,0070503487,TACROLIMUS,$40.00,,,,,,,,,,,,,,,,,,,
LAK,0070955778,PLT AGG EA AGN,$29.53,,,,,,,,,,,,,,,,,,,
LAK,0071030043,GENTAMICIN,$196.47,,,,,,,,,,,,,,,,,,,
LAK,0071383210,CNSL/RPT REF SL,$125.00,,,,,,,,,,,,,,,,,,,
LAK,0071383335,SPEC STN GRP II,$25.00,,,,,,,,,,,,,,,,,,,
LAK,0071383400,IMMCYT STN 1ST,$45.00,,,,,,,,,,,,,,,,,,,
LAK,0071383442,EA MLTPLX STN,$45.00,,,,,,,,,,,,,,,,,,,
LAK,0071383608,AB STN MANUAL,$60.00,,,,,,,,,,,,,,,,,,,
LAK,0071383640,INSITU AD PRB,$125.00,,,,,,,,,,,,,,,,,,,
LAK,0071383657,INSITU 1ST PRB,$125.00,,,,,,,,,,,,,,,,,,,
LAK,0071383699,IMM EA ADD AB,$45.00,,,,,,,,,,,,,,,,,,,
LAK,0071460125,AB ABSORP EA SE,$95.00,,,,,,,,,,,,,,,,,,,
LAK,0071460158,PLATELET AB,$300.00,,,,,,,,,,,,,,,,,,,
LAK,0071460166,RBC AB SCRN,$100.00,,,,,,,,,,,,,,,,,,,
LAK,0071460190,RBC ELUTION EA,$70.00,,,,,,,,,,,,,,,,,,,
LAK,0071460240,AB IDENT RBC EA,$90.00,,,,,,,,,,,,,,,,,,,
LAK,0071460265,ABID/ENZY EA,$100.00,,,,,,,,,,,,,,,,,,,
LAK,0071460273,RBC AB TITER,$150.00,,,,,,,,,,,,,,,,,,,
LAK,0071460315,COOMBS DIRECT,$20.00,,,,,,,,,,,,,,,,,,,
LAK,0071460323,CMBS DIR IGG,$20.00,,,,,,,,,,,,,,,,,,,
LAK,0071460331,CMBS DIR C3D,$20.00,,,,,,,,,,,,,,,,,,,
LAK,0071460802,BLD TYPE ABO,$25.00,,,,,,,,,,,,,,,,,,,
LAK,0071460950,RBC AG EXCP ABO,$40.00,,,,,,,,,,,,,,,,,,,
LAK,0071461008,BLD TYPE RHO D,$20.00,,,,,,,,,,,,,,,,,,,
LAK,0071461057,BLD TYP RH PHEN,$75.00,,,,,,,,,,,,,,,,,,,
LAK,0071469027,SCRN AG RGNT SR,$115.00,,,,,,,,,,,,,,,,,,,
LAK,0071469258,BLD TYP AG SCR,$50.00,,,,,,,,,,,,,,,,,,,
LAK,0071469654,PROD POOL PROC,$100.00,,,,,,,,,,,,,,,,,,,
LAK,0071469662,VOL REDUCE EA,$100.00,,,,,,,,,,,,,,,,,,,
LAK,0071490619,CMV,$40.00,,,,,,,,,,,,,,,,,,,
LAK,0071496038,BLD PROD IRD EA,$35.00,,,,,,,,,,,,,,,,,,,
LAK,0071569024,AG SC EACH AG,$84.00,,,,,,,,,,,,,,,,,,,
LAK,0071683239,CNSL/RPT REF MA,$160.00,,,,,,,,,,,,,,,,,,,
LAK,0071683460,FIRST AB STAIN,$101.00,,,,,,,,,,,,,,,,,,,
LAK,0071683510,IMNFLR ADL STN,$51.00,,,,,,,,,,,,,,,,,,,
LAK,0071683544,SPATHELECT/MICR,$140.00,,,,,,,,,,,,,,,,,,,
LAK,0071683601,IMMCYT STN 1ST,$66.00,,,,,,,,,,,,,,,,,,,
LAK,0071688188,CNSL/RPTREFSL,$140.00,,,,,,,,,,,,,,,,,,,
LAK,0071688196,COMP REV RPT,$345.00,,,,,,,,,,,,,,,,,,,
LAK,0071688303,LVL IVSURG PTH,$105.00,,,,,,,,,,,,,,,,,,,
LAK,0072500093,FLOW FRST MARKR,$32.58,,,,,,,,,,,,,,,,,,,
LAK,0072500168,LEVETIRACETAM,$10.59,,,,,,,,,,,,,,,,,,,
LAK,0072500184,NK CELLS T CNT,$68.73,,,,,,,,,,,,,,,,,,,
LAK,0072500192,MUSK AB,"$1,155.00",,,,,,,,,,,,,,,,,,,
LAK,0072500408,LAMICTAL QUANT,$8.96,,,,,,,,,,,,,,,,,,,
LAK,0072500507,STRONGLOID AB,$39.25,,,,,,,,,,,,,,,,,,,
LAK,0072500747,ACUTE HEP PANEL,$15.74,,,,,,,,,,,,,,,,,,,
LAK,0072501604,LIPID PANEL,$3.67,,,,,,,,,,,,,,,,,,,
LAK,0072502503,GABAPENTIN,$5.00,,,,,,,,,,,,,,,,,,,
LAK,0072502545,SIROLIMUS,$3.50,,,,,,,,,,,,,,,,,,,
LAK,0072502842,AMIODARONE,$6.00,,,,,,,,,,,,,,,,,,,
LAK,0072502925,FELBAMATE,$16.82,,,,,,,,,,,,,,,,,,,
LAK,0072503022,DRUG SCRN,$107.59,,,,,,,,,,,,,,,,,,,
LAK,0072503121,DRUG SCREEN 13,$230.00,,,,,,,,,,,,,,,,,,,
LAK,0072503170,OXCARBAZEPINE,$6.52,,,,,,,,,,,,,,,,,,,
LAK,0072503204,ALCOHOLS,$6.00,,,,,,,,,,,,,,,,,,,
LAK,0072503477,BENZODIAZAPINE,$21.00,,,,,,,,,,,,,,,,,,,
LAK,0072503485,TACROLIMUS,$29.38,,,,,,,,,,,,,,,,,,,
LAK,0072503568,HEROIN METAB,$10.50,,,,,,,,,,,,,,,,,,,
LAK,0072503592,MDMA,$10.50,,,,,,,,,,,,,,,,,,,
LAK,0072503659,OXYCODONE/METAB,$21.00,,,,,,,,,,,,,,,,,,,
LAK,0072505167,ACTIN SM MUS AB,$5.29,,,,,,,,,,,,,,,,,,,
LAK,0072512601,STRIATED AB SCR,$11.99,,,,,,,,,,,,,,,,,,,
LAK,0072513799,HLA I COMPLETE,"$1,050.00",,,,,,,,,,,,,,,,,,,
LAK,0072514060,MOLEC PATH LV7,"$2,850.00",,,,,,,,,,,,,,,,,,,
LAK,0072520158,BETA HYDRXYBUTY,$41.65,,,,,,,,,,,,,,,,,,,
LAK,0072520240,ACTH,$5.75,,,,,,,,,,,,,,,,,,,
LAK,0072520281,ADENOVIR AG DFA,$12.22,,,,,,,,,,,,,,,,,,,
LAK,0072520372,SULFNYL URINE,$109.25,,,,,,,,,,,,,,,,,,,
LAK,0072520430,MICROALB UR QN,$5.27,,,,,,,,,,,,,,,,,,,
LAK,0072520455,ALBUMIN FLUID,$2.60,,,,,,,,,,,,,,,,,,,
LAK,0072520471,MICROALB UR RND,$3.20,,,,,,,,,,,,,,,,,,,
LAK,0072520851,ALDOLASE,$2.00,,,,,,,,,,,,,,,,,,,
LAK,0072520877,ALDOSTERONE,$4.23,,,,,,,,,,,,,,,,,,,
LAK,0072520893,ALDSTERONE URIN,$10.00,,,,,,,,,,,,,,,,,,,
LAK,0072521107,ALUMINUM,$15.66,,,,,,,,,,,,,,,,,,,
LAK,0072521149,AFP TUMOR MRKR,$4.07,,,,,,,,,,,,,,,,,,,
LAK,0072521248,AMIKACIN,$11.95,,,,,,,,,,,,,,,,,,,
LAK,0072521255,METHYLMAL SERUM,$11.28,,,,,,,,,,,,,,,,,,,
LAK,0072521263,AMIKACIN PEAK,$11.95,,,,,,,,,,,,,,,,,,,
LAK,0072521271,AMIKAICN TROUGH,$11.95,,,,,,,,,,,,,,,,,,,
LAK,0072521388,AMITRYPTALINE,$18.75,,,,,,,,,,,,,,,,,,,
LAK,0072521396,AMINO ACID 2TO5,$37.24,,,,,,,,,,,,,,,,,,,
LAK,0072521453,AMPHETAMINE,$10.50,,,,,,,,,,,,,,,,,,,
LAK,0072521503,AMYLASE,$12.14,,,,,,,,,,,,,,,,,,,
LAK,0072521529,AMYLASE ISOENZY,$12.14,,,,,,,,,,,,,,,,,,,
LAK,0072521537,AMYLASE BDY FLD,$3.67,,,,,,,,,,,,,,,,,,,
LAK,0072521644,ACE 1,$24.30,,,,,,,,,,,,,,,,,,,
LAK,0072521750,ARSENIC QUAN,$10.00,,,,,,,,,,,,,,,,,,,
LAK,0072521768,APOLIPOPROTN B,$6.72,,,,,,,,,,,,,,,,,,,
LAK,0072522055,BARBIT SERUM,$21.00,,,,,,,,,,,,,,,,,,,
LAK,0072522311,B-2-MICROGLB UR,$17.68,,,,,,,,,,,,,,,,,,,
LAK,0072522329,B-2-MICROGLOB,$4.00,,,,,,,,,,,,,,,,,,,
LAK,0072522477,BILIRUBN TOTAL,$9.90,,,,,,,,,,,,,,,,,,,
LAK,0072522808,BRCA 1 BRCA 2,"$1,929.60",,,,,,,,,,,,,,,,,,,
LAK,0072523061,VIT D/25-HYDRXY,$32.00,,,,,,,,,,,,,,,,,,,
LAK,0072523087,CALCITONIN,$12.22,,,,,,,,,,,,,,,,,,,
LAK,0072523095,CALCIUM BDY FLD,$2.25,,,,,,,,,,,,,,,,,,,
LAK,0072523103,CALCIUM,$2.58,,,,,,,,,,,,,,,,,,,
LAK,0072523228,ANTI GLOM BSMNT,$7.33,,,,,,,,,,,,,,,,,,,
LAK,0072523301,CALCIUM ION,$3.50,,,,,,,,,,,,,,,,,,,
LAK,0072523608,CALCULUS QN CHE,$11.79,,,,,,,,,,,,,,,,,,,
LAK,0072523756,CARBON MON QUAN,$5.00,,,,,,,,,,,,,,,,,,,
LAK,0072523780,CEA FLUID,$11.28,,,,,,,,,,,,,,,,,,,
LAK,0072523848,CATCHOL FRAC,$20.36,,,,,,,,,,,,,,,,,,,
LAK,0072523855,CATECHL 24HR UR,$16.09,,,,,,,,,,,,,,,,,,,
LAK,0072523863,CATCHOL FRAC UR,$16.09,,,,,,,,,,,,,,,,,,,
LAK,0072523905,CERULOPLSMN,$4.69,,,,,,,,,,,,,,,,,,,
LAK,0072523970,CHMLUMNSCNT ASY,$23.93,,,,,,,,,,,,,,,,,,,
LAK,0072523996,CHROMOGRANIN A,$32.00,,,,,,,,,,,,,,,,,,,
LAK,0072524382,CHLORID OTH SRC,$2.25,,,,,,,,,,,,,,,,,,,
LAK,0072524804,CHOLINESTER SRM,$2.66,,,,,,,,,,,,,,,,,,,
LAK,0072525090,CITRIC ACID UR,$10.00,,,,,,,,,,,,,,,,,,,
LAK,0072525207,COCAIN/METBL QN,$21.00,,,,,,,,,,,,,,,,,,,
LAK,0072525249,N TELEOPEPTIDE,$13.79,,,,,,,,,,,,,,,,,,,
LAK,0072525256,COPPER,$5.70,,,,,,,,,,,,,,,,,,,
LAK,0072525330,CORTISL TOTAL,$2.28,,,,,,,,,,,,,,,,,,,
LAK,0072525348,CORTISL FREE24,$10.41,,,,,,,,,,,,,,,,,,,
LAK,0072525363,CORTISOL OTH,$30.94,,,,,,,,,,,,,,,,,,,
LAK,0072525397,LACOSAMIDE,$50.00,,,,,,,,,,,,,,,,,,,
LAK,0072525413,SULFNYL HYPGLYC,$96.00,,,,,,,,,,,,,,,,,,,
LAK,0072525538,CKMB ISO FRACTN,$22.48,,,,,,,,,,,,,,,,,,,
LAK,0072525702,CREATIN OTH SRC,$1.65,,,,,,,,,,,,,,,,,,,
LAK,0072525744,CREATIN RAND UR,$2.50,,,,,,,,,,,,,,,,,,,
LAK,0072525967,CRYOGLOBULIN QL,$10.00,,,,,,,,,,,,,,,,,,,
LAK,0072526007,CYANIDE,$27.00,,,,,,,,,,,,,,,,,,,
LAK,0072526130,CYCLOSPORINE,$16.65,,,,,,,,,,,,,,,,,,,
LAK,0072526320,DHEA,$4.89,,,,,,,,,,,,,,,,,,,
LAK,0072526528,CRYO SERUM QL,$4.70,,,,,,,,,,,,,,,,,,,
LAK,0072526577,DOXEPIN,$18.56,,,,,,,,,,,,,,,,,,,
LAK,0072526643,AMYLASE ISOENZY,$12.14,,,,,,,,,,,,,,,,,,,
LAK,0072526684,ERYTHROPOIETIN,$7.33,,,,,,,,,,,,,,,,,,,
LAK,0072526700,ESTRADIOL,$5.00,,,,,,,,,,,,,,,,,,,
LAK,0072526726,ESTROGENS TOTAL,$5.70,,,,,,,,,,,,,,,,,,,
LAK,0072526916,ETHYLENE GLYCOL,$12.36,,,,,,,,,,,,,,,,,,,
LAK,0072527054,FT/LIPD FECS QL,$5.00,,,,,,,,,,,,,,,,,,,
LAK,0072527468,FOLIC ACID,$2.85,,,,,,,,,,,,,,,,,,,
LAK,0072527476,FOLIC ACID RBC,$3.10,,,,,,,,,,,,,,,,,,,
LAK,0072527823,IMMUNOGLOB A,$5.02,,,,,,,,,,,,,,,,,,,
LAK,0072527856,IMMUNOFIX SERUM,$3.40,,,,,,,,,,,,,,,,,,,
LAK,0072527880,IGG SUBCLASS 4,$4.75,,,,,,,,,,,,,,,,,,,
LAK,0072527898,IGG SUBCLASS 3,$4.75,,,,,,,,,,,,,,,,,,,
LAK,0072527906,IGG SUBCLASS 2,$4.75,,,,,,,,,,,,,,,,,,,
LAK,0072527914,IGG SUBCLASS 1,$4.75,,,,,,,,,,,,,,,,,,,
LAK,0072529340,GIARDIA AG EIA,$8.15,,,,,,,,,,,,,,,,,,,
LAK,0072529415,GASTRIN,$4.72,,,,,,,,,,,,,,,,,,,
LAK,0072529456,GLUCOSE BDY FLD,$2.25,,,,,,,,,,,,,,,,,,,
LAK,0072529472,GLUC XCPT URINE,$2.00,,,,,,,,,,,,,,,,,,,
LAK,0072529555,G6PD QUANT,$5.74,,,,,,,,,,,,,,,,,,,
LAK,0072529803,GGT,$2.00,,,,,,,,,,,,,,,,,,,
LAK,0072530017,FOLCL STIM HORM,$4.00,,,,,,,,,,,,,,,,,,,
LAK,0072530025,LUTEINING HORMN,$3.26,,,,,,,,,,,,,,,,,,,
LAK,0072530033,HGH,$7.94,,,,,,,,,,,,,,,,,,,
LAK,0072530108,HAPTOGLOBIN QT,$3.67,,,,,,,,,,,,,,,,,,,
LAK,0072530140,GONA CHR(HCG)QN,$5.00,,,,,,,,,,,,,,,,,,,
LAK,0072530215,HEMOGLBN FRC&QN,$8.22,,,,,,,,,,,,,,,,,,,
LAK,0072530512,HEMOGLOB PLASMA,$12.56,,,,,,,,,,,,,,,,,,,
LAK,0072530702,HEMOSIDERIN QL,$6.79,,,,,,,,,,,,,,,,,,,
LAK,0072530892,HOMOCYST QUAN,$12.22,,,,,,,,,,,,,,,,,,,
LAK,0072531718,HUM GRWTH HRMN,$32.58,,,,,,,,,,,,,,,,,,,
LAK,0072534977,5HIAA QUANT,$8.15,,,,,,,,,,,,,,,,,,,
LAK,0072535040,HEP C RNA AMP P,$54.57,,,,,,,,,,,,,,,,,,,
LAK,0072535073,HISTOPLSM AG UR,$71.75,,,,,,,,,,,,,,,,,,,
LAK,0072535081,GLIADIN AB IGG,$3.67,,,,,,,,,,,,,,,,,,,
LAK,0072535115,TEICHOLC ACD AB,$11.24,,,,,,,,,,,,,,,,,,,
LAK,0072535123,IG-A-SERUM,$4.00,,,,,,,,,,,,,,,,,,,
LAK,0072535131,IG-E-SERUM,$4.25,,,,,,,,,,,,,,,,,,,
LAK,0072535149,IG-G SERUM,$4.00,,,,,,,,,,,,,,,,,,,
LAK,0072535156,IG-M SERUM,$4.00,,,,,,,,,,,,,,,,,,,
LAK,0072535222,MITOCHONDRIL AB,$5.95,,,,,,,,,,,,,,,,,,,
LAK,0072535255,INSULIN,$3.37,,,,,,,,,,,,,,,,,,,
LAK,0072535263,PRO-INSULIN,$28.47,,,,,,,,,,,,,,,,,,,
LAK,0072535289,THYROROPIN AB,$13.85,,,,,,,,,,,,,,,,,,,
LAK,0072535297,TRYPTASE LEVEL,$35.71,,,,,,,,,,,,,,,,,,,
LAK,0072535313,MYELOPERX AB,$13.14,,,,,,,,,,,,,,,,,,,
LAK,0072535347,THYROXINE FREE,$2.20,,,,,,,,,,,,,,,,,,,
LAK,0072535388,GLUT ACID DECRB,$36.65,,,,,,,,,,,,,,,,,,,
LAK,0072535396,TRIIODTH TOT T3,$3.67,,,,,,,,,,,,,,,,,,,
LAK,0072535404,IRON,$2.85,,,,,,,,,,,,,,,,,,,
LAK,0072535438,IGF-1,$6.11,,,,,,,,,,,,,,,,,,,
LAK,0072535479,IG-G BP3,$23.42,,,,,,,,,,,,,,,,,,,
LAK,0072535503,IRON BINDNG CAP,$4.82,,,,,,,,,,,,,,,,,,,
LAK,0072535537,PROTEINASE AB,$13.14,,,,,,,,,,,,,,,,,,,
LAK,0072535545,T-3 FREE,$4.00,,,,,,,,,,,,,,,,,,,
LAK,0072535628,TIS TRNSGLT IGA,$8.15,,,,,,,,,,,,,,,,,,,
LAK,0072535719,GM1 ANT IGG IGM,$14.83,,,,,,,,,,,,,,,,,,,
LAK,0072535818,ACRBNDNGAB,$39.09,,,,,,,,,,,,,,,,,,,
LAK,0072535917,COLAGEN BND ACT,$30.89,,,,,,,,,,,,,,,,,,,
LAK,0072535966,CYC CIT AB(CCP),$10.12,,,,,,,,,,,,,,,,,,,
LAK,0072536055,LACTATE,$10.80,,,,,,,,,,,,,,,,,,,
LAK,0072536105,LIDOCAINE,$13.19,,,,,,,,,,,,,,,,,,,
LAK,0072536162,LDH BODY FLUID,$2.25,,,,,,,,,,,,,,,,,,,
LAK,0072536550,LEAD QUAN,$3.26,,,,,,,,,,,,,,,,,,,
LAK,0072536915,LIPASE FLUID,$21.25,,,,,,,,,,,,,,,,,,,
LAK,0072537160,LIPOPROTEIN (A),$10.41,,,,,,,,,,,,,,,,,,,
LAK,0072537251,LITHIUM,$3.37,,,,,,,,,,,,,,,,,,,
LAK,0072537319,METHADONE QUAL,$7.34,,,,,,,,,,,,,,,,,,,
LAK,0072538259,MERCURY QUANT,$33.50,,,,,,,,,,,,,,,,,,,
LAK,0072538366,METANPHRNS PLSM,$32.58,,,,,,,,,,,,,,,,,,,
LAK,0072538382,METANPHRNS T 24,$12.22,,,,,,,,,,,,,,,,,,,
LAK,0072538739,MYOGLOBIN,$5.00,,,,,,,,,,,,,,,,,,,
LAK,0072538754,MYOGLOBIN URINE,$5.00,,,,,,,,,,,,,,,,,,,
LAK,0072538838,NSE,$24.73,,,,,,,,,,,,,,,,,,,
LAK,0072538846,KAPPA LAM LTCHN,$14.00,,,,,,,,,,,,,,,,,,,
LAK,0072538887,LAMBDA LT CHAIN,$16.29,,,,,,,,,,,,,,,,,,,
LAK,0072538895,KAPPA LT CHAIN,$16.29,,,,,,,,,,,,,,,,,,,
LAK,0072539026,PTH INTACT,$4.80,,,,,,,,,,,,,,,,,,,
LAK,0072539042,NORTRIPTYLINE,$13.32,,,,,,,,,,,,,,,,,,,
LAK,0072539182,ORGANIC ACD QNT,$37.24,,,,,,,,,,,,,,,,,,,
LAK,0072539257,OLIGOCLONL BAND,$28.61,,,,,,,,,,,,,,,,,,,
LAK,0072539299,OXYCODONE QL,$38.59,,,,,,,,,,,,,,,,,,,
LAK,0072539331,HEP C QUANT,$183.26,,,,,,,,,,,,,,,,,,,
LAK,0072539349,HEP C QUANT,$65.16,,,,,,,,,,,,,,,,,,,
LAK,0072539703,PARATHORMNE,$4.80,,,,,,,,,,,,,,,,,,,
LAK,0072539760,C-PEPTIDE,$3.65,,,,,,,,,,,,,,,,,,,
LAK,0072539794,TRNSGLTMNAS IGG,$5.29,,,,,,,,,,,,,,,,,,,
LAK,0072539927,PCP QUANT,$21.00,,,,,,,,,,,,,,,,,,,
LAK,0072540016,CALPROTEC FECAL,$162.90,,,,,,,,,,,,,,,,,,,
LAK,0072540453,PHENYTOIN FREE,$6.74,,,,,,,,,,,,,,,,,,,
LAK,0072540552,MYCPHENOLC ACID,$40.00,,,,,,,,,,,,,,,,,,,
LAK,0072540669,PHOSPHA PROSTAT,$9.50,,,,,,,,,,,,,,,,,,,
LAK,0072540750,PHOSPHA ALKALIN,$2.00,,,,,,,,,,,,,,,,,,,
LAK,0072540800,PHOSPHA ISO ALK,$4.26,,,,,,,,,,,,,,,,,,,
LAK,0072541105,PORPHOBIL UR QN,$6.37,,,,,,,,,,,,,,,,,,,
LAK,0072541212,PROPHY FRACT UA,$4.87,,,,,,,,,,,,,,,,,,,
LAK,0072541436,NAPA &PROCAIN,$15.00,,,,,,,,,,,,,,,,,,,
LAK,0072541444,PROGESTERONE,$3.37,,,,,,,,,,,,,,,,,,,
LAK,0072541469,PROLACTIN,$3.26,,,,,,,,,,,,,,,,,,,
LAK,0072541535,PSA ULTRASENSTV,$29.22,,,,,,,,,,,,,,,,,,,
LAK,0072541543,PRO OTHR SOURC,$2.25,,,,,,,,,,,,,,,,,,,
LAK,0072541550,PROTEIN TOTAL,$2.00,,,,,,,,,,,,,,,,,,,
LAK,0072541576,PROT UR RANDOM,$2.08,,,,,,,,,,,,,,,,,,,
LAK,0072541592,PROTEIN BDY FLD,$2.25,,,,,,,,,,,,,,,,,,,
LAK,0072541659,PROTEIN ELCT QN,$3.29,,,,,,,,,,,,,,,,,,,
LAK,0072541667,PRE-ALBUMIN,$3.37,,,,,,,,,,,,,,,,,,,
LAK,0072541675,PROTEIN ELCT UR,$4.50,,,,,,,,,,,,,,,,,,,
LAK,0072541808,PROTN UR 24HR,$6.05,,,,,,,,,,,,,,,,,,,
LAK,0072541832,ECHINOCOCCUS AB,$107.51,,,,,,,,,,,,,,,,,,,
LAK,0072542004,PSA FREE,$7.33,,,,,,,,,,,,,,,,,,,
LAK,0072542079,VITAMIN B6,$7.25,,,,,,,,,,,,,,,,,,,
LAK,0072542137,GLIADIN AB IGA,$11.70,,,,,,,,,,,,,,,,,,,
LAK,0072542301,QUINIDINE,$9.89,,,,,,,,,,,,,,,,,,,
LAK,0072542392,RAJI CELL,$17.85,,,,,,,,,,,,,,,,,,,
LAK,0072542509,T-3 UPDATE(T3U),$2.25,,,,,,,,,,,,,,,,,,,
LAK,0072542525,RIBOFLAVIN,$7.75,,,,,,,,,,,,,,,,,,,
LAK,0072542608,SEROTONIN,$12.22,,,,,,,,,,,,,,,,,,,
LAK,0072542707,SEX HRM BND GLB,$6.00,,,,,,,,,,,,,,,,,,,
LAK,0072543135,PHOSPHOLIPIDS,$7.46,,,,,,,,,,,,,,,,,,,
LAK,0072544034,TESTOSTER TOTL,$3.26,,,,,,,,,,,,,,,,,,,
LAK,0072544075,TESTOSTERN FREE,$23.52,,,,,,,,,,,,,,,,,,,
LAK,0072544232,THIAMINE,$10.00,,,,,,,,,,,,,,,,,,,
LAK,0072544299,VIT B1 WHLE BLD,$12.14,,,,,,,,,,,,,,,,,,,
LAK,0072544323,THYROGLOBULIN,$45.00,,,,,,,,,,,,,,,,,,,
LAK,0072544364,THYROXIN TOTAL,$2.25,,,,,,,,,,,,,,,,,,,
LAK,0072544422,TBG,$9.37,,,,,,,,,,,,,,,,,,,
LAK,0072544430,TSH,$3.71,,,,,,,,,,,,,,,,,,,
