 7103601,NF-PENTOXIFYLLINE ORAL TAB ER 400MG,259,, $-   ,N/A
 7103604,NF-SIMBRINZA OPHTHALMIC SUSPENSION 0.2%-,259,, $-   ,N/A
 7103612,NF-GEODON CAP 20MG,259,, $-   ,N/A
 7103613,NF-GEODON CAP 60MG,259,, $-   ,N/A
 7103614,NF-PIOGLITAZONE HCL ORAL TABLET 45MG,259,, $-   ,N/A
 7103616,NF-BENICAR HCT ORAL TABLET 20MG-12.5MG,259,, $-   ,N/A
 7103619,NF-PROPRANOLOL ER ORAL CAP ER 80MG,259,, $-   ,N/A
 7103623,NF-ZETIA TAB 10MG,259,, $-   ,N/A
 7103628,SNF ACIDOPHILUS PROBIOTIC,250,, $-   ,N/A
 7103629,"WATER STERILE,  INJECTABLE 100ML",259,, $12.00 ,
 7103631,NF-COREG CR CAP ER 40MG,259,, $-   ,N/A
 7103633,NF-ANASTROZOLE 1MG ORAL TABLET,259,, $-   ,N/A
 7103637,NF-ATORVASTATIN CALCIUM ORAL TAB 20MG,259,, $-   ,N/A
 7103646,NF-IODOSORB GEL 0.9Ð,259,, $-   ,N/A
 7103647,NF-BEPOTASTINE BESILATE OPHTH SOLN 15MG/,259,, $-   ,N/A
 7103648,NF-SIMVASTATIN ORAL TABLET  20MG,259,, $-   ,N/A
 7103680,NF-PROBIOTIC FORMULA CAP 250MG-1BILLION,259,, $-   ,N/A
 7103681,NF-PREDNISONE ORAL TABLET 1MG,259,, $-   ,N/A
 7103682,SNF METOPROLOL TARTRATE IR 25MG TAB,250,, $-   ,N/A
 7103683,NF-ROPINIROLE HCL TAB 0.25MG,259,, $-   ,N/A
 7103684,NF-QVAR INH/NEB AER LIQ 0.08MG/1 ACTUATI,259,, $-   ,N/A
 7103685,"NF-MYRBETRIQ 50MG ORAL TABLET, EXTENDED",259,, $-   ,N/A
 7103686,NF-ENTACAPONE 200MG ORAL TABLET,259,, $-   ,N/A
 7103687,NF-PRAMIPEXOLE DIHYDROCHLORIDE 0.5MG ORA,259,, $-   ,N/A
 7103689,NF-IMBRUVICA 140MG ORAL CAPSULE,259,, $-   ,N/A
 7103692,NF-CELEXA ORAL TABLET 40MG,259,, $-   ,N/A
 7103694,SNF PROBIOTIC COLON CARE CAP,250,, $-   ,N/A
 7103695,NF-ACETAMINOPHEN RECTAL SUPP 650MG,259,, $-   ,N/A
 7103699,NF-OMEPRAZOLE CAP DR 40MG,259,, $-   ,N/A
 7103708,CLINDAMYCIN/5%DEXTROSE IVPB  900MG/50ML,258,, $26.00 ,
 7103709,NF-CITALOPRAM HYDROBROMIDE ORAL TAB 10MG,259,, $-   ,N/A
 7103711,NF-LAMICTAL        TAB  25MG,259,, $-   ,N/A
 7103712,NF-ISOSORBIDE DINITRATE TAB 30MG,259,, $-   ,N/A
 7103714,SNF ACETAMINOPHEN 325MG,250,, $-   ,N/A
 7103720,SNF DOCUSATE SODIUM CAP 100MG,250,, $-   ,N/A
 7103721,SNF FERROUS SULFATE 325MG,250,, $-   ,N/A
 7103725,SNF SENOKOT-S TAB,250,, $-   ,N/A
 7103736,NF-REVLIMID CAP 10MG,259,, $-   ,N/A
 7103737,NF-BYSTOLIC ORAL TABLET 5MG,259,, $-   ,N/A
 7103738,NF-ILEVRO OPHTH SUSP 0.3%,259,, $-   ,N/A
 7103739,NF-DUREZOL OPHTHALMIC EMULSION 0.05%,259,, $-   ,N/A
 7103744,NF-MIRAPEX ORAL TABLET 0.25MG,259,, $-   ,N/A
 7103745,SNF NORMAL SALINE FLUSH 10ML,250,, $-   ,N/A
 7103746,SNF NORMAL SALINE FLUSH 10ML,250,, $-   ,N/A
 7103747,SNF NORMAL SALINE FLUSH 10ML,250,, $-   ,N/A
 7103756,CARBIDOPA LEVO(SINEMET) 10/100 TB,250,, $8.00 ,
 7103757,NF-CAPTOPRIL/HCTZ ORAL TABLET 50MG-25MG,259,, $-   ,N/A
 7103778,SNF MEGACE O.S.(MEGESTROL)SOL 40MG/1ML,250,, $-   ,N/A
 7103779,SNF MEGACE OS(MEGESTROL)SUSP 40MG/1ML,250,, $-   ,N/A
 7103780,FLUCONAZOLE(DIFLUCAN) 200MG TAB,250,, $8.00 ,
 7103782,NF-ACYCLOVIR ORAL TABLET 400MG,259,, $-   ,N/A
 7103783,NF-DONEPEZIL HCL ORAL TABLET 10MG,259,, $-   ,N/A
 7103787,"NF-MYRBETRIQ 25MG ORAL TABLET, EXTENDED",259,, $-   ,N/A
 7103789,NF-TACROLIMUS CAP 1MG,259,, $-   ,N/A
 7103790,NF-VITAMIN D3 LIQUID-FILLED CAPSULE 1000,259,, $-   ,N/A
 7103793,NF-GYNOL II VAGINAL GEL/JELLY 2%,259,, $-   ,N/A
 7103794,NF-PRAMIPEXOLE DIHYDROCHLORIDE TAB 0.125,259,, $-   ,N/A
 7103796,NF-ONE DAILY GUMMY VITES CHEW TAB,259,, $-   ,N/A
 7103797,NF-TOVIAZ ORAL EXTENDED RELEASE TABLET 4,259,, $-   ,N/A
 7103798,NF-LUNESTA 1MG ORAL TABLET,259,, $-   ,N/A
 7103801,NF-PYRIDOXINE HCL TABLET 50MG,259,, $-   ,N/A
 7103802,NF-MIRAPEX ORAL TABLET 1MG,259,, $-   ,N/A
 7103803,NF-PSYLLIUM HUSK CAP 0.52GM,259,, $-   ,N/A
 7103815,SNF MILK OF MAGNESIA LIQUID 1200MG,250,, $-   ,N/A
 7103819,NF-MELATONIN TAB 10MG,259,, $-   ,N/A
 7103829,NF-CALCIUM NITRATE TETRAHYDRATE GRANULE,,, $-   ,N/A
 7103833,NF-SILDENAFIL CITRATE TABLET 20MG,259,, $-   ,N/A
 7103835,"NF-FELODIPINE 5MG ORAL TABLET, EXTENDED",259,, $-   ,N/A
 7103846,AMYLNITRATE,259,, $10.00 ,
 7103847,NF-OXYCODONE HCL ORAL TAB 15MG,259,, $-   ,N/A
 7103863,SNF TUCKS (WITCH HAZEL) PAD,250,, $-   ,N/A
 7103864,NF-ELIQUIS ORAL TABLET 2.5MG,259,, $-   ,N/A
 7103882,NF-VITAMIN D ORAL TABLET 1000IU,259,, $-   ,N/A
 7103883,NF-VITAMIN E CAPSULE 200IU,259,, $-   ,N/A
 7103900,NF-ANTACID ULTRA STRENGTH CHEW TAB 1000M,259,, $-   ,N/A
 7103901,NF-AZELASTINE HCL NASAL SPRAY 205.5MCG/1,259,, $-   ,N/A
 7103907,NF-GEODON CAPSULE 80MG,250,, $-   ,N/A
 7103908,NF-ABILIFY TAB 30MG,250,, $-   ,N/A
 7103909,METOPROLOL SUCC  TAB  25MG,250,, $8.00 ,
 7103910,METOCLOPRAMIDE SUSP 10MG/10ML,250,, $8.00 ,
 7103913,NF-CHLORTHALIDONE 25MG ORAL TABLET,250,, $-   ,N/A
 7103915,AZTREONAM,258,, $37.00 ,
 7103924,NF-PROBIOTIC DIGESTIVE CARE ORAL TAB 10M,259,, $-   ,N/A
 7103926,NF-PERFOROMIST 20MCG/2ML INHALATION SOLU,259,, $-   ,N/A
 7103928,NF-ACTOS ORAL TABLET 15MG,259,, $-   ,N/A
 7103929,PHENYLEPHRINE NASAL DROPS,250,, $8.00 ,
 7103936,BISMUTH SUBSALICYLATE,250,, $8.00 ,
 7103938,NF-ACETAMINOPHEN-CODEINE TAB 300MG-60MG,,, $-   ,N/A
 7103939,NF-TYLENOL-CODEINE #4 TAB 300MG-60MG,259,, $-   ,N/A
 7103942,NF-BUMETANIDE ORAL TABLET 2MG,,, $-   ,N/A
 7103953,POLYETHYLENEGLYCOL (MIRALAX),250,, $8.00 ,
 7103955,NF-FAMCICLOVIR 125MG ORAL TABLET,,, $-   ,N/A
 7103956,NF-ACYCLOVIR 5% TOPICAL APPLICATION OINT,,, $-   ,N/A
 7103958,NF-DALIRESP ORAL TABLET 500MCG,,, $-   ,N/A
 7103962,PROBIOTIC 1250MG/2CAPS,250,, $8.00 ,
 7103975,TROLAMINE SALICYLATE CREAM 35GM,250,, $8.00 ,
 7103986,NF-NORCO ORAL TABLET 325MG-7.5MG,259,, $-   ,N/A
 7103989,NF-APIXABAN TAB 2.5MG,259,, $-   ,N/A
 7103992,NF-METHOTREXATE ORAL TABLET 2.5MG,259,, $-   ,N/A
 7103993,NF-PANTOPRAZOLE SODIUM ORAL TAB EC 20MG,259,, $-   ,N/A
 7103996,NF-PRISTIQ TAB ER 100MG,259,, $-   ,N/A
 7103999,NF-XANAX ORAL TABLET 1MG,259,, $-   ,N/A
 7104003,NF-NASAL DECONGESTANT 12HR NASALSPRAY 0.,259,, $-   ,N/A
 7104007,NF-MELATONIN CAPSULE 5MG,259,, $-   ,N/A
 7104010,NF-VITAMIN D 50000IU ORAL CAPSULE,259,, $-   ,N/A
 7104023,MULTI VITAMIN,250,, $8.00 ,
 7104024,VICKS TOPICAL ANALGESIC,250,, $14.00 ,
 7104026,SODIUM BICARBONATE 8.4% 50mL VIAL,259,, $20.00 ,
 7104028,NF-PHENOBARBITAL ORAL TABLET 16.2MG,259,, $-   ,N/A
 7104029,NF-OMEGA3 FISH OIL CONCENTRATE LIQ CAP 1,259,, $-   ,N/A
 7104036,NF-SAW PALMETTO 450 MG ORAL CAPSULE,259,, $-   ,N/A
 7104039,TRUMENBA,250,90621, $441.00 ,
 7104041,"NF-NIACIN 750 MG ORAL TABLET, EXTENDED R",,, $-   ,N/A
 7104042,RELISTOR SUBQ SOLN 12MG/0.6ML,214,, $327.00 ,
 7104047,NF-SINEMET 25-250 ORAL TABLET 25MG-250MG,259,, $-   ,N/A
 7104048,NF-REMERON ORAL TABLET 30MG,259,, $-   ,N/A
 7104050,NF-MEGACE SUSP 40MG/1ML,259,, $-   ,N/A
 7104051,NF-MESALAMINE CAP ER 0.375GM,259,, $-   ,N/A
 7104052,AUGMENTIN 125MG/5ML SUSP,250,, $969.00 ,
 7104055,NF-FEMARA TAB 2.5MG,,, $-   ,N/A
 7104065,ACETYLCYSTEINE 6GM/250ML 5%DEXTROSE,258,, $266.00 ,
 7104071,NF-BETAMETHASONE VALERATE CREAM 0.1Ð,259,, $-   ,N/A
 7104072,NF-ZOLPIDEM ORAL TABLET 10MG,259,, $-   ,N/A
 7104076,NF-DULERA INH AER PWD 5MCG-100MCG/ACT,259,, $-   ,N/A
 7104080,NF-LOTEMAX OPHTH SUSP 0.5%,259,, $-   ,N/A
 7104089,NF-FEXOFENADINE HCL ORAL TABLET 180MG,259,, $-   ,N/A
 7104090,NF-RILUZOLE ORAL TABLET 50MG,259,, $-   ,N/A
 7104096,NF-PRAVASTATIN SODIUM ORAL TABLET 40MG,259,, $-   ,N/A
 7104097,NF-12 HOUR DECONGESTANT ORAL TAB ER 120M,,, $-   ,N/A
 7104099,NF-PULMICORT FLEXHALER 180MCG/1ACT INHAL,259,, $-   ,N/A
 7104101,NF-BENAZEPRIL HCL-HCTZ TAB 20MG-25MG,259,, $-   ,N/A
 7104107,NF-VICTOZA 6MG/1ML SUBCUTANEOUS SOLUTION,259,, $-   ,N/A
 7104108,GLUCOSE TABLETS 4GRAMS TAB,250,, $8.00 ,
 7104111,IMIPEN CILAST/0.9%SALI IVPB:1000MG/250ML,258,, $154.00 ,
 7104113,NF-CARVEDILOL ORAL TABLET 12.5MG,259,, $-   ,N/A
 7104115,NF-OXYCODONE HCL ORAL TABLET 10MG,259,, $-   ,N/A
 7104123,HEPATITIS B VACCINE-PEDS 10MCG/0.5ML,250,90744, $45.00 ,
 7104131,PRAXBIND 50MG/ML*High Alert med,259,," $9,416.00 ",
 7104132,NF-GLUCOSAMINE-CHONDROITIN 400 MG-500 MG,,, $-   ,N/A
 7104134,NF-XALATAN OPHTH SOLN 0.005%,259,, $-   ,N/A
 7104143,NF-PHENOBARBITAL ORAL TABLET 60MG,259,, $-   ,N/A
 7104145,NF-BETHANECHOL CHLORIDE ORAL TABLET 50MG,,, $-   ,N/A
 7104147,NF-URECHOLINE ORAL TABLET 25MG,259,, $-   ,N/A
 7104151,NF-COREG TABLET 12.5MG,259,, $-   ,N/A
 7104157,NF-LEVEMIR  SUBQ SOLN 100U/1ML,259,, $-   ,N/A
 7104159,SNF METOPROLOL SUCCINATE ER TAB 12.5 MG,250,, $-   ,N/A
 7104163,NF-DIOVAN TAB 160MG,259,, $-   ,N/A
 7104164,NF-FENOFIBRATE ORAL TABLET 54MG,259,, $-   ,N/A
 7104167,NF-OXYBUTYNIN CHLORIDE ORAL TAB ER 10MG,259,, $-   ,N/A
 7104172,NF-PREPARATION H SUPPOSITORY,259,, $-   ,N/A
 7104176,NF-FLOVENT HFA 0.11MG/1ACTUATION INHALAT,259,, $-   ,N/A
 7104179,ZOLEDRONIC ACID 4MG/100ML,636,J3489, $569.00 ,
 7104181,NF-PAXIL ORAL TABLET 30MG,259,, $-   ,N/A
 7104188,NF-SEROQUEL ORAL TABLET 50MG,259,, $-   ,N/A
 7104189,NF-QVAR 0.04MG/ACT,259,, $-   ,N/A
 7104191,SNF LIDOCAINE (LIDODERM) PATCH 5%,250,, $-   ,N/A
 7104194,NF-MICARDIS 20MG ORAL TABLET,259,, $-   ,N/A
 7104216,NF-VALSARTAN/HYDROCHLOROTHIAZIDE 320MG-2,259,, $-   ,N/A
 7104217,NF-AMLODIPINE & BENAZEPRIL HCL 2.5MG-10M,259,, $-   ,N/A
 7104218,NF-VIVELLE-DOT 0.075MG/24HR TRANSDERMAL,259,, $-   ,N/A
 7104220,NF-CIPRO IV INTRAVENOUS SOLN 400MG/200ML,258,, $10.00 ,
 7104223,NF-CEFEPIME HCL IV SOLN 2GM/100ML,100,, $-   ,N/A
 7104227,CIPROFLOXACIN 400MG/DEXTROSE5% 200ML INJ,258,, $8.00 ,
 7104232,HYDROmorphone (DILAUDID)  1MG/ML 1ML,259,J1170, $8.00 ,
 7104233,NF-CIPRO PWD FOR SUSP 500MG/5ML,,, $-   ,N/A
 7104235,NF-ESGIC CAP 50MG-325MG-40MG,259,, $-   ,N/A
 7104237,NF-DESMOPRESSIN 0.2MG ORAL TABLET,259,, $-   ,N/A
 7104238,NF-ALENDRONATE SOD ORAL TABLET 70MG,259,, $-   ,N/A
 7104242,SNF DIGOXIN TAB 0.0625MG,250,, $-   ,N/A
 7104244,NF-L-METHYLFOLATE CA ME-CBL NAC 600MG-6M,259,, $-   ,N/A
 7104245,NF-MORPHINE SULFATE ORAL SOLUTION 10MG/5,259,, $-   ,N/A
 7104254,NF-VIMPAT ORAL SOLUTION 10MG/1ML,259,, $-   ,N/A
 7104256,NF-TERAZOSIN HCL ORAL CAPSULE 10MG,259,, $-   ,N/A
 7104257,NF-AMPHETAMINE SALT COMBO TAB 20MG,259,, $-   ,N/A
 7104261,NF-ANORO ELLIPTA 62.5MCG-25MCG/1ACT INHA,259,, $-   ,N/A
 7104262,SODIUM NITRITE 300MG/10ML,259,, $105.00 ,
 7104264,NF-PHENYLEPHRINE HYDROCHLORIDE-NACL,259,, $-   ,N/A
 7104265,NF-METOLAZONE ORAL TABLET 2.5MG,259,, $-   ,N/A
 7104266,NF-TELMISARTAN ORAL TABLET 20MG,259,, $-   ,N/A
 7104268,NF-FIBER HEALTH TABLET,259,, $-   ,N/A
 7104271,NF-POTASSIUM CITRATE ORAL TABLET ER 10ME,259,, $-   ,N/A
 7104275,NF-TRAZODONE HCL ORAL TABLET 100MG,259,, $-   ,N/A
 7104281,NF-1-HEXANOL LIQUID,,, $-   ,N/A
 7104282,NF-KEPPRA SOLUTION 100MG/ML,259,, $-   ,N/A
 7104285,NF-DEPAKENE SYRUP 250MG/5ML,259,, $-   ,N/A
 7104288,NF-ALOE VERA OIL,259,, $-   ,N/A
 7104292,NF-AUGMENTIN ES-600 PWD FOR SUSP 600MG/5,259,, $-   ,N/A
 7104294,NF-LINZESS CAP 145MCG,259,, $-   ,N/A
 7104296,NF-BRILINTA ORAL TABLET 90MG,259,, $-   ,N/A
 7104297,NF-BENICAR HCT ORAL TABLET 40MG-12.5MG,259,, $-   ,N/A
 7104300,NF-CELEBREX CAP 100MG,,, $-   ,N/A
 7104303,NF-METHOCARBAMOL  TAB  750MG,259,, $-   ,N/A
 7104305,NF-FLUTICASONE FUROATE INH PWD 100MCG/1A,259,, $-   ,N/A
 7104306,NF-OMNARIS NASAL SPRAY 50MCG/1ACT,259,, $-   ,N/A
 7104311,NF-FENTANYL TD PATCH ER 37.5MCG/1HR,259,, $-   ,N/A
 7104314,NF-LIDOCAINE HCL-MENTHOL PATCH ER 4%-1%,,, $-   ,N/A
 7104315,NF-LIDOCAINE PATCH ER 5%,259,, $-   ,N/A
 7104319,NF-PAXIL TAB 40MG,259,, $-   ,N/A
 7104324,NF-MEMANTINE HCL ORAL TABLET 10MG,259,, $-   ,N/A
 7104325,NF-BUTRANS TD PATCH ER 20MCG/1HR,259,, $-   ,N/A
 7104327,NF-NITRO-DUR 0.4MG/1HR TRANSDERMAL PATCH,259,, $-   ,N/A
 7104329,BREEZERS COUGH DROP,250,, $8.00 ,
 7104334,NF-FENTANYL TD PATCH 12MCG/1HR,259,, $-   ,N/A
 7104336,NF-STIVARGA ORAL TABLET 40MG,259,, $-   ,N/A
 7104342,NF-ARMOUR THYROID 60MG ORAL TABLET,,, $-   ,N/A
 7104347,NF-BROVANA INH SOLN 15MCG/2ML,259,, $-   ,N/A
 7104350,NF-THYROID TAB 60MG,259,, $-   ,N/A
 7104358,FLUORESCEIN SODIUM-FOREIGN BODY EYE,450,65210, $8.00 ,
 7104359,FLUORESCEIN SODIUM FOREIGN BODY FR EYE,450,65210, $8.00 ,
 7104363,NF-CRANBERRY FRUIT CAPSULE 425MG,,, $-   ,N/A
 7104364,NF-CRANBERRY ORAL CAPSULE 450MG,259,, $-   ,N/A
 7104368,ALBUMIN 25% 25GM/100ML,250,, $287.00 ,
 7104380,LEVOFLOXACIN 750MG IVPB,258,, $11.00 ,
 7104382,NF-ARMOUR THYROID TABLET 30MG,259,, $-   ,N/A
 7104383,NF-NEURONTIN ORAL TABLET 800MG,259,, $-   ,N/A
 7104386,PENICILLING BENZ(BICILLIN)LA 2.4M U,259,, $8.00 ,
 7104387,NF-HYDROMORPHONE HCL ORAL TABLET 2MG,259,, $-   ,N/A
 7104388,NF-REGORAFENIB TAB 40MG,259,, $-   ,N/A
 7104399,NF-BACLOFEN ORAL TAB 20MG,259,, $-   ,N/A
 7104401,NF-NP THYROID ORAL TABLET 30MG,259,, $-   ,N/A
 7104404,NF-PROGESTERONE LIQ CAP 100MG,259,, $-   ,N/A
 7104407,NF-XARELTO ORAL TABLET 10MG,,, $-   ,N/A
 7104409,NF-MELOXICAM ORAL TABLET 15MG,259,, $-   ,N/A
 7104414,NF-HYDROMORPHONE HCL ORAL TABLET 8MG,259,, $-   ,N/A
 7104417,IMMUNE GLOBULIN-GAMMAGARD 30GM/300ML,259,J2790," $4,943.00 ",
 7104421,NF-PHENOBARBITAL ELIX 20MG/5ML,259,, $-   ,N/A
 7104434,NF-WELLBUTRIN XL 24 HR TAB ER 150MG,259,, $-   ,N/A
 7104435,NF-ISOSORBIDE MONONITRATE ORAL TAB ER 30,259,, $-   ,N/A
 7104439,NF-DILAUDID ORAL TABLET 2MG,259,, $-   ,N/A
 7104443,NF-LYRICA CAP 25MG,259,, $-   ,N/A
 7104444,NF-HYDROXYZINE HCL ORAL TAB 10MG,259,, $-   ,N/A
 7104446,NF-LEVOTHYROXINE SODIUM ORAL TABLET 137M,259,, $-   ,N/A
 7104447,VANCOMYCIN 1.5GM/0.9% SALINE 500ML IVPB,258,, $8.00 ,
 7104448,NF-DORZOLAMIDE-TIMOLOL OPHTH SOLN 2%-0.5,259,, $-   ,N/A
 7104459,NF-TOUJEO SUBCUTANEOUS SOLUTION 300U/1ML,259,, $-   ,N/A
 7104461,NF-TRAVATAN Z OPHTH SOLN 0.004%,259,, $-   ,N/A
 7104463,"NF-MORPHINE SULFATE 20MG ORAL CAPSULE, E",259,, $-   ,N/A
 7104467,NF-RESTORIL CAPSULE 15MG,259,, $-   ,N/A
 7104472,NF-MYSOLINE ORAL TABLET 250MG,259,, $-   ,N/A
 7104474,NF-COREG ORAL TABLET 6.25MG,259,, $-   ,N/A
 7104476,NF-DICLOFENAC SODIUM GEL 1%,259,, $-   ,N/A
 7104477,IRON SUCROSE(VENOFER) 200MG/100ML,250,, $101.00 ,
 7104489,"NF-OXYCODONE HCL 60MG ORAL TABLET, EXTEN",259,, $-   ,N/A
 7104491,NF-WARFARIN SODIUM ORAL TABLET 7.5MG,259,, $-   ,N/A
 7104493,NF-ESCITALOPRAM ORAL TABLET 20MG,259,, $-   ,N/A
 7104501,NF-DILTIAZEM HCL 24 HR CAP 300MG,,, $-   ,N/A
 7104505,NF-TACROLIMUS OINT 0.03Ð,,, $-   ,N/A
 7104506,NF-NYSTATIN AND TRIAM ACET 100000U/GM-0.,259,, $-   ,N/A
 7104507,NF-HETLIOZ ORAL CAPSULE 20MG,259,, $-   ,N/A
 7104510,NF-TERAZOSIN HCL CAP 2MG,259,, $-   ,N/A
 7104512,NF-FAMCICLOVIR 500MG ORAL TABLET,259,, $-   ,N/A
 7104514,NF-TESTOSTERONE GEL 1%,259,, $-   ,N/A
 7104515,NF-PROGESTERONE VAG GEL 4%,259,, $-   ,N/A
 7104517,NF-PRISTIQ TAB ER 50MG,259,, $-   ,N/A
 7104518,NF-TAMOXIFEN CITRATE ORAL TABLET 10MG,259,, $-   ,N/A
 7104519,NF-LISINOPRIL/HCTZ 10MG-12.5MG,259,, $-   ,N/A
 7104521,TEMAZEPAM (RESTORIL) 7.5MG CAP,250,, $11.00 ,
 7104523,PENTACEL 0.5ML,250,90698, $294.00 ,
 7104525,TEMAZEPAM (RESTORIL) 7.5MG CAP,250,, $8.00 ,
 7104526,NF-LATANOPROST OPHTH SOLN 0.005%,259,, $-   ,N/A
 7104527,NF-BELSOMRA ORAL TABLET 10MG,259,, $-   ,N/A
 7104530,NF-TELMISARTAN ORAL TABLET 40MG,259,, $-   ,N/A
 7104531,NF-DOXAZOSIN MESYLATE ORAL TABLET 4MG,259,, $-   ,N/A
 7104540,NF-Cytomel Oral Tablet 5MCG,259,, $-   ,N/A
 7104548,NF-MORPHINE SULFATE ORAL SOLUTION 20MG/1,259,, $-   ,N/A
 7104550,NF-HYDROMORPHONE HCL ORAL TABLET 4MG,,, $-   ,N/A
 7104555,IBUPROFEN (MOTRIN) 40MG/ML DROPS,250,, $8.00 ,
 7104562,NF-Jardiance Oral Tablet 25MG,259,, $-   ,N/A
 7104565,NF-TEMAZEPAM CAP 15MG,259,, $-   ,N/A
 7104567,NF-WELLBUTRIN XL 24 HR TAB ER 300MG,259,, $-   ,N/A
 7104569,NF-TOPAMAX ORAL TABLET 100MG,259,, $-   ,N/A
 7104576,NF-Cilostazol Oral Tablet 100MG,,, $-   ,N/A
 7104578,NF-EFFIENT 10MG ORAL TABLET,259,, $-   ,N/A
 7104580,NF-DICLOFENAC SODIUM 1.5% TOPICAL APPLIC,259,, $-   ,N/A
 7104583,NF-JARDIANCE ORAL TABLET 10MG,259,, $-   ,N/A
 7104584,NF-JANUVIA ORAL TABLET 100MG,259,, $-   ,N/A
 7104585,NF-AZOPT OPHTH SUSP 1%,259,, $-   ,N/A
 7104586,NF-OCUFLOX OPHTH SOLN 0.3%,259,, $-   ,N/A
 7104587,NF-LISINOPRIL ORAL TABLET 2.5MG,259,, $-   ,N/A
 7104588,NF-Alvesco Oral Aerosol Liquid 160MCG/1A,259,, $-   ,N/A
 7104589,NF-Serevent Diskus Inh/Neb 0.046MG/1ACT,259,, $-   ,N/A
 7104591,FENTANYL (DURAGESIC) 12MCG PATCH,250,, $27.00 ,
 7104593,NF-Zyvox Oral Tablet 600MG,,, $-   ,N/A
 7104594,NF-GEMFIBROZIL ORAL TABLET 600MG,,, $-   ,N/A
 7104595,NF-Zofran Tablet 8MG,,, $-   ,N/A
 7104597,NF-MAGNESIUM CITRATE ORAL SOLN 1.75GM/30,259,, $-   ,N/A
 7104600,NF-METOPROLOL SUCC XL ORAL TAB ER 50MG,402,, $-   ,N/A
 7104601,NF-INDOMETHACIN    CAP  50MG,259,, $-   ,N/A
 7104604,VANCOMYCIN 1GM ADDVANTAGE,259,, $14.00 ,
 7104605,0.9% SODIUM CHLORIDE ADDV. 250ML,258,J7050, $10.00 ,
 7104606,VANCOMYCIN 1GM/0.9% SALINE ADDV 250ML,258,, $22.00 ,
 7104609,NF-APIXABAN TAB 5MG,259,, $-   ,N/A
 7104611,NF-Eliquis Oral Tablet 5MG,259,, $-   ,N/A
 7104613,NF-CYMBALTA CAP DR 60MG,259,, $-   ,N/A
 7104617,NF-LEVOTHYROXINE ORAL TABLET 112MCG,259,, $-   ,N/A
 7104618,NF-VALSARTAN ORAL TABLET 320MG,,, $-   ,N/A
 7104623,METOCLOPRAMIDE INJECTION 5MG/ML,259,, $8.00 ,
 7104625,VANCOMYCIN 750MG/250ml ADDV,250,, $-   ,
 7104626,NF-OxyCONTIN Ext-Release Tablet 20MG,259,, $-   ,N/A
 7104627,NF-Oxy IR Capsule 5MG,259,, $-   ,N/A
 7104629,BARIUM SULFATE ORAL PASTE,250,, $9.00 ,
 7104630,NF-Xyzal Allergy 24HR Oral Tablet 5MG,259,, $-   ,N/A
 7104632,NF-LORAZEPAM ORAL SOLUTION 2MG/1ML,259,, $-   ,N/A
 7104633,NF-rOPINIRole Hydrochloride Tab 0.5MG,259,, $-   ,N/A
 7104634,NF-Fareston Oral Tablet 60MG,259,, $-   ,N/A
 7104635,VANCOMYCIN 500mg/250ML  ADDV,258,, $8.00 ,
 7104636,NF-Xarelto Oral Tablet 20MG,259,, $-   ,N/A
 7104637,NF-Paxil CR Tablet 37.5MG,259,, $-   ,N/A
 7104638,NF-Cartia XT Oral 24 Hr Cap ER 300MG,,, $-   ,N/A
 7104640,NF-LEVOXYL ORAL TABLET 88MCG,259,, $-   ,N/A
 7104641,NF-CARTIA XT ORAL 24 HR CAP ER 300MG,259,, $-   ,N/A
 7104657,NF-Lisinopril Oral Tablet 20MG,,, $-   ,N/A
 7104658,NF-Eliquis Oral Tablet 5MG,259,, $-   ,N/A
 7104661,NF-SEROQUEL ORAL TABLET 100MG,,, $-   ,N/A
 7104662,NF-SEROQUEL ORAL TABLET 25MG,,, $-   ,N/A
 7104663,NF-BYSTOLIC ORAL TABLET 20MG,259,, $-   ,N/A
 7104664,NF-NEXIUM CAP DR 40MG,259,, $-   ,N/A
 7104665,NF-CRESTOR TAB 10MG,259,, $-   ,N/A
 7104666,NF-MEDROXYPROGESTERONE ACETATE TAB 2.5MG,259,, $-   ,N/A
 7104669,NF-DULOXETINE CAPSULE DELAYED RELEASE 60,259,, $-   ,N/A
 7104670,NF-BUSPIRONE HCL ORAL TABLET 15MG,259,, $-   ,N/A
 7104675,NF-PROMETH/CODEINE SYRUP 6.25MG-10MG/5ML,259,, $-   ,N/A
 7104678,NF-MELOXICAM ORAL TABLET 7.5MG,259,, $-   ,N/A
 7104685,NF-Premarin Oral Tablet 0.625MG,259,, $-   ,N/A
 7104687,NF-THEOPHYLLINE 12 HR TAB ER 300MG,259,, $-   ,N/A
 7104688,NF-MAXZIDE TAB 75MG-50MG,214,, $-   ,N/A
 7104689,NF-ALPRAZOLAM ORAL TABLET 2MG,259,, $-   ,N/A
 7104690,NF-PREVACID CAP DR 30MG,259,, $-   ,N/A
 7104692,NF-Xarelto Oral Tablet 20MG,259,, $-   ,N/A
 7104693,NF-Nasacort Allergy 24HR Nasal Spray 55M,,, $-   ,N/A
 7104694,NF-PERFOROMIST INH SOLN 20MCG/2ML,259,, $-   ,N/A
 7104695,NF-OXYCODONE HCL ORAL TABLET 30MG,259,, $-   ,N/A
 7104696,NF-PRESERVISION AREDS 2 LIQ CAP,259,, $-   ,N/A
